Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-09-04,-0.66,-13.1,-0.45,-9.04,-3.88,-8.84,33.88,802.88,181.12
,LE07,2000-09-20,-0.21,-4.28,-0.32,-6.48,24.08,-7.16,60.16,774.92,182.8
,LE07,2001-02-11,0.76,15.24,-0.26,-5.18,8.32,-8.04,45.28,790.68,181.92
,LE07,2001-04-16,0.1,1.9,0.07,1.34,27.84,-5.08,61.84,771.16,184.88
,LE07,2001-11-26,0.31,6.2,-0.0,-0.06,2.76,-17.52,49.2,796.24,172.44
,LT05,2003-10-07,0.2,4.04,-0.45,-8.92,29.52,-20.92,79.36,769.48,169.04
,LC08,2013-10-02,0.2,4.04,-0.06,-1.1,4.68,-1.92,35.52,794.32,188.04
,LC08,2014-08-18,-0.7,-14.04,0.22,4.48,-10.16,-1.76,20.52,809.04,188.2
,LC08,2014-09-19,-0.63,-12.62,0.22,4.48,-3.96,-0.12,25.08,802.88,189.84
,LC08,2015-08-21,-0.02,-0.48,-0.07,-1.34,2.4,-1.64,32.96,796.6,188.32
,LC08,2016-03-16,-0.16,-3.1,0.0,0.06,-5.44,-3.64,27.12,804.36,186.32
,LC08,2016-09-08,0.31,6.2,-0.26,-5.3,3.96,-5.44,38.32,795.04,184.52
,LC08,2018-01-01,0.88,17.62,-0.2,-3.9,10.0,-6.72,45.64,789.0,183.24
,S2,2018-12-23,1.68,33.58,-0.06,-1.1,19.52,-8.32,56.76,779.48,181.64
,S2,2019-03-03,0.69,13.8,0.05,1.0,33.12,-1.04,63.08,765.88,188.92
,S2,2019-09-14,0.54,10.72,-0.18,-3.56,32.24,-3.0,64.16,766.76,186.96
,LC08,2019-09-17,0.68,13.58,-0.24,-4.84,8.68,-4.72,42.32,790.32,185.24
,S2,2019-11-03,-0.02,-0.48,0.29,5.78,27.24,1.72,54.44,771.76,191.68
,LC08,2020-06-15,-0.42,-8.34,0.06,1.22,-5.64,-6.36,29.64,804.64,183.6
,LC08,2020-08-02,0.83,16.66,-0.46,-9.16,134.8,-9.76,173.48,664.2,180.2
,S2,2020-10-08,0.42,8.34,-0.14,-2.74,31.2,-2.36,62.48,767.8,187.6
,S2,2020-11-07,-0.07,-1.42,0.27,5.42,27.92,1.76,55.08,771.08,191.72
,S2,2020-11-12,-0.24,-4.76,0.1,1.92,26.64,-0.76,56.32,772.36,189.2
,S2,2020-12-27,0.34,6.9,0.34,6.7,6.84,0.84,34.92,792.16,190.8
,S2,2021-01-11,0.43,8.58,0.03,0.52,27.48,-1.72,58.12,771.52,188.24
,S2,2021-02-20,0.17,3.34,0.07,1.46,13.36,-0.92,43.2,785.64,189.04
,S2,2021-03-12,0.88,17.62,0.04,0.88,23.2,-1.08,53.2,775.8,188.88
,S2,2021-10-28,0.12,2.38,0.03,0.52,27.2,-1.2,57.32,771.8,188.76
,S2,2021-11-27,0.32,6.42,0.52,10.44,29.12,2.96,55.08,769.88,192.92
,S2,2022-02-15,0.98,19.52,-0.01,-0.18,20.6,-1.52,51.04,778.4,188.44
,LC08,2022-03-01,0.98,19.52,-0.11,-2.28,10.28,-3.88,43.08,788.72,186.08
,LC08,2022-03-17,1.2,24.08,0.0,0.06,13.96,-2.68,45.56,785.04,187.28
,LC09,2022-04-10,0.51,10.24,0.29,5.88,3.12,0.76,31.28,795.8,190.72
,LC08,2022-05-04,0.96,19.28,0.13,2.62,9.64,-2.72,41.28,789.36,187.24
,LC09,2022-08-16,0.62,12.38,-0.15,-2.98,202.16,-5.52,236.6,596.84,184.44
,LC08,2022-09-09,0.43,8.58,-0.31,-6.12,4.72,-4.76,38.4,794.28,185.2
,LC09,2022-12-06,0.11,2.14,-0.23,-4.6,1.72,-5.2,35.84,797.28,184.76
,S2,2022-12-27,0.61,12.14,-0.07,-1.46,26.12,-3.0,58.04,772.88,186.96
,S2,2023-01-01,-0.07,-1.42,0.03,0.64,26.32,-1.28,56.52,772.68,188.68
,S2,2023-02-10,0.87,17.38,0.03,0.52,30.08,-1.32,60.32,768.92,188.64
,LC09,2023-02-24,0.81,16.2,-0.01,-0.18,6.92,-2.4,38.24,792.08,187.56
,LC08,2023-06-24,0.61,12.14,-0.12,-2.4,37.52,-5.36,71.8,761.48,184.6
,LC09,2023-08-03,0.87,17.38,-0.63,-12.54,12.04,-18.52,59.48,786.96,171.44
,S2,2023-12-27,0.8,15.96,0.07,1.34,31.16,-2.08,62.16,767.84,187.88
,S2,2024-03-01,0.56,11.2,0.06,1.22,20.6,-1.24,50.76,778.4,188.72
