,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-09-04,0.0,0.0,-7.23,-9.04
1,2000-09-20,12.3,2.56,5.07,-6.48
2,2001-02-11,14.86,3.86,7.63,-5.18
3,2001-04-16,21.52,10.38,14.29,1.34
4,2001-11-26,18.21,8.98,10.98,-0.06
5,2003-10-07,3.44,0.12,-3.79,-8.92
6,2013-10-02,7.36,7.94,0.13,-1.1
7,2014-08-18,10.58,13.52,3.35,4.48
8,2014-09-19,9.18,13.52,1.95,4.48
9,2015-08-21,9.36,7.7,2.13,-1.34
10,2016-03-16,20.87,9.1,13.64,0.06
11,2016-09-08,18.86,3.74,11.63,-5.3
12,2018-01-01,1.81,5.14,-5.42,-3.9
13,2018-12-23,15.16,7.94,7.93,-1.1
14,2019-03-03,14.94,10.04,7.71,1.0
15,2019-09-14,5.56,5.48,-1.67,-3.56
16,2019-09-17,5.16,4.2,-2.07,-4.84
17,2019-11-03,19.36,14.82,12.13,5.78
18,2020-06-15,13.24,10.26,6.01,1.22
19,2020-08-02,17.37,-0.12,10.14,-9.16
20,2020-10-08,21.66,6.3,14.43,-2.74
21,2020-11-07,15.59,14.46,8.36,5.42
22,2020-11-12,8.56,10.96,1.33,1.92
23,2020-12-27,9.35,15.74,2.12,6.7
24,2021-01-11,5.16,9.56,-2.07,0.52
25,2021-02-20,21.22,10.5,13.99,1.46
26,2021-03-12,6.15,9.92,-1.08,0.88
27,2021-10-28,22.22,9.56,14.99,0.52
28,2021-11-27,28.22,19.48,20.99,10.44
29,2022-02-15,11.32,8.86,4.09,-0.18
30,2022-03-01,6.32,6.76,-0.91,-2.28
31,2022-03-17,11.74,9.1,4.51,0.06
32,2022-04-10,28.56,14.92,21.33,5.88
33,2022-05-04,13.25,11.66,6.02,2.62
34,2022-08-16,10.04,6.06,2.81,-2.98
35,2022-09-09,8.42,2.92,1.19,-6.12
36,2022-12-06,-3.02,4.44,-10.25,-4.6
37,2022-12-27,16.54,7.58,9.31,-1.46
38,2023-01-01,18.85,9.68,11.62,0.64
39,2023-02-10,18.96,9.56,11.73,0.52
40,2023-02-24,22.78,8.86,15.55,-0.18
41,2023-06-24,20.24,6.64,13.01,-2.4
42,2023-08-03,-2.35,-3.5,-9.58,-12.54
43,2023-12-27,3.41,10.38,-3.82,1.34
44,2024-03-01,18.43,10.26,11.2,1.22
45,2024-12-16,1.09,12.02,-6.14,2.98
46,2025-01-15,12.89,18.66,5.66,9.62
47,2025-01-28,6.04,5.48,-1.19,-3.56
48,2025-02-14,6.53,8.52,-0.7,-0.52
