,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-04,0.0,0.0,0.0
1,1999-12-25,1.29,1.05,-2.33
2,2000-01-26,-5.98,6.25,-0.27
3,2000-03-30,7.17,-7.44,0.27
4,2000-09-06,-7.23,4.99,2.24
5,2000-10-08,6.37,-3.98,-2.39
6,2000-11-09,-1.2,1.05,0.15
7,2001-03-17,-3.44,0.03,3.41
8,2001-08-24,-2.06,3.62,-1.55
9,2001-09-25,4.63,-2.6,-2.03
10,2002-02-16,0.0,-0.18,0.18
11,2002-10-30,-2.78,2.72,0.06
12,2003-05-10,-0.72,-1.29,2.0
13,2004-04-02,6.04,-6.19,0.15
14,2004-05-04,1.55,-1.29,-0.27
15,2004-06-21,8.55,-6.19,-2.36
16,2004-09-25,-11.42,9.78,1.64
17,2005-03-04,-4.04,1.76,2.27
18,2005-04-05,2.99,-2.9,-0.09
19,2005-04-21,7.56,-7.29,-0.27
20,2005-09-28,-3.8,3.65,0.15
21,2005-10-30,-7.86,7.74,0.12
22,2008-02-25,2.93,0.42,-3.35
23,2011-09-13,5.26,-5.02,-0.24
24,2014-01-24,-8.43,4.63,3.8
25,2014-09-05,5.83,-5.59,-0.24
26,2014-10-23,-1.26,1.11,0.15
27,2015-04-01,0.27,-0.85,0.57
28,2015-05-19,-2.01,2.04,-0.03
29,2016-03-18,1.67,-1.43,-0.24
30,2016-04-19,2.48,-1.73,-0.75
31,2016-10-12,3.86,-3.56,-0.3
32,2017-08-28,-7.4,7.82,-0.42
33,2018-08-31,2.65,-2.92,0.27
34,2018-10-18,-1.46,1.41,0.06
35,2019-01-01,5.98,-7.2,1.23
36,2019-01-04,-1.38,1.41,-0.03
37,2019-01-09,-0.57,0.51,0.06
38,2019-01-16,0.87,-0.78,-0.09
39,2019-01-19,0.66,-0.69,0.03
40,2019-01-21,0.72,-0.51,-0.21
41,2019-01-26,-6.97,6.73,0.24
42,2019-02-03,0.09,0.54,-0.63
43,2019-02-08,4.16,-4.72,0.57
44,2019-02-10,-8.28,8.34,-0.06
45,2019-02-13,3.68,-3.41,-0.27
46,2019-02-20,5.41,-5.71,0.3
47,2019-02-28,-1.49,1.76,-0.27
48,2019-03-05,3.02,-2.81,-0.21
49,2019-03-11,-4.1,4.69,-0.6
50,2019-03-12,0.33,-1.58,1.26
51,2019-05-09,2.12,-2.15,0.03
52,2019-08-12,-3.59,4.28,-0.69
53,2019-08-27,2.49,-2.32,-0.18
54,2019-08-29,1.3,-1.12,-0.18
55,2019-09-01,-4.39,4.27,0.12
56,2019-09-18,-0.72,0.58,0.15
57,2019-09-28,6.61,-6.85,0.24
58,2019-10-05,-10.45,11.26,-0.8
59,2019-10-06,-1.06,0.4,0.65
60,2019-10-18,2.33,-2.81,0.48
61,2019-10-21,-2.09,3.23,-1.14
62,2019-11-02,3.44,-4.36,0.93
63,2019-11-12,-2.81,2.84,-0.03
64,2019-11-27,7.65,-7.8,0.15
65,2019-12-25,-6.1,6.13,-0.03
66,2019-12-27,4.42,-4.69,0.27
67,2019-12-30,-7.14,7.23,-0.09
68,2020-01-16,5.17,-5.23,0.06
69,2020-01-26,1.14,-0.99,-0.15
70,2020-02-05,-1.97,2.15,-0.18
71,2020-02-08,3.56,-3.38,-0.18
72,2020-02-18,0.06,-0.54,0.48
73,2020-02-23,0.96,-0.81,-0.15
74,2020-03-04,-3.17,3.05,0.12
75,2020-03-24,2.24,-2.45,0.21
76,2020-04-18,-3.14,7.23,-4.1
77,2020-04-20,5.35,-5.44,0.09
78,2020-04-23,-0.03,-0.18,0.21
79,2020-06-01,-7.62,5.47,2.15
80,2020-09-07,2.42,-0.18,-2.24
81,2020-09-15,1.94,-1.64,-0.3
82,2020-09-20,-3.14,2.81,0.33
83,2020-09-22,-0.78,0.84,-0.06
84,2020-09-25,1.02,-1.02,0.0
85,2020-09-27,3.59,-3.53,-0.06
86,2020-09-30,-4.6,4.51,0.09
87,2020-10-20,1.05,-1.23,0.18
88,2020-10-30,3.86,-3.86,0.0
89,2020-11-04,-6.55,3.41,3.14
90,2020-11-11,0.06,-0.33,0.27
91,2020-11-14,7.2,-3.8,-3.41
92,2020-11-26,-3.65,0.51,3.14
93,2020-12-09,-4.81,4.63,0.18
94,2020-12-11,6.55,-6.76,0.21
95,2020-12-14,0.51,-0.36,-0.15
96,2020-12-19,-6.49,6.52,-0.03
97,2020-12-31,8.97,-8.67,-0.3
98,2021-01-03,-7.26,6.7,0.57
99,2021-01-18,-2.81,3.08,-0.27
100,2021-01-25,8.64,-8.58,-0.06
101,2021-01-28,-5.14,5.05,0.09
102,2021-01-30,-1.79,2.0,-0.21
103,2021-02-02,-1.7,1.88,-0.18
104,2021-02-07,6.55,-7.12,0.57
105,2021-02-09,2.54,-2.72,0.18
106,2021-02-17,-5.95,6.88,-0.93
107,2021-02-19,3.47,-3.68,0.21
108,2021-03-04,-4.42,3.8,0.63
109,2021-03-16,-0.27,0.24,0.03
110,2021-04-03,0.14,-0.03,-0.11
111,2021-04-18,1.44,-1.69,0.25
112,2021-05-03,-0.32,0.49,-0.17
113,2021-09-10,0.6,0.12,-0.72
114,2021-09-30,-0.54,0.6,-0.06
115,2021-10-17,3.56,-3.5,-0.06
116,2021-10-20,-1.7,2.09,-0.39
117,2021-11-14,-2.51,1.64,0.87
118,2021-11-16,5.74,-4.99,-0.75
119,2021-12-21,1.11,-2.42,1.32
120,2021-12-26,-4.69,5.26,-0.57
121,2021-12-29,-0.87,1.02,-0.15
122,2021-12-31,4.45,-5.08,0.63
123,2022-01-08,-5.08,5.68,-0.6
124,2022-01-13,4.36,-4.3,-0.06
125,2022-01-20,1.43,-1.82,0.39
126,2022-01-28,-1.91,2.36,-0.45
127,2022-01-30,5.62,-6.04,0.42
128,2022-02-14,-6.67,7.09,-0.42
129,2022-02-17,-2.78,2.75,0.03
130,2022-08-02,3.35,-2.51,-0.84
131,2022-08-06,-3.47,2.54,0.93
132,2022-08-26,5.08,-3.95,-1.14
133,2022-08-31,-0.87,0.09,0.78
134,2022-09-03,0.06,0.72,-0.78
135,2022-10-10,3.59,-4.28,0.69
136,2022-10-15,-6.19,6.07,0.12
137,2022-10-22,5.44,-5.29,-0.15
138,2022-11-14,-4.36,4.28,0.09
139,2022-11-21,5.05,-5.23,0.18
140,2022-12-11,-0.84,0.09,0.75
141,2022-12-24,-2.03,2.72,-0.69
142,2023-01-03,2.45,-2.75,0.3
143,2023-01-15,-0.93,0.66,0.27
144,2023-01-18,-3.98,4.22,-0.24
145,2023-01-25,-4.51,4.48,0.03
146,2023-02-02,2.3,-2.27,-0.03
147,2023-02-12,1.85,-1.91,0.06
148,2023-02-17,2.99,-3.05,0.06
149,2023-02-18,1.04,-0.09,-0.95
150,2023-02-19,2.16,-2.9,0.74
151,2023-02-27,-6.61,6.52,0.09
152,2023-03-14,-1.61,1.58,0.03
153,2023-03-22,-0.03,0.33,-0.3
154,2023-03-26,-1.14,1.11,0.03
155,2023-03-30,-0.84,0.66,0.18
156,2023-05-01,5.11,-4.93,-0.18
157,2023-07-02,-4.13,7.44,-3.32
158,2023-08-05,-2.21,-0.99,3.2
159,2023-08-21,2.42,-2.57,0.15
160,2023-08-31,8.64,-8.37,-0.27
161,2023-09-06,-6.07,5.92,0.15
162,2023-09-12,1.11,-0.9,-0.21
163,2023-09-17,-2.09,2.24,-0.15
164,2023-09-27,15.31,-12.29,-3.02
165,2023-10-05,-19.82,16.53,3.29
166,2023-10-08,2.45,-1.88,-0.57
167,2023-10-17,1.49,-2.03,0.54
168,2023-11-09,-1.94,1.73,0.21
169,2023-11-19,-2.57,2.6,-0.03
170,2023-11-21,4.81,-5.38,0.57
171,2023-11-29,0.12,0.75,-0.87
172,2023-12-06,-3.65,3.5,0.15
173,2023-12-19,-2.21,1.88,0.33
174,2023-12-29,5.08,-5.02,-0.06
175,2024-01-03,-4.01,3.8,0.21
176,2024-01-08,8.07,-8.01,-0.06
177,2024-01-10,0.15,-0.15,-0.0
178,2024-02-04,-4.22,4.33,-0.12
179,2024-02-12,0.6,-0.75,0.15
180,2024-02-14,-0.87,0.84,0.03
181,2024-02-22,3.83,-3.56,-0.27
182,2024-03-03,-4.13,4.13,0.0
183,2024-03-13,-3.47,3.41,0.06
184,2024-03-15,-1.73,1.46,0.27
185,2024-04-02,6.1,-5.62,-0.48
186,2024-04-07,1.43,-1.35,-0.09
187,2024-04-17,-3.83,4.01,-0.18
188,2024-04-22,3.2,-3.53,0.33
189,2024-04-25,2.78,-2.03,-0.75
190,2024-04-27,-1.08,0.3,0.78
191,2024-05-07,1.02,-1.29,0.27
192,2024-07-26,-6.79,6.91,-0.12
193,2024-08-23,1.05,0.24,-1.29
194,2024-08-27,-1.76,0.72,1.05
195,2024-08-31,5.68,-4.6,-1.08
196,2024-09-09,-6.04,4.96,1.08
197,2024-09-19,5.8,-5.89,0.09
198,2024-09-29,-4.75,4.69,0.06
199,2024-10-11,0.99,-1.05,0.06
