,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-04,0.0,0.0,-0.39,-6.0
1,1999-12-25,2.64,-94.0,2.25,-100.0
2,2000-01-26,-10.35,-94.0,-10.74,-100.0
3,2000-03-30,-0.83,-94.0,-1.22,-100.0
4,2000-09-06,-7.03,0.0,-7.42,-6.0
5,2000-10-08,-1.81,-94.0,-2.2,-100.0
6,2000-11-09,-13.07,-94.0,-13.46,-100.0
7,2001-03-17,-8.83,9.5,-9.22,3.5
8,2001-08-24,-6.89,0.0,-7.28,-6.0
9,2001-09-25,-4.93,-94.0,-5.32,-100.0
10,2002-02-16,-5.84,-94.0,-6.23,-100.0
11,2002-10-30,-13.35,-94.0,-13.74,-100.0
12,2003-05-10,-10.45,0.5,-10.84,-5.5
13,2004-04-02,-0.72,0.0,-1.11,-6.0
14,2004-05-04,2.47,1.0,2.08,-5.0
15,2004-06-21,12.18,-89.38,11.79,-95.38
16,2004-09-25,-3.12,0.5,-3.51,-5.5
17,2005-03-04,-5.09,8.0,-5.48,2.0
18,2005-04-05,-4.89,9.5,-5.28,3.5
19,2005-04-21,12.52,8.5,12.13,2.5
20,2005-09-28,8.19,7.0,7.8,1.0
21,2005-10-30,-5.15,10.0,-5.54,4.0
22,2008-02-25,-4.27,-94.0,-4.66,-100.0
23,2011-09-13,-1.81,-94.0,-2.2,-100.0
24,2014-01-24,-4.47,9.0,-4.86,3.0
25,2014-09-05,6.96,7.5,6.57,1.5
26,2014-10-23,-1.53,8.0,-1.92,2.0
27,2015-04-01,1.45,13.0,1.06,7.0
28,2015-05-19,-3.51,14.5,-3.9,8.5
29,2016-03-18,-1.29,12.0,-1.68,6.0
30,2016-04-19,3.16,11.0,2.77,5.0
31,2016-10-12,12.97,9.0,12.58,3.0
32,2017-08-28,3.8,1.0,3.41,-5.0
33,2018-08-31,10.6,1.0,10.21,-5.0
34,2018-10-18,1.07,1.0,0.68,-5.0
35,2019-01-01,15.68,13.0,15.29,7.0
36,2019-01-04,11.29,13.5,10.9,7.5
37,2019-01-09,20.49,12.0,20.1,6.0
38,2019-01-16,17.56,12.0,17.17,6.0
39,2019-01-19,12.77,12.5,12.38,6.5
40,2019-01-21,15.88,9.5,15.49,3.5
41,2019-01-26,12.11,12.5,11.72,6.5
42,2019-02-03,-5.05,6.5,-5.44,0.5
43,2019-02-08,19.76,12.0,19.37,6.0
44,2019-02-10,-2.24,11.0,-2.63,5.0
45,2019-02-13,1.87,9.0,1.48,3.0
46,2019-02-20,14.46,11.5,14.07,5.5
47,2019-02-28,5.87,9.5,5.48,3.5
48,2019-03-05,14.66,5.5,14.27,-0.5
49,2019-03-11,12.76,1.5,12.37,-4.5
50,2019-03-12,13.08,12.5,12.69,6.5
51,2019-05-09,21.09,15.5,20.7,9.5
52,2019-08-12,1.44,6.0,1.05,0.0
53,2019-08-27,7.48,3.0,7.09,-3.0
54,2019-08-29,4.56,0.5,4.17,-5.5
55,2019-09-01,-2.63,1.0,-3.02,-5.0
56,2019-09-18,4.47,6.0,4.08,0.0
57,2019-09-28,12.16,7.5,11.77,1.5
58,2019-10-05,-5.47,1.0,-5.86,-5.0
59,2019-10-06,-7.75,7.0,-8.14,1.0
60,2019-10-18,0.04,13.5,-0.35,7.5
61,2019-10-21,-9.28,1.0,-9.67,-5.0
62,2019-11-02,5.76,8.5,5.37,2.5
63,2019-11-12,-11.25,11.0,-11.64,5.0
64,2019-11-27,9.45,10.0,9.06,4.0
65,2019-12-25,-10.93,11.5,-11.32,5.5
66,2019-12-27,9.65,13.0,9.26,7.0
67,2019-12-30,-5.94,12.5,-6.33,6.5
68,2020-01-16,8.49,13.5,8.1,7.5
69,2020-01-26,5.17,11.0,4.78,5.0
70,2020-02-05,-3.69,10.5,-4.08,4.5
71,2020-02-08,-1.69,7.0,-2.08,1.0
72,2020-02-18,4.57,13.0,4.18,7.0
73,2020-02-23,7.51,10.5,7.12,4.5
74,2020-03-04,0.59,12.5,0.2,6.5
75,2020-03-24,7.89,15.5,7.5,9.5
76,2020-04-18,-12.6,-94.0,-12.99,-100.0
77,2020-04-20,0.33,-94.0,-0.06,-100.0
78,2020-04-23,1.26,-94.0,0.87,-100.0
79,2020-06-01,-8.29,1.0,-8.68,-5.0
80,2020-09-07,-2.0,-94.0,-2.39,-100.0
81,2020-09-15,-7.83,-94.0,-8.22,-100.0
82,2020-09-20,-9.82,-94.0,-10.21,-100.0
83,2020-09-22,-6.07,-94.0,-6.46,-100.0
84,2020-09-25,-4.9,-94.0,-5.29,-100.0
85,2020-09-27,-0.99,-94.0,-1.38,-100.0
86,2020-09-30,-19.09,-94.0,-19.48,-100.0
87,2020-10-20,-1.69,-94.0,-2.08,-100.0
88,2020-10-30,-2.27,-94.0,-2.66,-100.0
89,2020-11-04,-2.89,9.5,-3.28,3.5
90,2020-11-11,-10.1,12.5,-10.49,6.5
91,2020-11-14,-3.77,-94.0,-4.16,-100.0
92,2020-11-26,-5.92,6.5,-6.31,0.5
93,2020-12-09,-10.58,9.5,-10.97,3.5
94,2020-12-11,-2.95,11.5,-3.34,5.5
95,2020-12-14,-1.63,10.5,-2.02,4.5
96,2020-12-19,-4.89,10.0,-5.28,4.0
97,2020-12-31,11.65,14.0,11.26,8.0
98,2021-01-03,1.21,14.5,0.82,8.5
99,2021-01-18,-5.24,10.0,-5.63,4.0
100,2021-01-25,6.23,11.0,5.84,5.0
101,2021-01-28,-6.02,10.5,-6.41,4.5
102,2021-01-30,-7.37,7.5,-7.76,1.5
103,2021-02-02,-7.1,5.5,-7.49,-0.5
104,2021-02-07,-0.8,13.5,-1.19,7.5
105,2021-02-09,3.49,15.5,3.1,9.5
106,2021-02-17,-2.65,13.0,-3.04,7.0
107,2021-02-19,3.58,14.0,3.19,8.0
108,2021-03-04,-0.85,15.0,-1.24,9.0
109,2021-03-16,-4.23,15.5,-4.62,9.5
110,2021-04-03,-0.83,15.0,-1.22,9.0
111,2021-04-18,-0.4,14.5,-0.79,8.5
112,2021-05-03,1.23,12.0,0.84,6.0
113,2021-09-10,-2.99,8.5,-3.38,2.5
114,2021-09-30,-5.31,7.5,-5.7,1.5
115,2021-10-17,-3.45,5.5,-3.84,-0.5
116,2021-10-20,-7.93,2.5,-8.32,-3.5
117,2021-11-14,-10.41,11.5,-10.8,5.5
118,2021-11-16,-0.47,3.0,-0.86,-3.0
119,2021-12-21,16.41,16.0,16.02,10.0
120,2021-12-26,3.28,9.0,2.89,3.0
121,2021-12-29,-5.89,11.0,-6.28,5.0
122,2021-12-31,2.47,15.5,2.08,9.5
123,2022-01-08,1.34,7.5,0.95,1.5
124,2022-01-13,-1.03,7.5,-1.42,1.5
125,2022-01-20,13.03,12.5,12.64,6.5
126,2022-01-28,-3.78,7.0,-4.17,1.0
127,2022-01-30,12.0,12.0,11.61,6.0
128,2022-02-14,-2.62,10.0,-3.01,4.0
129,2022-02-17,-6.08,10.0,-6.47,4.0
130,2022-08-02,7.4,3.0,7.01,-3.0
131,2022-08-06,-0.59,10.5,-0.98,4.5
132,2022-08-26,2.4,1.5,2.01,-4.5
133,2022-08-31,7.35,4.5,6.96,-1.5
134,2022-09-03,12.04,1.0,11.65,-5.0
135,2022-10-10,10.66,1.0,10.27,-5.0
136,2022-10-15,4.43,3.0,4.04,-3.0
137,2022-10-22,6.68,1.0,6.29,-5.0
138,2022-11-14,6.53,4.0,6.14,-2.0
139,2022-11-21,8.49,6.5,8.1,0.5
140,2022-12-11,19.12,14.0,18.73,8.0
141,2022-12-24,7.28,7.5,6.89,1.5
142,2023-01-03,3.42,11.0,3.03,5.0
143,2023-01-15,14.31,14.0,13.92,8.0
144,2023-01-18,-5.03,10.5,-5.42,4.5
145,2023-01-25,-0.34,9.5,-0.73,3.5
146,2023-02-02,-8.43,10.0,-8.82,4.0
147,2023-02-12,3.26,10.0,2.87,4.0
148,2023-02-17,-0.09,11.5,-0.48,5.5
149,2023-02-18,3.91,4.0,3.52,-2.0
150,2023-02-19,10.94,9.5,10.55,3.5
151,2023-02-27,3.51,12.0,3.12,6.0
152,2023-03-14,0.82,12.5,0.43,6.5
153,2023-03-22,-5.76,9.0,-6.15,3.0
154,2023-03-26,-2.54,8.5,-2.93,2.5
155,2023-03-30,-10.61,10.0,-11.0,4.0
156,2023-05-01,0.67,9.0,0.28,3.0
157,2023-07-02,-18.52,-94.0,-18.91,-100.0
158,2023-08-05,-7.36,9.5,-7.75,3.5
159,2023-08-21,-1.81,9.0,-2.2,3.0
160,2023-08-31,7.2,4.0,6.81,-2.0
161,2023-09-06,7.23,8.0,6.84,2.0
162,2023-09-12,-4.14,3.0,-4.53,-3.0
163,2023-09-17,-3.16,3.0,-3.55,-3.0
164,2023-09-27,2.16,-94.0,1.77,-100.0
165,2023-10-05,-10.25,7.0,-10.64,1.0
166,2023-10-08,-9.64,1.5,-10.03,-4.5
167,2023-10-17,-2.3,6.5,-2.69,0.5
168,2023-11-09,-15.14,7.0,-15.53,1.0
169,2023-11-19,-10.31,7.0,-10.7,1.0
170,2023-11-21,-1.84,14.5,-2.23,8.5
171,2023-11-29,-5.23,3.0,-5.62,-3.0
172,2023-12-06,-15.82,3.0,-16.21,-3.0
173,2023-12-19,-11.78,8.5,-12.17,2.5
174,2023-12-29,-4.56,7.5,-4.95,1.5
175,2024-01-03,-12.58,11.0,-12.97,5.0
176,2024-01-08,-1.45,10.0,-1.84,4.0
177,2024-01-10,-0.72,10.0,-1.11,4.0
178,2024-02-04,-8.76,5.5,-9.15,-0.5
179,2024-02-12,-2.12,8.0,-2.51,2.0
180,2024-02-14,-1.11,7.5,-1.5,1.5
181,2024-02-22,-3.64,8.0,-4.03,2.0
182,2024-03-03,-8.62,8.0,-9.01,2.0
183,2024-03-13,-12.86,8.0,-13.25,2.0
184,2024-03-15,-12.12,12.0,-12.51,6.0
185,2024-04-02,-6.51,4.0,-6.9,-2.0
186,2024-04-07,-11.08,3.5,-11.47,-2.5
187,2024-04-17,-13.7,1.0,-14.09,-5.0
188,2024-04-22,-12.18,5.5,-12.57,-0.5
189,2024-04-25,0.98,1.0,0.59,-5.0
190,2024-04-27,-1.52,6.5,-1.91,0.5
191,2024-05-07,-6.36,9.0,-6.75,3.0
192,2024-07-26,-10.61,7.0,-11.0,1.0
193,2024-08-23,-8.52,0.0,-8.91,-6.0
194,2024-08-27,-10.67,8.0,-11.06,2.0
195,2024-08-31,-6.22,-0.5,-6.61,-6.5
196,2024-09-09,-13.13,7.5,-13.52,1.5
197,2024-09-19,-5.89,7.0,-6.28,1.0
198,2024-09-29,-17.65,7.0,-18.04,1.0
199,2024-10-11,-9.83,7.5,-10.22,1.5
200,2024-10-19,-4.81,5.0,-5.2,-1.0
201,2024-10-21,-0.99,7.0,-1.38,1.0
202,2024-10-24,-13.36,7.5,-13.75,1.5
203,2024-11-03,-9.25,8.0,-9.64,2.0
204,2024-11-30,-8.44,7.5,-8.83,1.5
205,2024-12-08,-11.75,9.5,-12.14,3.5
206,2024-12-10,-3.24,12.0,-3.63,6.0
207,2024-12-13,-13.12,4.0,-13.51,-2.0
208,2025-01-09,-10.52,10.5,-10.91,4.5
209,2025-01-19,1.81,13.5,1.42,7.5
210,2025-01-22,-7.51,8.0,-7.9,2.0
211,2025-01-27,-9.52,8.0,-9.91,2.0
212,2025-02-08,-19.82,8.5,-20.21,2.5
213,2025-02-11,-4.05,9.5,-4.44,3.5
214,2025-02-16,-11.88,9.0,-12.27,3.0
215,2025-02-21,-12.72,10.5,-13.11,4.5
216,2025-02-23,-6.51,8.5,-6.9,2.5
217,2025-02-26,-15.59,9.0,-15.98,3.0
218,2025-03-05,-11.64,9.5,-12.03,3.5
219,2025-03-15,-2.58,7.5,-2.97,1.5
220,2025-03-19,-9.64,10.0,-10.03,4.0
221,2025-03-20,-9.36,9.5,-9.75,3.5
222,2025-03-28,-8.31,9.0,-8.7,3.0
223,2025-05-06,0.88,12.0,0.49,6.0
224,2025-05-07,-5.76,9.5,-6.15,3.5
225,2025-05-30,-11.69,10.5,-12.08,4.5
226,2025-08-15,-9.37,4.0,-9.76,-2.0
227,2025-08-26,-4.17,9.0,-4.56,3.0
