Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2002-11-13,0.85,17.0,0.7,13.94,19.0,14.84,60.2,869.44,171.6
,LE07,2003-01-16,-0.02,-0.3,0.53,10.6,-0.24,10.36,45.44,888.68,167.12
,LT05,2005-01-13,0.11,2.22,0.28,5.62,2.32,5.28,53.08,886.12,162.04
,LT05,2005-03-02,0.92,18.34,0.33,6.56,26.04,4.4,77.68,862.4,161.16
,LT05,2005-04-03,0.96,19.3,0.26,5.26,30.24,4.12,82.16,858.2,160.88
,LT05,2006-07-27,-0.78,-15.6,0.67,13.46,-19.0,13.24,23.8,907.44,170.0
,LT05,2010-11-27,0.54,10.88,0.03,0.68,9.68,-0.36,66.08,878.76,156.4
,LC08,2013-04-25,-0.8,-16.08,0.34,6.74,-18.76,4.64,32.64,907.2,161.4
,LC08,2013-10-02,-0.53,-10.6,0.28,5.62,-10.72,3.64,41.68,899.16,160.4
,LC08,2013-11-03,-0.72,-14.46,0.5,10.02,-15.8,7.2,33.04,904.24,163.96
,LC08,2013-12-05,-0.78,-15.6,0.36,7.28,-18.44,5.12,32.48,906.88,161.88
,LC08,2014-02-07,1.6,32.06,0.19,3.84,41.44,2.4,95.08,847.0,159.16
,LC08,2014-02-23,1.38,27.62,0.03,0.62,33.92,0.0,89.96,854.52,156.76
,LC08,2014-04-12,0.53,10.6,0.09,1.82,9.6,0.96,64.68,878.84,157.72
,LC08,2015-10-24,0.07,1.36,0.39,7.76,0.88,5.16,51.76,887.56,161.92
,LC08,2015-12-11,-0.88,-17.58,0.43,8.52,-23.0,6.28,26.76,911.44,163.04
,LC08,2016-01-12,-0.8,-15.92,0.3,6.04,-18.48,4.0,33.56,906.92,160.76
,LC08,2016-04-01,1.52,30.48,0.36,7.22,40.08,5.08,91.04,848.36,161.84
,LC08,2017-03-03,0.45,9.04,0.08,1.58,8.0,0.52,63.52,880.44,157.28
,LC08,2017-03-19,0.51,10.18,0.23,4.66,8.84,3.04,61.84,879.6,159.8
,LC08,2017-04-20,0.55,11.04,0.28,5.62,10.8,3.84,63.0,877.64,160.6
,LC08,2017-09-11,-0.47,-9.42,0.13,2.64,-9.2,1.52,45.32,897.64,158.28
,LC08,2018-05-09,0.17,3.46,0.3,6.1,3.12,4.24,54.92,885.32,161.0
,LC08,2018-07-12,-0.8,-16.08,0.35,6.98,-19.8,4.96,31.28,908.24,161.72
,LC08,2019-05-28,0.82,16.4,0.2,4.02,18.24,2.72,71.56,870.2,159.48
,S2,2019-06-26,1.2,24.04,-0.06,-1.22,34.48,-0.96,91.48,853.96,155.8
,LC08,2019-10-19,-0.26,-5.18,0.18,3.6,-4.76,2.28,49.0,893.2,159.04
,S2,2019-11-03,0.98,19.52,0.11,2.28,22.68,1.28,77.44,865.76,158.04
,LC08,2019-11-04,0.97,19.36,0.09,1.82,31.24,1.08,86.2,857.2,157.84
,S2,2019-11-23,0.58,11.68,-0.05,-0.98,10.4,-0.84,67.28,878.04,155.92
,LC08,2019-12-22,0.58,11.68,-0.06,-1.1,10.96,-1.32,68.32,877.48,155.44
,S2,2019-12-28,-0.88,-17.58,-0.13,-2.58,-18.32,-2.2,39.92,906.76,154.56
,S2,2020-01-22,0.09,1.86,-0.16,-3.24,5.04,-6.92,68.0,883.4,149.84
,S2,2020-03-07,0.66,13.18,-0.91,-18.22,11.36,-40.0,107.4,877.08,116.76
