,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-29,0.0,0.0,0.0
1,1999-10-15,0.4,0.4,-0.79
2,2000-01-03,2.86,-0.0,-2.86
3,2000-02-04,0.16,-0.4,0.24
4,2000-02-20,2.06,0.0,-2.06
5,2000-11-02,-6.03,0.4,5.63
6,2001-10-20,-0.71,-0.16,0.87
7,2002-10-23,1.43,0.16,-1.59
8,2002-11-08,-0.32,-0.4,0.71
9,2003-11-28,-0.08,0.0,0.08
10,2003-12-05,-0.32,0.4,-0.08
11,2004-01-22,2.46,-0.4,-2.06
12,2004-05-22,-0.87,-1.35,2.22
13,2004-09-18,1.11,1.35,-2.46
14,2005-11-08,-1.75,-0.0,1.75
15,2014-02-02,-5.08,0.4,4.68
16,2015-02-05,0.0,0.0,0.0
17,2022-03-21,0.79,0.0,-0.79
18,2022-10-22,-2.3,0.0,2.3
