,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-07-18,0.0,0.0,0.0
1,2000-02-11,-28.99,30.74,-1.75
2,2000-03-30,1.47,-1.88,0.41
3,2000-04-15,0.23,0.01,-0.24
4,2000-05-01,0.01,-0.3,0.29
5,2000-06-02,-0.53,0.85,-0.31
6,2000-08-05,-1.16,0.94,0.22
7,2000-12-11,1.15,-0.8,-0.35
8,2001-02-13,-2.5,1.36,1.14
9,2001-08-08,2.2,-1.06,-1.14
10,2001-09-25,-0.24,0.24,0.0
11,2002-02-16,-1.48,0.99,0.49
12,2002-05-07,0.92,-0.94,0.02
13,2002-10-14,1.0,-0.52,-0.48
14,2003-01-18,-1.01,0.33,0.68
15,2003-02-19,39.13,-39.19,0.06
16,2003-03-23,0.12,-0.05,-0.07
17,2003-04-08,-39.81,40.5,-0.7
18,2003-08-06,1.64,-1.64,-0.0
19,2004-04-02,0.29,-0.29,0.0
20,2004-09-25,42.65,-42.9,0.25
21,2005-01-15,-44.48,44.74,-0.26
22,2005-04-05,1.29,-1.71,0.42
23,2005-04-21,-0.25,-0.4,0.65
24,2005-08-27,-0.61,1.68,-1.07
25,2005-09-28,0.74,-0.74,-0.0
26,2006-11-02,42.88,-42.98,0.09
27,2008-02-25,-43.58,43.32,0.26
28,2008-12-25,-0.66,0.67,-0.01
29,2010-01-29,1.46,-1.49,0.03
30,2010-10-12,44.17,-43.77,-0.4
31,2011-09-13,-45.35,45.33,0.02
32,2013-09-02,1.97,-2.61,0.63
33,2014-01-24,-1.42,1.2,0.22
34,2014-03-13,1.04,-1.45,0.42
35,2014-11-08,-0.65,0.94,-0.29
36,2014-12-26,0.22,0.23,-0.45
37,2015-04-01,0.22,-1.1,0.88
38,2015-04-17,-0.46,0.42,0.05
39,2015-09-08,-0.23,0.6,-0.37
40,2015-11-27,0.89,-0.71,-0.17
41,2015-12-13,-0.15,0.13,0.03
42,2016-01-14,-0.7,0.36,0.35
43,2016-03-02,-0.71,0.87,-0.16
44,2016-03-18,1.02,-1.46,0.44
45,2016-09-10,0.23,0.61,-0.84
46,2016-10-12,0.75,-0.73,-0.02
47,2016-12-15,-0.56,0.43,0.13
48,2017-01-16,-0.36,0.44,-0.08
49,2017-04-06,-0.47,0.55,-0.08
50,2017-04-22,0.32,-0.63,0.31
51,2017-05-08,0.35,-0.68,0.34
52,2017-08-28,-0.47,1.31,-0.84
53,2017-11-16,1.01,-1.39,0.38
54,2018-01-19,-0.23,0.21,0.02
55,2018-03-08,-1.86,2.28,-0.42
56,2018-04-25,0.95,-1.87,0.91
57,2018-10-18,-0.24,1.13,-0.9
58,2018-11-03,0.8,-1.53,0.73
59,2018-12-21,0.26,0.15,-0.41
60,2019-01-16,0.35,-0.34,-0.01
61,2019-01-19,0.05,-0.22,0.17
62,2019-01-21,0.09,0.19,-0.28
63,2019-01-22,-0.64,0.54,0.1
64,2019-02-03,0.15,0.11,-0.26
65,2019-02-07,-0.29,-0.1,0.39
66,2019-02-08,0.32,-0.2,-0.12
67,2019-02-10,-0.73,0.82,-0.09
68,2019-02-28,0.58,-0.59,0.01
69,2019-03-05,0.58,-0.57,-0.01
70,2019-04-09,-1.6,1.8,-0.19
71,2019-04-24,0.29,-0.78,0.49
72,2019-04-28,0.58,-0.98,0.4
73,2019-05-30,-0.07,-0.06,0.14
74,2019-10-03,-0.18,1.69,-1.52
75,2019-10-05,-0.51,0.24,0.27
76,2019-10-18,1.18,-1.83,0.65
77,2019-10-21,-0.67,0.59,0.07
78,2019-10-23,1.16,-0.42,-0.74
79,2019-10-26,0.33,-0.33,0.0
80,2020-01-26,-0.84,0.09,0.75
81,2020-02-08,-0.19,0.48,-0.3
82,2020-02-25,0.02,-0.37,0.35
83,2020-02-26,-0.92,0.58,0.33
84,2020-03-06,1.05,-0.66,-0.38
85,2020-03-24,-0.01,0.0,0.01
86,2020-04-14,-3.63,3.72,-0.09
87,2020-06-01,2.6,-3.27,0.67
88,2020-07-19,0.3,-0.3,-0.01
89,2020-09-07,0.96,0.64,-1.6
90,2020-09-15,0.64,-0.62,-0.02
91,2020-09-21,-2.6,1.96,0.64
92,2020-09-27,2.7,-2.1,-0.61
93,2020-10-15,-0.19,0.19,-0.0
94,2020-11-11,-0.57,-0.24,0.81
95,2020-11-14,0.61,-0.32,-0.3
96,2020-12-31,-0.82,0.3,0.52
97,2021-01-03,-0.23,0.28,-0.05
98,2021-01-25,0.27,-0.32,0.05
99,2021-02-07,-0.36,0.43,-0.07
100,2021-02-12,0.11,-0.2,0.09
101,2021-03-16,-0.67,0.23,0.44
102,2021-04-03,-0.61,0.68,-0.06
103,2021-04-13,0.26,0.27,-0.53
104,2021-04-23,0.74,-1.34,0.6
105,2021-05-03,-0.93,1.01,-0.08
106,2021-08-23,2.29,-1.11,-1.18
107,2021-09-08,-1.53,0.54,0.99
108,2021-09-10,0.67,0.56,-1.23
109,2021-09-24,-0.58,-0.08,0.66
110,2021-09-27,0.11,0.56,-0.68
111,2021-09-30,0.92,-0.93,0.01
112,2021-10-30,0.1,-0.34,0.24
113,2021-11-16,0.23,-0.24,0.02
114,2021-12-19,-0.29,0.3,-0.0
115,2021-12-21,-0.38,-0.55,0.93
116,2021-12-31,0.05,-0.12,0.06
117,2022-01-10,-0.43,0.87,-0.44
118,2022-01-14,0.15,-0.2,0.05
119,2022-01-15,0.11,-0.3,0.19
120,2022-01-30,-0.42,0.13,0.28
121,2022-03-06,0.06,0.56,-0.62
122,2022-04-28,-1.6,0.77,0.83
123,2022-05-06,0.87,-0.93,0.06
124,2022-09-03,-0.17,0.68,-0.51
125,2022-10-05,-0.01,0.53,-0.51
126,2022-10-21,0.19,-0.7,0.52
127,2022-10-29,0.19,0.19,-0.39
128,2022-11-06,0.19,-0.98,0.79
129,2022-11-14,38.99,-38.58,-0.42
