Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2002-01-22,-246.58,-4931.56,0.2,3.94,4.12,-71.88,85.56,400.92,384.04
,LE07,2002-09-19,-251.78,-5035.66,0.35,7.0,1.52,-94.92,106.0,403.52,361.0
,LT05,2005-03-11,-254.12,-5082.4,0.44,8.78,0.44,-204.76,214.76,404.6,251.16
,LC08,2013-05-20,0.42,8.42,-0.06,-1.14,10.72,-49.92,70.2,394.32,406.0
,S2,2019-03-05,-246.53,-4930.54,-0.48,-9.56,4.16,-76.68,90.4,400.88,379.24
,S2,2019-04-29,-243.51,-4870.26,-0.38,-7.52,5.8,-69.76,85.12,399.24,386.16
,S2,2019-10-26,-243.51,-4870.26,-0.12,-2.42,5.8,-42.24,57.6,399.24,413.68
,S2,2020-02-23,-251.37,-5027.44,-0.54,-10.82,1.84,-117.92,129.32,403.2,338.0
,S2,2020-03-14,-251.01,-5020.26,-0.54,-10.82,2.12,-94.2,105.88,402.92,361.72
,LC08,2020-08-27,-13.53,-270.52,-0.34,-6.76,14.64,-53.6,77.8,390.4,402.32
,S2,2021-02-02,-250.96,-5019.22,-0.54,-10.82,2.16,-92.72,104.44,402.88,363.2
,LC08,2023-02-09,-249.81,-4996.26,-0.52,-10.32,2.32,-20.68,32.56,402.72,435.24
,S2,2023-06-02,-242.8,-4856.04,-0.32,-6.5,6.36,-15.84,31.76,398.68,440.08
,LC09,2023-08-28,0.74,14.74,-0.29,-5.74,11.32,-11.92,32.8,393.72,444.0
,LC08,2024-08-22,-251.32,-5026.42,-0.31,-6.24,1.88,-21.52,32.96,403.16,434.4
