,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-08-26,0.0,0.0,0.0
1,2001-02-04,2.39,-3.32,0.93
2,2001-08-08,-0.34,0.53,-0.19
3,2001-09-09,1.55,-1.16,-0.39
4,2002-02-16,-1.25,0.45,0.8
5,2002-10-14,2.65,-2.27,-0.38
6,2003-10-25,-5.89,4.49,1.4
7,2004-01-04,2.27,-1.56,-0.71
8,2004-04-18,-2.14,1.17,0.97
9,2006-04-15,0.48,-0.81,0.33
10,2007-09-25,1.68,-1.56,-0.12
11,2013-09-02,-0.92,-2.61,3.53
12,2013-11-21,-0.66,0.09,0.57
13,2015-08-23,2.77,-2.63,-0.14
14,2016-03-02,0.3,-0.36,0.05
15,2016-08-16,-4.22,4.19,0.02
16,2016-09-10,2.92,-3.05,0.13
17,2016-10-28,-2.62,2.47,0.15
18,2017-09-20,-1.56,1.41,0.14
19,2018-09-07,2.15,-2.21,0.06
20,2019-03-30,2.39,-2.51,0.12
21,2019-04-09,-1.99,1.97,0.02
22,2019-04-19,-0.81,0.76,0.06
23,2019-05-04,0.54,-0.55,0.0
24,2019-05-24,1.46,-1.5,0.04
25,2019-08-09,-0.33,0.45,-0.12
26,2019-10-05,0.04,-0.1,0.06
27,2019-12-10,-2.33,2.06,0.27
28,2020-01-24,-0.2,0.32,-0.12
29,2020-04-03,3.24,-2.81,-0.43
30,2020-11-19,-2.35,1.8,0.55
31,2021-02-17,1.12,-0.85,-0.27
32,2021-04-01,-1.11,0.81,0.3
33,2021-05-03,2.72,-2.54,-0.18
34,2021-07-02,0.52,-0.47,-0.05
35,2021-10-15,-1.79,1.6,0.18
36,2021-11-19,-3.1,3.04,0.05
37,2022-01-03,-0.21,0.2,0.01
38,2022-01-14,1.39,-1.46,0.06
39,2022-01-29,0.3,-0.21,-0.09
40,2022-02-22,1.33,-1.15,-0.18
41,2022-03-02,-2.88,2.74,0.14
42,2022-03-27,2.06,-1.96,-0.1
43,2022-04-08,1.5,-1.47,-0.02
44,2022-04-13,-2.02,2.01,0.01
45,2022-05-05,0.71,-0.83,0.12
46,2022-05-06,0.31,-0.31,-0.0
47,2022-07-09,-0.27,0.55,-0.28
48,2022-07-22,1.12,-1.37,0.26
49,2022-08-02,-2.05,2.21,-0.17
50,2022-10-15,0.58,-0.79,0.21
51,2022-12-19,-0.05,-0.01,0.06
52,2022-12-24,-2.63,2.68,-0.06
53,2023-01-17,2.33,-2.18,-0.15
54,2023-03-06,-2.47,2.48,-0.02
55,2023-03-13,2.46,-2.51,0.05
56,2023-03-21,-5.6,5.47,0.13
57,2023-08-04,3.34,-3.23,-0.11
58,2023-08-21,0.75,-0.78,0.03
59,2023-08-28,0.11,-0.13,0.02
60,2023-10-23,1.87,-1.92,0.04
61,2024-01-12,-3.34,3.16,0.18
62,2024-03-18,3.29,-3.17,-0.12
63,2024-04-17,-1.79,1.73,0.06
64,2024-06-26,0.72,-0.67,-0.06
65,2024-07-11,0.48,-0.54,0.06
66,2024-10-25,7.43,-5.99,-1.44
67,2024-12-18,-10.37,8.72,1.65
68,2025-01-22,2.7,-2.55,-0.16
69,2025-02-11,-2.72,2.74,-0.02
70,2025-03-08,2.81,-2.73,-0.07
71,2025-03-10,-1.82,1.7,0.12
72,2025-03-13,-1.11,1.18,-0.07
73,2025-03-19,1.11,-1.27,0.17
74,2025-04-11,-1.03,1.13,-0.1
75,2025-04-12,-0.27,0.21,0.06
76,2025-05-06,2.29,-2.31,0.02
