,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2000-03-30,0.0,0.0,0.0
1,2000-04-15,0.82,-1.45,0.63
2,2000-05-01,0.21,-0.46,0.25
3,2004-04-02,0.48,-0.58,0.1
4,2004-09-25,-1.21,1.5,-0.29
5,2005-04-21,0.11,-0.01,-0.1
6,2013-05-29,5.62,-5.25,-0.37
7,2013-09-02,-5.97,4.67,1.3
8,2015-11-27,0.14,0.66,-0.8
9,2016-03-18,-0.07,0.03,0.04
10,2016-04-19,0.02,-1.21,1.19
11,2016-10-12,0.03,1.08,-1.11
12,2017-03-05,3.89,-3.17,-0.72
13,2017-04-22,1.73,-1.66,-0.07
14,2017-08-28,-0.95,0.92,0.03
15,2018-12-21,0.84,-1.22,0.38
16,2019-01-04,0.6,-0.42,-0.18
17,2019-01-19,0.68,-0.53,-0.15
18,2019-01-21,-0.34,0.43,-0.09
19,2019-01-26,-1.34,1.29,0.04
20,2019-02-03,1.22,-1.13,-0.09
21,2019-02-08,-0.14,0.09,0.05
22,2019-02-10,-1.31,1.26,0.04
23,2019-02-13,-0.55,0.22,0.34
24,2019-02-20,3.82,-3.44,-0.39
25,2019-02-25,-3.68,3.39,0.28
26,2019-02-28,0.78,-0.83,0.04
27,2019-03-05,1.93,-1.61,-0.32
28,2019-03-30,-1.01,0.7,0.31
29,2019-05-09,-1.21,1.12,0.08
30,2019-08-12,1.06,-0.92,-0.14
31,2019-08-22,0.94,-0.81,-0.13
32,2019-08-24,-2.0,2.03,-0.03
33,2019-09-01,1.06,-1.03,-0.03
34,2019-09-11,0.11,-0.05,-0.06
35,2019-10-21,-1.66,1.35,0.31
36,2019-10-26,2.58,-2.32,-0.26
37,2020-02-23,-1.4,0.76,0.64
38,2020-02-25,0.06,0.2,-0.26
39,2020-03-04,-0.88,0.59,0.29
40,2020-03-06,1.28,-0.95,-0.33
41,2020-03-14,-2.14,1.56,0.58
42,2020-03-24,1.58,-1.24,-0.35
43,2020-04-10,-0.8,0.81,-0.01
44,2020-04-13,-0.64,0.77,-0.13
45,2020-04-23,3.42,-3.24,-0.18
46,2020-04-28,-2.17,2.15,0.02
47,2020-05-03,1.32,-1.33,0.01
48,2020-06-01,-2.11,1.54,0.57
49,2020-08-28,1.53,-0.66,-0.88
50,2020-09-15,1.32,-1.26,-0.07
51,2020-09-20,-2.16,1.73,0.43
52,2020-09-25,2.32,-2.33,0.02
53,2020-09-30,-2.24,2.25,-0.01
54,2020-10-15,0.55,-0.78,0.23
55,2020-12-14,-0.64,0.15,0.49
56,2020-12-29,-0.32,0.4,-0.09
57,2021-01-03,-1.2,0.83,0.37
58,2021-01-25,2.28,-2.07,-0.21
59,2021-01-30,-2.39,2.09,0.3
60,2021-02-02,-0.69,0.65,0.04
61,2021-02-07,1.5,-1.38,-0.12
62,2021-02-12,-0.52,0.23,0.28
63,2021-02-17,0.06,0.4,-0.46
64,2021-02-19,-0.01,-0.23,0.24
65,2021-03-01,0.2,0.16,-0.35
66,2021-03-04,-0.48,0.01,0.47
67,2021-03-16,0.4,-0.38,-0.03
68,2021-04-03,-0.82,0.83,-0.02
69,2021-04-05,1.12,-0.51,-0.61
70,2021-04-15,0.73,-0.7,-0.03
71,2021-04-23,-0.08,0.09,-0.02
72,2021-04-28,0.33,-0.32,-0.01
73,2021-05-03,-1.78,1.2,0.58
74,2021-08-31,0.95,0.04,-0.98
75,2021-09-10,0.14,-0.14,-0.01
76,2021-10-07,1.22,-1.15,-0.07
77,2021-11-16,1.17,-1.07,-0.1
78,2021-11-24,-2.9,2.21,0.69
79,2021-12-19,2.69,-2.59,-0.1
80,2021-12-21,0.64,-0.95,0.31
81,2021-12-29,-3.39,3.55,-0.16
82,2021-12-31,3.38,-3.49,0.11
83,2022-01-15,-2.39,2.33,0.06
84,2022-01-20,0.26,-0.16,-0.1
85,2022-01-28,-1.12,1.13,-0.0
86,2022-01-30,1.82,-1.9,0.07
87,2022-02-14,-1.01,0.98,0.03
88,2022-02-17,-0.26,0.26,-0.01
89,2022-02-24,-0.84,0.84,-0.0
90,2022-03-03,-0.57,-0.17,0.74
91,2022-08-02,-0.36,0.26,0.1
92,2022-10-10,3.28,-1.92,-1.36
93,2022-10-22,-1.09,0.94,0.16
94,2022-10-29,-2.6,1.37,1.23
95,2022-11-06,3.05,-2.16,-0.89
96,2022-11-14,-2.81,2.16,0.66
97,2023-01-15,1.44,-1.73,0.29
98,2023-01-18,-0.49,1.07,-0.58
99,2023-02-18,0.63,-1.16,0.53
100,2023-02-19,0.99,-1.21,0.23
101,2023-03-06,-1.72,2.04,-0.32
102,2023-03-14,-1.42,0.76,0.66
103,2023-03-22,0.58,-0.01,-0.57
104,2023-04-03,2.1,-1.35,-0.75
105,2023-04-08,-1.45,1.22,0.23
106,2023-05-13,-0.61,0.13,0.49
107,2023-08-31,2.96,-3.06,0.09
108,2023-09-06,-2.96,2.88,0.07
109,2023-09-07,1.98,-1.43,-0.55
110,2023-09-12,-0.15,0.16,-0.01
111,2023-09-17,0.63,-0.66,0.03
112,2023-10-05,-2.58,2.18,0.4
113,2023-10-08,0.46,-0.44,-0.02
114,2023-10-17,0.53,-0.46,-0.08
115,2023-10-27,1.13,-0.83,-0.3
116,2023-11-11,0.07,-0.04,-0.03
117,2023-11-26,-0.57,0.36,0.21
118,2024-01-10,0.94,-1.53,0.59
119,2024-01-20,-0.89,0.82,0.06
120,2024-02-14,-0.79,0.85,-0.06
121,2024-02-17,-0.53,0.53,-0.0
122,2024-02-21,0.31,0.1,-0.4
123,2024-02-29,-0.84,0.5,0.34
124,2024-03-08,1.73,-1.33,-0.4
125,2024-03-13,-1.95,1.41,0.54
126,2024-03-15,-0.47,0.39,0.08
127,2024-03-20,1.89,-1.47,-0.42
128,2024-04-07,0.81,-0.83,0.02
129,2024-04-17,-1.58,1.55,0.03
130,2024-04-22,0.46,-0.56,0.1
131,2024-04-27,1.47,-1.37,-0.09
132,2024-04-29,-2.04,2.04,-0.0
133,2024-05-07,1.62,-1.58,-0.04
134,2024-08-23,-1.61,1.59,0.02
135,2024-08-31,1.64,-0.94,-0.7
136,2024-09-04,-0.41,-0.29,0.7
137,2024-09-09,-1.69,1.51,0.18
138,2024-09-24,-0.46,0.24,0.23
139,2024-09-29,1.67,-1.38,-0.29
140,2024-10-11,0.26,-0.31,0.04
141,2024-10-21,0.31,-0.23,-0.08
142,2024-11-03,0.78,-0.79,0.01
143,2024-11-10,-1.86,1.74,0.12
144,2024-11-18,-0.08,0.24,-0.16
145,2024-11-30,0.5,-0.52,0.02
146,2024-12-08,-2.12,1.99,0.12
147,2024-12-10,5.4,-5.06,-0.33
148,2025-01-22,-4.51,4.14,0.37
149,2025-01-27,1.61,-1.55,-0.06
150,2025-02-08,-0.92,0.9,0.02
151,2025-02-16,-0.38,0.4,-0.01
152,2025-02-21,0.87,-1.0,0.13
153,2025-02-23,-0.2,0.33,-0.13
154,2025-03-13,0.62,-0.34,-0.28
155,2025-03-15,1.21,-1.21,0.01
156,2025-03-20,-2.29,2.22,0.07
157,2025-03-28,2.18,-2.16,-0.02
158,2025-05-07,-0.08,0.15,-0.07
