Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-05-08,,,0.92,18.32,-3.8,-78.16,156.44,1706.84,754.4
,LE07,2000-08-05,,,0.9,18.1,-3.6,-125.24,203.72,1706.64,707.32
,LE07,2000-08-12,,,0.9,18.1,-3.6,-135.72,214.2,1706.64,696.84
,LE07,2001-09-25,,,0.82,16.32,-3.68,-51.36,129.76,1706.72,781.2
,LE07,2001-12-14,,,-0.97,-19.48,-1.0,-566.8,647.88,1704.04,265.76
,LE07,2002-10-14,,,0.88,17.68,-0.16,-30.12,112.04,1703.2,802.44
,LE07,2002-10-21,,,0.26,5.2,-0.04,-146.72,228.76,1703.08,685.84
,LE07,2002-10-30,,,0.48,9.6,-0.2,-112.48,194.36,1703.24,720.08
,LE07,2002-11-22,,,0.92,18.38,-2.48,-22.6,102.2,1705.52,809.96
,LE07,2002-12-24,,,-0.92,-18.44,0.04,-499.36,581.48,1703.0,333.2
,LT05,2003-10-16,,,0.65,12.98,-1.04,-165.48,246.52,1704.08,667.08
,LT05,2003-12-03,,,-0.86,-17.18,0.32,-516.84,599.24,1702.72,315.72
,LT05,2004-02-05,,,-0.97,-19.38,42.72,-575.04,699.84,1660.32,257.52
,LT05,2004-06-28,,,0.67,13.42,391.72,-197.32,671.12,1311.32,635.24
,LT05,2004-07-14,,,0.66,13.24,-1.32,-250.72,331.48,1704.36,581.84
,LT05,2005-03-27,,,-0.86,-17.16,41.48,-570.64,694.2,1661.56,261.92
,LT05,2005-10-05,,,0.65,13.06,-0.32,-113.28,195.04,1703.36,719.28
,LT05,2005-11-22,,,-0.95,-19.06,-0.32,-501.4,583.16,1703.36,331.16
,LT05,2006-02-26,,,-0.9,-17.92,0.0,-515.16,597.24,1703.04,317.4
,LT05,2006-03-07,,,-0.92,-18.48,0.04,-539.92,622.04,1703.0,292.64
,LT05,2006-10-08,,,0.85,17.08,-1.2,-63.12,144.0,1704.24,769.44
,LT05,2006-12-11,,,-0.87,-17.38,0.08,-528.84,611.0,1702.96,303.72
,LT05,2007-01-05,,,-0.81,-16.12,0.0,-501.64,583.72,1703.04,330.92
,LT05,2007-01-21,,,-0.9,-17.94,0.04,-534.48,616.6,1703.0,298.08
,LT05,2008-02-16,,,-0.86,-17.16,-0.04,-480.68,562.72,1703.08,351.88
,LT05,2008-11-14,,,-0.95,-19.08,0.04,-553.44,635.56,1703.0,279.12
,LT05,2009-01-17,,,-0.98,-19.58,0.04,-525.52,607.64,1703.0,307.04
,LT05,2010-01-29,,,-0.81,-16.22,-0.32,-523.28,605.04,1703.36,309.28
,LT05,2010-12-22,,,-0.84,-16.86,-4.08,-467.6,545.6,1707.12,364.96
,LT05,2011-03-12,,,-0.83,-16.66,-3.64,-490.4,568.84,1706.68,342.16
,LC08,2013-06-30,,,0.9,18.1,-6.04,-212.96,289.0,1709.08,619.6
,LC08,2013-07-23,,,0.95,19.08,0.16,-1.32,83.56,1702.88,831.24
,LC08,2013-12-30,,,-0.89,-17.8,4.44,-456.6,543.12,1698.6,375.96
,LC08,2014-01-24,,,-0.9,-17.96,9.0,-460.4,551.48,1694.04,372.16
,LC08,2014-03-20,,,-0.62,-12.3,0.04,-336.84,418.96,1702.92,495.72
,LC08,2014-04-30,,,0.94,18.76,-5.72,-20.2,96.56,1708.68,812.36
,LC08,2014-05-16,,,0.93,18.52,-0.36,3.56,78.16,1703.4,836.12
,LC08,2014-09-28,,,3.0,60.0,-2.52,28.76,50.8,1705.56,861.32
,LC08,2014-11-15,,,-0.96,-19.3,0.2,-500.16,582.44,1702.84,332.4
,LC08,2015-01-18,,,-0.95,-19.02,0.2,-460.76,543.04,1702.84,371.8
,LC08,2015-02-03,,,-0.9,-17.92,12.2,-452.52,546.8,1690.84,380.04
,LC08,2015-05-03,,,-0.33,-6.58,0.04,-472.88,555.0,1703.0,359.68
,LC08,2015-10-17,,,-0.53,-10.54,-0.64,-326.2,407.64,1703.68,506.36
,LC08,2016-01-21,,,-0.92,-18.3,0.16,-482.44,564.68,1702.8,350.12
,LC08,2016-03-18,,,-0.97,-19.38,0.04,-469.48,551.6,1702.92,363.08
,LC08,2016-10-03,,,0.97,19.38,0.0,32.32,49.76,1702.96,864.88
,LC08,2017-01-23,,,-0.96,-19.1,0.32,-456.2,538.6,1702.72,376.36
,LC08,2017-06-16,,,3.0,60.0,-4.92,7.32,69.84,1707.96,839.88
,LC08,2017-07-02,,,3.0,60.0,-5.16,-14.56,91.48,1708.2,818.0
,LC08,2017-07-18,,,0.91,18.16,-4.68,-210.6,288.0,1707.72,621.96
,LC08,2017-10-22,,,-0.43,-8.62,0.24,-266.68,349.0,1702.8,565.88
,LC08,2017-12-09,,,-0.97,-19.42,0.16,-458.16,540.4,1702.88,374.4
,LC08,2018-01-19,,,-0.88,-17.7,0.16,-439.16,521.4,1702.84,393.4
,LC08,2018-04-16,,,3.0,60.0,-5.52,31.92,44.64,1708.48,864.48
,LC08,2018-05-02,,,0.92,18.32,-5.8,-25.84,102.12,1708.76,806.72
,LC08,2018-08-06,,,0.83,16.54,-0.2,-7.12,89.0,1703.24,825.44
,S2,2019-01-04,,,-0.97,-19.36,0.44,-419.2,501.72,1702.6,413.36
,S2,2019-01-09,,,-0.98,-19.56,15.04,-425.04,522.16,1688.0,407.52
,S2,2019-01-19,,,-0.97,-19.32,5.64,-341.0,428.72,1697.4,491.56
,S2,2019-02-03,,,-0.97,-19.42,10.6,-380.44,473.12,1692.44,452.12
,S2,2019-02-08,,,-0.96,-19.24,5.76,-378.16,466.0,1697.28,454.4
,S2,2019-02-13,,,-0.96,-19.2,1.04,-383.36,466.48,1702.0,449.2
,LC08,2019-02-14,,,-0.96,-19.2,5.76,-389.68,477.52,1697.28,442.88
,S2,2019-02-28,,,-0.9,-17.92,9.6,-379.28,470.96,1693.44,453.28
,S2,2019-03-05,,,-0.96,-19.16,10.8,-388.88,481.76,1692.24,443.68
,LC08,2019-03-11,,,-0.96,-19.2,0.32,-399.28,481.68,1702.72,433.28
,S2,2019-03-20,,,-0.96,-19.14,0.44,-406.52,489.04,1702.6,426.04
,S2,2019-03-30,,,-0.9,-18.1,0.24,-403.96,486.28,1702.8,428.6
,S2,2019-05-09,,,-0.74,-14.72,0.0,-579.96,662.04,1703.04,252.6
,S2,2019-05-24,,,-0.68,-13.62,-0.2,-581.48,663.36,1703.24,251.08
,LC08,2019-07-17,,,0.89,17.76,-2.32,-43.52,123.28,1705.36,789.04
,LC08,2019-08-02,,,0.9,18.1,-6.0,-209.64,285.72,1709.04,622.92
,LC08,2019-08-25,,,0.23,4.68,7.8,-275.56,365.44,1695.12,557.0
,S2,2019-08-27,,,0.55,11.04,0.0,-97.52,179.6,1703.04,735.04
,S2,2019-09-01,,,0.6,12.04,0.0,-103.4,185.48,1703.04,729.16
,LC08,2019-09-10,,,0.62,12.48,-0.28,-192.24,274.04,1703.32,640.32
,S2,2019-10-06,,,0.71,14.28,-3.0,-112.2,191.28,1706.04,720.36
,LC08,2019-10-28,,,0.91,18.26,0.16,-14.0,96.24,1702.88,818.56
,S2,2019-12-25,,,-0.95,-19.0,-0.04,-405.68,487.72,1703.08,426.88
,S2,2020-02-18,,,-0.98,-19.5,0.08,-372.12,454.28,1702.96,460.44
,S2,2020-02-23,,,-0.95,-19.08,0.0,-377.64,459.72,1703.04,454.92
,S2,2020-03-04,,,-0.96,-19.2,0.08,-360.6,442.76,1702.96,471.96
,S2,2020-03-24,,,-0.96,-19.2,0.0,-375.68,457.76,1703.04,456.88
,S2,2020-04-18,,,-2.96,-59.1,0.12,-425.84,508.04,1702.92,406.72
,S2,2020-04-23,,,-2.96,-59.1,0.08,-426.44,508.6,1702.96,406.12
,S2,2020-04-28,,,-2.95,-59.04,0.04,-426.08,508.2,1703.0,406.48
,S2,2020-07-02,,,-0.33,-6.6,-4.88,-414.04,491.24,1707.92,418.52
,S2,2020-09-15,,,-0.37,-7.34,0.04,-266.16,348.28,1703.0,566.4
,S2,2020-09-20,,,-0.28,-5.62,-0.08,-243.4,325.4,1703.12,589.16
,S2,2020-09-25,,,-0.62,-12.36,0.04,-311.72,393.84,1703.0,520.84
,S2,2020-09-30,,,-0.7,-14.1,-0.16,-350.04,431.96,1703.2,482.52
,S2,2020-10-30,,,-0.97,-19.38,-0.12,-473.56,555.52,1703.16,359.0
,S2,2020-11-04,,,-2.87,-57.36,-0.28,-504.28,586.08,1703.32,328.28
,S2,2020-11-14,,,-0.97,-19.38,-0.44,-405.92,487.56,1703.48,426.64
,LC08,2020-11-15,,,-0.97,-19.32,-0.44,-385.36,467.0,1703.48,447.2
,S2,2020-12-14,,,-0.96,-19.22,-0.24,-390.44,472.28,1703.28,442.12
,S2,2021-01-03,,,-0.94,-18.82,-0.36,-383.48,465.2,1703.4,449.08
,LC08,2021-01-18,,,-0.96,-19.2,0.0,-394.76,476.84,1703.04,437.8
,S2,2021-02-02,,,-0.98,-19.54,0.0,-411.44,493.52,1703.04,421.12
,S2,2021-02-07,,,-0.97,-19.42,0.0,-409.64,491.72,1703.04,422.92
,LC08,2021-02-12,,,-0.95,-19.06,0.04,-396.4,478.52,1703.0,436.16
,S2,2021-02-17,,,-0.97,-19.32,-0.04,-402.04,484.08,1703.08,430.52
,S2,2021-04-03,,,-0.9,-18.1,0.04,-416.48,498.6,1703.0,416.08
,S2,2021-04-08,,,-0.9,-18.04,-0.04,-404.72,486.76,1703.08,427.84
,S2,2021-04-28,,,-0.83,-16.6,0.0,-387.64,469.72,1703.04,444.92
,S2,2021-05-03,,,-0.82,-16.48,0.0,-409.44,491.52,1703.04,423.12
,S2,2021-05-13,,,-0.72,-14.48,0.0,-414.32,496.4,1703.04,418.24
,S2,2021-07-07,,,0.93,18.56,-5.28,22.96,53.84,1708.32,855.52
,LC08,2021-07-22,,,0.91,18.12,-6.0,-39.76,115.84,1709.04,792.8
,S2,2021-07-27,,,-0.5,-9.96,-0.84,-439.44,520.68,1703.88,393.12
,LC08,2021-08-23,,,0.95,18.92,-5.16,7.28,69.64,1708.2,839.84
,S2,2021-08-31,,,-0.51,-10.26,-0.04,-352.36,434.4,1703.08,480.2
,S2,2021-09-10,,,-0.37,-7.32,-0.36,-257.92,339.64,1703.4,574.64
,LC08,2021-09-24,,,-0.22,-4.36,-2.56,-257.28,336.8,1705.6,575.28
,S2,2021-09-30,,,-0.38,-7.68,10.24,-292.8,385.12,1692.8,539.76
,S2,2021-10-30,,,0.76,15.26,0.0,-50.84,132.92,1703.04,781.72
,LC08,2021-11-18,,,-0.87,-17.4,0.04,-445.16,527.28,1703.0,387.4
,S2,2021-11-24,,,-0.87,-17.38,-0.04,-423.4,505.44,1703.08,409.16
,LC08,2021-12-20,,,3.0,60.0,-1.6,49.04,31.44,1704.64,881.6
,LC09,2021-12-21,,,3.0,60.0,-0.68,50.04,31.36,1703.64,882.6
,S2,2021-12-29,,,-0.78,-15.56,-0.76,-305.36,386.68,1703.8,527.2
,LC08,2022-01-21,,,-0.86,-17.18,-1.8,-336.84,417.12,1704.84,495.72
,LC09,2022-01-29,,,-0.9,-17.96,-1.56,-351.76,432.28,1704.6,480.8
,LC08,2022-01-30,,,-0.9,-18.02,-0.68,-336.08,417.48,1703.72,496.48
,LC09,2022-03-02,,,-0.72,-14.46,0.16,-232.16,314.4,1702.88,600.4
,LC09,2022-03-11,,,-0.94,-18.72,0.32,-361.84,444.24,1702.72,470.72
,LC09,2022-09-03,,,3.0,60.0,-0.52,30.12,51.44,1703.56,862.68
,S2,2022-10-10,,,-0.61,-12.14,0.08,-278.32,360.48,1702.96,554.24
,S2,2022-11-14,,,-0.93,-18.56,-0.04,-431.52,513.56,1703.08,401.04
,LC09,2022-11-22,,,-0.92,-18.38,-0.2,-420.64,502.52,1703.16,411.92
,LC08,2022-12-07,,,-0.85,-17.0,-1.84,-346.6,426.84,1704.88,485.96
,S2,2022-12-24,,,-0.96,-19.16,-0.56,-350.44,431.96,1703.6,482.12
,LC08,2023-01-01,,,-0.91,-18.24,-0.56,-351.8,433.32,1703.6,480.76
,S2,2023-01-08,,,-0.9,-18.1,-1.2,-355.12,436.0,1704.24,477.44
,S2,2023-01-18,,,-0.91,-18.14,-0.92,-359.96,441.12,1703.96,472.6
,S2,2023-02-17,,,-0.86,-17.18,-0.48,-367.48,449.08,1703.52,465.08
,LC08,2023-02-18,,,-0.96,-19.16,-0.4,-372.0,453.68,1703.44,460.56
,LC08,2023-03-13,,,3.0,60.0,-4.36,47.0,30.72,1707.4,879.56
,S2,2023-03-14,,,-0.37,-7.42,-3.12,-171.0,249.96,1706.16,661.56
,S2,2023-04-03,,,0.91,18.24,-5.44,30.64,46.0,1708.48,863.2
,LC09,2023-04-15,,,3.0,60.0,-3.16,44.32,34.6,1706.2,876.88
,LC09,2023-04-22,,,0.89,17.86,-0.12,16.48,65.48,1703.16,849.04
,S2,2023-04-28,,,-0.45,-9.08,-0.32,-394.64,476.4,1703.36,437.92
,LC09,2023-05-24,,,0.93,18.62,-5.68,9.12,67.28,1708.72,841.68
,LC08,2023-07-28,,,0.9,18.1,-6.0,-149.8,225.88,1709.04,682.76
,S2,2023-08-31,,,0.2,4.1,0.44,-126.76,209.28,1702.6,705.8
,S2,2023-10-10,,,0.91,18.24,-0.24,-18.4,100.24,1703.28,814.16
,S2,2023-10-15,,,0.92,18.3,-0.28,-24.56,106.36,1703.32,808.0
,LC09,2023-10-24,,,2.99,59.78,-0.36,0.88,80.84,1703.24,833.44
,S2,2023-10-25,,,0.92,18.38,-1.24,-19.12,99.96,1704.28,813.44
,LC09,2023-10-31,,,2.99,59.82,-0.64,28.52,52.92,1703.68,861.08
,S2,2023-12-19,,,-0.93,-18.62,0.2,-412.52,494.8,1702.84,420.04
,S2,2023-12-29,,,-0.93,-18.58,10.08,-373.76,465.92,1692.96,458.8
,S2,2024-01-23,,,-0.92,-18.44,10.56,-381.72,474.36,1692.48,450.84
,LC09,2024-02-04,,,-0.98,-19.5,5.48,-391.56,479.12,1697.56,441.0
,S2,2024-02-12,,,-0.94,-18.72,5.56,-387.08,474.72,1697.48,445.48
,S2,2024-02-17,,,-0.93,-18.68,6.08,-390.68,478.84,1696.96,441.88
,LC08,2024-02-21,,,-0.93,-18.54,5.8,-386.2,474.08,1697.24,446.36
,S2,2024-03-03,,,-0.93,-18.62,0.12,-391.6,473.8,1702.92,440.96
,S2,2024-03-13,,,-0.93,-18.52,10.16,-380.96,473.2,1692.88,451.6
,LC08,2024-03-15,,,-0.9,-18.08,3.56,-369.16,454.8,1699.48,463.4
,S2,2024-04-07,,,-0.94,-18.84,0.36,-411.36,493.8,1702.68,421.2
,S2,2024-04-17,,,-0.84,-16.9,0.2,-435.32,517.6,1702.84,397.24
,S2,2024-04-22,,,-0.8,-16.06,0.2,-488.32,570.6,1702.84,344.24
,S2,2024-04-27,,,-0.78,-15.6,0.2,-538.16,620.44,1702.84,294.4
,S2,2024-05-07,,,-0.71,-14.28,0.2,-555.64,637.92,1702.84,276.92
,LC09,2024-07-22,,,0.9,17.92,-5.88,-48.04,124.24,1708.92,784.52
,S2,2024-08-05,,,3.0,60.0,-1.84,41.68,38.56,1704.88,874.24
,S2,2024-08-20,,,-0.45,-8.92,0.08,-455.4,537.56,1702.96,377.16
,S2,2024-09-04,,,-0.2,-4.08,-0.12,-277.64,359.6,1703.16,554.92
,LC08,2024-09-07,,,-0.19,-3.82,-0.16,-256.16,338.08,1703.2,576.4
,S2,2024-09-09,,,-0.24,-4.78,-0.16,-267.12,349.04,1703.2,565.44
,S2,2024-09-19,,,-0.2,-4.02,-0.28,-269.0,350.8,1703.32,563.56
,LC09,2024-09-24,,,-0.13,-2.58,-0.36,-217.16,298.88,1703.4,615.4
,S2,2024-09-29,,,-0.15,-2.98,-0.32,-220.6,302.36,1703.36,611.96
,LC09,2024-10-17,,,0.94,18.86,-0.68,-2.32,83.72,1703.72,830.24
,S2,2024-10-19,,,-0.81,-16.2,-0.44,-442.64,524.28,1703.48,389.92
,S2,2024-10-24,,,-0.91,-18.14,-0.52,-438.0,519.56,1703.56,394.56
,LC09,2024-11-11,,,-0.7,-13.94,-0.68,-372.0,453.4,1703.72,460.56
,S2,2024-11-23,,,-0.94,-18.78,0.08,-401.8,483.96,1702.96,430.76
