,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-05-01,0.0,,-71.25,
1,2000-05-17,8.04,,-63.21,
2,2000-05-26,9.11,,-62.14,
3,2000-07-29,-1.25,,-72.5,
4,2000-08-14,9.46,,-61.79,
5,2001-03-10,27.86,,-43.39,
6,2001-06-21,9.29,,-61.96,
7,2002-08-27,21.96,,-49.29,
8,2002-10-07,26.25,,-45.0,
9,2002-10-14,1.43,,-69.82,
10,2003-04-01,14.29,,-56.96,
11,2003-04-24,5.18,,-66.07,
12,2003-10-18,6.61,,-64.64,
13,2003-11-19,0.0,,-71.25,
14,2004-08-08,7.68,,-63.57,
15,2004-08-24,5.71,,-65.54,
16,2005-03-04,3.75,,-67.5,
17,2005-04-21,67.68,,-3.57,
18,2006-04-08,2.5,,-68.75,
19,2006-10-10,27.32,,-43.93,
20,2010-10-28,19.82,,-51.43,
21,2011-09-13,17.32,,-53.93,
22,2011-10-24,2.14,,-69.11,
23,2013-04-27,87.44,,16.19,
24,2013-08-17,68.68,,-2.57,
25,2014-03-29,81.9,,10.65,
26,2014-04-07,75.18,,3.93,
27,2014-05-16,20.36,,-50.89,
28,2014-07-12,8.21,,-63.04,
29,2014-11-01,72.08,,0.83,
30,2015-02-05,25.18,,-46.07,
31,2015-05-12,74.48,,3.23,
32,2015-06-29,71.18,,-0.07,
33,2016-03-11,95.53,,24.28,
34,2016-08-18,75.7,,4.45,
35,2017-03-30,94.11,,22.86,
36,2017-04-15,22.86,,-48.39,
37,2017-05-24,74.84,,3.59,
38,2017-09-22,89.76,,18.51,
39,2018-03-08,75.53,,4.28,
40,2018-03-17,85.36,,14.11,
41,2018-04-25,74.43,,3.18,
42,2018-06-21,73.42,,2.17,
43,2018-07-23,69.79,,-1.46,
44,2018-10-02,79.89,,8.64,
45,2018-12-17,82.71,,11.46,
46,2019-01-21,100.93,,29.68,
47,2019-02-03,77.68,,6.43,
48,2019-02-05,86.1,,14.85,
49,2019-02-15,68.12,,-3.13,
50,2019-02-16,72.83,,1.58,
51,2019-02-18,77.74,,6.49,
52,2019-02-25,14.29,,-56.96,
53,2019-02-28,123.04,,51.79,
54,2019-03-02,78.77,,7.52,
55,2019-03-10,87.73,,16.48,
56,2019-03-20,82.89,,11.64,
57,2019-04-14,81.53,,10.28,
58,2019-04-16,76.11,,4.86,
59,2019-04-19,84.25,,13.0,
60,2019-04-29,82.36,,11.11,
61,2019-06-24,84.58,,13.33,
62,2019-09-19,91.98,,20.73,
63,2019-09-21,84.27,,13.02,
64,2019-10-03,93.72,,22.47,
65,2019-10-26,71.64,,0.39,
66,2019-11-07,75.06,,3.81,
67,2019-11-20,77.83,,6.58,
68,2019-12-20,71.82,,0.57,
69,2020-01-11,91.32,,20.07,
70,2020-01-14,28.75,,-42.5,
71,2020-01-16,86.95,,15.7,
72,2020-01-24,16.61,,-54.64,
73,2020-02-05,70.96,,-0.29,
74,2020-02-08,80.44,,9.19,
75,2020-02-10,94.72,,23.47,
76,2020-02-23,18.21,,-53.04,
77,2020-02-25,84.32,,13.07,
78,2020-03-11,29.82,,-41.43,
79,2020-04-03,70.55,,-0.7,
80,2020-04-05,80.75,,9.5,
81,2020-09-02,74.5,,3.25,
82,2020-09-07,21.96,,-49.29,
83,2020-09-20,26.79,,-44.46,
84,2020-09-25,86.15,,14.9,
85,2020-11-21,74.42,,3.17,
86,2020-12-01,101.28,,30.03,
87,2020-12-03,93.1,,21.85,
88,2020-12-31,94.09,,22.84,
89,2021-01-10,80.4,,9.15,
90,2021-01-30,82.47,,11.22,
91,2021-02-12,22.32,,-48.93,
92,2021-02-19,85.36,,14.11,
93,2021-03-11,87.24,,15.99,
94,2021-04-01,92.08,,20.83,
95,2021-04-25,76.59,,5.34,
96,2021-04-30,96.45,,25.2,
97,2021-05-19,86.44,,15.19,
98,2021-06-17,79.37,,8.12,
99,2021-06-20,67.17,,-4.08,
100,2021-07-22,64.24,,-7.01,
101,2021-07-31,75.71,,4.46,
102,2021-08-03,73.51,,2.26,
103,2021-08-13,91.36,,20.11,
104,2021-09-01,74.61,,3.36,
105,2021-09-17,69.08,,-2.17,
106,2021-09-24,86.69,,15.44,
107,2021-10-15,70.86,,-0.39,
108,2021-11-06,92.66,,21.41,
109,2022-02-15,82.44,,11.19,
110,2022-02-16,89.5,,18.25,
111,2022-02-17,91.45,,20.2,
112,2022-02-22,73.59,,2.34,
113,2022-03-11,5.36,,-65.89,
114,2022-03-28,73.0,,1.75,
115,2022-03-29,69.41,,-1.84,
116,2022-04-08,82.61,,11.36,
117,2022-04-13,72.47,,1.22,
118,2022-07-09,72.92,,1.67,
119,2022-07-25,69.66,,-1.59,
120,2022-08-10,66.64,,-4.61,
121,2022-08-27,80.92,,9.67,
122,2022-10-06,71.71,,0.46,
123,2022-10-07,73.33,,2.08,
124,2022-10-22,76.36,,5.11,
125,2022-12-26,30.18,,-41.07,
126,2022-12-29,14.46,,-56.79,
127,2023-03-01,62.55,,-8.7,
128,2023-03-07,20.89,,-50.36,
129,2023-03-11,24.11,,-47.14,
130,2023-03-14,66.27,,-4.98,
131,2023-03-15,70.53,,-0.72,
132,2023-03-19,73.23,,1.98,
133,2023-03-22,87.77,,16.52,
134,2023-03-23,28.21,,-43.04,
135,2023-03-29,70.44,,-0.81,
136,2023-03-30,70.35,,-0.9,
137,2023-04-03,64.92,,-6.33,
138,2023-04-08,83.7,,12.45,
139,2023-05-25,80.76,,9.51,
140,2023-06-02,68.51,,-2.74,
141,2023-06-27,68.98,,-2.27,
142,2023-07-12,70.68,,-0.57,
143,2023-07-28,71.4,,0.15,
144,2023-07-29,68.54,,-2.71,
145,2023-08-08,84.8,,13.55,
146,2023-08-16,64.61,,-6.64,
147,2023-08-21,75.55,,4.3,
148,2023-08-30,75.5,,4.25,
149,2023-09-07,74.14,,2.89,
150,2023-09-30,87.37,,16.12,
151,2023-10-01,92.86,,21.61,
152,2023-11-10,77.65,,6.4,
153,2023-11-21,72.71,,1.46,
154,2023-12-11,10.71,,-60.54,
155,2024-01-03,13.04,,-58.21,
156,2024-02-04,81.4,,10.15,
