,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2001-09-27,0.0,0.0,0.0
1,2001-10-13,-0.13,0.14,-0.01
2,2005-07-28,36.3,-37.22,0.92
3,2005-08-29,-37.24,38.17,-0.93
4,2006-09-01,34.46,-34.53,0.07
5,2006-09-17,9.14,-9.18,0.04
6,2013-10-06,-45.33,44.67,0.67
7,2014-09-07,3.34,-3.39,0.05
8,2014-09-23,-1.77,1.77,-0.0
9,2014-10-25,-1.48,1.51,-0.03
10,2014-11-10,0.06,-0.05,-0.01
11,2015-01-29,2.4,-2.01,-0.39
12,2015-04-03,-1.35,0.94,0.42
13,2015-10-12,-0.06,0.04,0.02
14,2015-11-13,-0.45,0.46,-0.01
15,2016-01-16,0.74,-0.38,-0.35
16,2016-08-27,0.3,-0.7,0.4
17,2016-09-12,0.11,-0.1,-0.01
18,2016-12-17,-2.08,2.13,-0.05
19,2017-10-01,1.96,-2.0,0.04
20,2018-10-04,0.27,-0.35,0.08
21,2018-12-07,-0.69,0.76,-0.08
22,2018-12-24,0.04,0.36,-0.4
23,2019-01-03,2.77,-2.76,-0.01
24,2019-03-04,-2.12,2.14,-0.02
25,2019-05-28,0.43,-0.81,0.38
26,2019-08-26,0.54,-0.17,-0.37
27,2019-08-31,-1.28,1.2,0.08
28,2019-10-20,-0.33,0.34,-0.01
29,2020-01-26,-0.49,0.59,-0.09
30,2020-01-27,-0.97,0.43,0.54
31,2020-02-12,-0.36,0.22,0.14
32,2020-03-31,0.34,-0.22,-0.12
33,2020-08-30,4.71,-4.46,-0.26
34,2020-09-09,-3.37,3.27,0.1
35,2020-11-13,3.95,-3.63,-0.31
36,2020-12-03,-4.19,4.26,-0.08
37,2020-12-23,1.21,-1.3,0.09
38,2021-01-17,-0.95,0.8,0.15
39,2021-01-22,0.71,-0.5,-0.21
40,2021-01-27,1.47,-1.46,-0.01
41,2021-04-03,-2.41,2.26,0.16
42,2021-07-21,1.51,-1.79,0.28
43,2021-08-25,-2.21,2.43,-0.22
44,2021-09-04,4.46,-4.67,0.21
45,2021-09-10,-5.18,4.87,0.32
46,2021-09-19,3.77,-3.36,-0.41
47,2021-09-24,-3.22,3.26,-0.04
48,2021-10-04,3.61,-3.6,-0.01
49,2021-10-12,-3.75,3.52,0.22
50,2021-10-29,1.91,-1.7,-0.21
51,2021-12-18,0.43,-0.34,-0.09
52,2022-01-08,-2.32,2.01,0.31
53,2022-04-22,-0.5,0.16,0.34
54,2022-08-20,2.39,-2.15,-0.24
55,2022-10-19,0.71,-0.51,-0.2
56,2022-11-24,-0.52,0.36,0.16
57,2023-03-08,-1.48,1.59,-0.11
58,2023-03-13,1.26,-1.09,-0.17
59,2023-08-31,0.87,-0.81,-0.06
60,2023-09-16,-1.46,1.33,0.13
61,2023-10-10,0.52,-0.82,0.29
62,2023-11-11,0.62,-0.08,-0.54
63,2023-11-27,-0.73,0.72,0.01
64,2023-12-13,0.89,-0.94,0.05
65,2024-01-22,0.97,-1.0,0.03
66,2024-02-23,-0.7,0.34,0.36
67,2024-03-07,1.72,-1.34,-0.37
68,2024-03-17,-1.08,0.96,0.12
69,2024-04-21,0.87,0.19,-1.07
70,2024-04-27,-1.53,1.55,-0.02
71,2024-05-01,0.17,-0.19,0.02
72,2024-05-16,0.43,-0.42,-0.01
73,2024-08-24,-1.03,0.17,0.86
74,2024-09-08,-0.29,0.35,-0.06
75,2024-09-10,0.15,-0.13,-0.01
76,2024-09-18,-0.38,-0.02,0.4
77,2024-09-23,0.32,0.12,-0.44
78,2024-09-28,2.73,-2.84,0.11
79,2024-10-12,-2.62,2.3,0.32
80,2024-10-28,2.8,-2.63,-0.17
81,2024-12-07,10.58,-10.61,0.03
82,2024-12-12,-10.17,10.42,-0.26
83,2024-12-23,-3.19,3.14,0.05
84,2025-02-09,1.07,-1.38,0.31
85,2025-02-25,1.04,-0.72,-0.33
86,2025-03-02,-2.86,2.93,-0.08
87,2025-03-05,-2.05,1.39,0.66
88,2025-03-21,1.75,-1.64,-0.11
89,2025-03-22,0.83,-0.47,-0.35
90,2025-04-06,0.86,-0.8,-0.06
91,2025-08-14,-2.09,1.91,0.18
92,2025-08-28,-0.87,-0.22,1.1
93,2025-08-29,1.2,-0.26,-0.94
94,2025-09-08,0.48,-0.43,-0.04
