,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-12-07,0.0,0.0,-1.56,13.24
1,1999-12-30,12.54,2.94,10.98,16.18
2,2001-02-11,20.12,-1.76,18.56,11.48
3,2002-03-25,6.66,3.24,5.1,16.48
4,2002-10-03,-13.74,-3.24,-15.3,10.0
5,2004-11-01,14.76,-1.48,13.2,11.76
6,2006-12-02,-13.86,3.82,-15.42,17.06
7,2010-12-20,-11.38,2.94,-12.94,16.18
8,2011-01-21,16.2,1.18,14.64,14.42
9,2011-02-15,-10.46,1.76,-12.02,15.0
10,2011-03-03,-11.38,-0.3,-12.94,12.94
11,2013-08-22,7.32,-6.76,5.76,6.48
12,2013-09-23,18.16,-0.6,16.6,12.64
13,2013-12-28,2.6,3.52,1.04,16.76
14,2014-10-28,13.32,2.94,11.76,16.18
15,2014-12-15,14.76,3.52,13.2,16.76
16,2015-07-04,-15.56,-4.42,-17.12,8.82
17,2015-12-18,11.5,1.18,9.94,14.42
18,2016-12-04,15.68,1.18,14.12,14.42
19,2017-02-22,-12.3,2.06,-13.86,15.3
20,2017-11-05,-12.04,3.24,-13.6,16.48
21,2018-11-08,-11.26,1.46,-12.82,14.7
22,2018-12-28,18.16,4.12,16.6,17.36
23,2019-01-11,19.6,0.88,18.04,14.12
24,2019-01-17,9.66,5.0,8.1,18.24
25,2019-02-04,-7.6,5.0,-9.16,18.24
26,2019-02-06,19.08,4.7,17.52,17.94
27,2019-03-16,14.5,4.7,12.94,17.94
28,2019-03-28,19.34,4.7,17.78,17.94
29,2019-11-03,7.58,1.46,6.02,14.7
30,2019-11-06,14.38,3.52,12.82,16.76
31,2020-01-14,18.42,1.46,16.86,14.7
32,2020-01-25,-10.86,3.82,-12.42,17.06
33,2020-01-27,14.9,3.82,13.34,17.06
34,2020-02-14,20.0,3.52,18.44,16.76
35,2020-02-21,-15.44,3.52,-17.0,16.76
36,2020-10-08,20.78,-5.3,19.22,7.94
37,2020-10-11,1.82,-5.88,0.26,7.36
38,2020-10-23,2.08,-5.0,0.52,8.24
39,2020-11-02,12.94,-3.24,11.38,10.0
40,2020-11-22,18.04,-3.54,16.48,9.7
41,2020-12-27,1.7,1.18,0.14,14.42
42,2020-12-30,1.42,1.18,-0.14,14.42
43,2021-01-14,16.6,2.34,15.04,15.58
44,2021-02-01,46.18,-0.3,44.62,12.94
45,2021-02-03,46.64,2.64,45.08,15.88
46,2021-02-17,46.52,0.0,44.96,13.24
47,2021-03-02,18.42,2.34,16.86,15.58
48,2021-05-17,-138.44,1.18,-140.0,14.42
49,2021-10-08,9.14,1.18,7.58,14.42
50,2021-10-21,12.54,-0.3,10.98,12.94
51,2021-10-26,18.04,1.46,16.48,14.7
52,2021-11-05,-8.9,1.18,-10.46,14.42
53,2021-11-27,16.34,1.18,14.78,14.42
54,2021-12-12,14.64,2.06,13.08,15.3
55,2021-12-15,-10.98,0.88,-12.54,14.12
56,2022-01-14,12.14,0.88,10.58,14.12
57,2022-01-27,12.8,-0.88,11.24,12.36
58,2022-01-31,-11.64,2.06,-13.2,15.3
59,2022-02-20,17.76,0.58,16.2,13.82
60,2022-02-23,19.6,2.06,18.04,15.3
61,2022-09-21,12.02,-2.06,10.46,11.18
62,2022-10-13,47.18,-1.76,45.62,11.48
63,2022-11-10,14.38,-2.06,12.82,11.18
64,2022-12-05,-10.2,0.0,-11.76,13.24
65,2022-12-13,19.86,-2.36,18.3,10.88
66,2022-12-21,9.14,-2.06,7.58,11.18
67,2022-12-29,20.26,-1.18,18.7,12.06
68,2023-01-01,18.94,-0.6,17.38,12.64
69,2023-01-07,18.16,0.88,16.6,14.12
70,2023-01-15,20.78,0.88,19.22,14.12
71,2023-02-13,50.3,-0.88,48.74,12.36
72,2023-03-05,15.94,0.88,14.38,14.12
73,2023-03-27,20.64,1.18,19.08,14.42
74,2023-04-14,48.4,1.18,46.84,14.42
75,2023-10-22,12.94,-3.24,11.38,10.0
76,2023-10-29,-10.6,-4.72,-12.16,8.52
77,2023-11-10,-9.82,-2.94,-11.38,10.3
78,2023-12-27,7.84,-1.18,6.28,12.06
79,2024-01-06,11.24,0.0,9.68,13.24
80,2024-02-28,18.42,-0.3,16.86,12.94
81,2024-05-05,-34.54,-0.6,-36.1,12.64
82,2024-08-26,20.38,-4.72,18.82,8.52
83,2024-09-29,-14.26,-4.42,-15.82,8.82
84,2024-10-05,15.54,-3.82,13.98,9.42
85,2024-10-17,-12.56,-3.24,-14.12,10.0
86,2024-11-29,-15.44,-2.94,-17.0,10.3
