,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-12-07,0.0,0.0,0.0
1,1999-12-30,5.22,-3.44,-1.77
2,2001-02-11,2.36,-1.96,-0.4
3,2002-03-25,-5.95,3.28,2.67
4,2002-10-03,-3.8,6.47,-2.67
5,2004-11-01,6.34,-8.07,1.73
6,2006-12-02,-11.5,9.39,2.11
7,2010-12-20,1.79,-2.71,0.92
8,2011-01-21,11.29,-7.26,-4.03
9,2011-02-15,-6.95,6.99,-0.04
10,2011-03-03,5.28,-5.8,0.52
11,2013-08-22,2.34,0.73,-3.07
12,2013-09-23,-0.1,-2.69,2.8
13,2013-12-28,-6.55,4.15,2.4
14,2014-10-28,3.38,-2.59,-0.79
15,2014-12-15,1.0,-0.56,-0.44
16,2015-07-04,-10.41,15.46,-5.05
17,2015-12-18,9.93,-14.67,4.74
18,2016-12-04,1.0,-0.9,-0.1
19,2017-02-22,-7.93,7.49,0.44
20,2017-11-05,-0.69,0.04,0.65
21,2018-11-08,1.38,-0.67,-0.71
22,2018-12-28,7.07,-7.43,0.35
23,2019-01-11,1.61,-0.67,-0.94
24,2019-01-17,-3.63,2.5,1.13
25,2019-02-04,-4.61,4.67,-0.06
26,2019-02-06,6.66,-6.51,-0.15
27,2019-03-16,-1.04,0.9,0.15
28,2019-03-28,0.98,-1.0,0.02
29,2019-11-03,-2.5,3.15,-0.65
30,2019-11-06,1.73,-2.15,0.42
31,2020-01-14,2.36,-1.69,-0.67
32,2020-01-25,-8.7,7.97,0.73
33,2020-01-27,6.47,-6.53,0.06
34,2020-02-14,1.86,-1.71,-0.15
35,2020-02-21,-9.85,9.83,0.02
36,2020-10-08,11.91,-9.95,-1.96
37,2020-10-11,-5.4,5.32,0.08
38,2020-10-23,-0.42,-0.06,0.48
39,2020-11-02,2.73,-2.84,0.1
40,2020-11-22,1.23,-1.38,0.15
41,2020-12-27,-4.88,4.36,0.52
42,2020-12-30,-0.23,0.15,0.08
43,2021-01-14,3.61,-3.88,0.27
44,2021-02-01,1.94,-1.65,-0.29
45,2021-02-03,-0.31,-0.21,0.52
46,2021-02-17,0.35,0.15,-0.5
47,2021-03-02,-1.77,1.21,0.56
48,2021-05-17,-29.36,33.95,-4.59
49,2021-10-08,28.56,-31.96,3.4
50,2021-10-21,0.94,-0.67,-0.27
51,2021-10-26,1.36,-1.48,0.13
52,2021-11-05,-6.97,6.95,0.02
53,2021-11-27,5.9,-6.32,0.42
54,2021-12-12,-0.42,0.4,0.02
55,2021-12-15,-6.28,6.53,-0.25
56,2022-01-14,5.97,-5.99,0.02
57,2022-01-27,0.1,-0.29,0.19
58,2022-01-31,-6.99,6.51,0.48
59,2022-02-20,7.57,-7.57,0.0
60,2022-02-23,0.63,-0.65,0.02
61,2022-09-21,-0.96,1.94,-0.98
62,2022-10-13,2.63,-2.63,0.0
63,2022-11-10,-2.23,2.25,-0.02
64,2022-12-05,-6.45,6.05,0.4
65,2022-12-13,7.66,-7.53,-0.13
66,2022-12-21,-2.57,2.5,0.06
67,2022-12-29,2.98,-2.61,-0.38
68,2023-01-01,-0.79,0.63,0.17
69,2023-01-07,-0.19,0.04,0.15
70,2023-01-15,1.56,-1.19,-0.38
71,2023-02-13,0.75,-0.73,-0.02
72,2023-03-05,-2.96,2.48,0.48
73,2023-03-27,1.17,-1.54,0.38
74,2023-04-14,0.71,-0.58,-0.13
75,2023-10-22,-1.67,2.73,-1.06
76,2023-10-29,-6.15,6.32,-0.17
77,2023-11-10,0.15,-0.52,0.38
78,2023-12-27,4.36,-4.8,0.44
79,2024-01-06,0.61,-0.69,0.08
80,2024-02-28,1.67,-1.71,0.04
81,2024-05-05,-16.0,16.21,-0.21
82,2024-08-26,17.02,-16.8,-0.23
83,2024-09-29,-9.62,9.68,-0.06
84,2024-10-05,8.07,-8.26,0.19
85,2024-10-17,-6.78,6.86,-0.08
86,2024-11-29,-1.08,0.96,0.13
87,2024-12-16,6.95,-7.03,0.08
88,2024-12-26,-2.52,2.46,0.06
89,2025-01-15,3.15,-2.96,-0.19
90,2025-01-18,0.27,-0.33,0.06
91,2025-02-14,1.02,-0.98,-0.04
92,2025-02-27,-5.63,5.65,-0.02
