Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-04-13,-12923.08,-258461.6,-0.4,-7.9,10.36,-5.64,20.48,1063.04,17.48
,LE07,2002-05-21,-9124.7,-182494.1,4.0,80.0,121.28,-1.48,127.24,952.12,21.64
,LE07,2002-09-17,-9561.36,-191227.14,-4.0,-80.0,107.64,-15.4,127.52,965.76,7.72
,LT05,2006-10-15,,,-4.0,-80.0,6.0,-15.16,25.64,1067.4,7.96
,LT05,2008-10-27,,,4.0,80.0,473.76,-3.24,481.48,599.64,19.88
,LT05,2011-01-21,,,4.0,80.0,3.72,-1.2,9.4,1069.68,21.92
,LC08,2014-04-12,,,4.0,80.0,4.12,-0.76,9.36,1069.28,22.36
,LC08,2015-07-27,,,4.0,80.0,2.52,0.0,7.0,1070.88,23.12
,LC08,2017-05-22,,,4.0,80.0,43.92,0.44,47.96,1029.48,23.56
,LC08,2018-09-05,,,4.0,80.0,4.2,0.68,8.0,1069.2,23.8
,S2,2019-02-06,,,-0.03,-0.52,26.84,-0.08,31.4,1046.56,23.04
,S2,2020-11-12,,,4.0,80.0,232.4,2.72,234.16,841.0,25.84
,S2,2020-12-27,,,-0.13,-2.64,206.8,-1.48,212.76,866.6,21.64
,LC08,2021-05-17,,,4.0,80.0,17.88,-3.24,25.6,1055.52,19.88
,LC08,2021-06-09,,,4.0,80.0,3.36,-0.96,8.8,1070.04,22.16
,LC09,2022-01-27,,,4.0,80.0,4.72,1.36,7.84,1068.56,24.48
,S2,2022-04-01,,,0.05,1.06,498.76,-1.6,504.84,574.64,21.52
,LC09,2022-05-03,,,-0.47,-9.48,4.24,-6.44,15.16,1069.12,16.68
,LC08,2022-07-30,,,4.0,80.0,195.52,0.0,200.0,877.88,23.12
,LC08,2022-08-08,,,4.0,80.0,2.8,-1.24,8.52,1070.48,21.88
,S2,2023-02-10,,,4.0,80.0,15.08,2.24,17.32,1058.32,25.36
,S2,2023-03-07,,,0.03,0.52,11.24,-2.12,17.84,1062.16,21.0
,LC09,2023-05-06,,,4.0,80.0,4.08,-0.04,8.6,1069.32,23.08
,LC09,2023-05-15,,,4.0,80.0,58.96,-0.16,63.6,1014.44,22.96
,LC09,2023-10-29,,,-0.53,-10.52,7.96,-5.8,18.24,1065.44,17.32
,S2,2024-01-21,,,-0.18,-3.68,20.56,-2.4,27.44,1052.84,20.72
,LC09,2024-06-18,,,4.0,80.0,3.24,-1.0,8.72,1070.16,22.12
,LC09,2024-07-04,,,4.0,80.0,201.28,-9.24,215.0,872.12,13.88
,LC09,2024-08-28,,,4.0,80.0,0.8,-7.0,12.28,1072.6,16.12
,LC08,2024-08-29,,,4.0,80.0,3.52,0.16,7.84,1069.88,23.28
