,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-11-19,0.0,0.0,0.0
1,1999-12-30,0.02,-0.02,0.0
2,2000-02-16,-0.16,0.17,-0.01
3,2000-06-07,44.54,-33.9,-10.64
4,2001-01-01,-44.24,33.63,10.61
5,2001-01-17,-0.09,0.08,0.01
6,2001-02-25,0.09,-0.07,-0.02
7,2001-10-23,-0.04,0.04,0.01
8,2002-02-12,-0.08,0.08,0.0
9,2002-03-09,0.0,0.01,-0.02
10,2003-01-14,0.0,-0.03,0.03
11,2004-03-29,0.76,0.12,-0.88
12,2004-10-07,-0.76,-0.11,0.87
13,2005-05-03,30.17,-25.33,-4.83
14,2006-05-31,5.33,0.19,-5.53
15,2007-01-01,-35.51,25.13,10.39
16,2007-02-11,0.02,-0.01,-0.01
17,2009-01-31,0.75,-0.73,-0.02
18,2011-01-12,-0.62,0.64,-0.02
19,2013-06-19,10.09,0.22,-10.31
20,2013-11-10,-8.43,-2.02,10.45
21,2013-11-17,-1.88,1.89,-0.01
22,2014-03-25,0.01,-0.03,0.02
23,2014-11-04,-0.05,0.04,0.0
24,2016-01-03,1.22,-1.26,0.05
25,2016-06-11,11.41,-0.94,-10.47
26,2016-06-18,-3.06,2.89,0.17
27,2016-06-27,1.57,-1.18,-0.38
28,2016-07-20,-2.91,1.18,1.72
29,2016-10-08,-7.55,-1.33,8.89
30,2016-11-09,-0.68,0.63,0.05
31,2017-03-17,2.79,-2.78,-0.01
32,2017-03-26,-2.29,2.34,-0.05
33,2017-07-16,10.2,0.13,-10.33
34,2017-09-18,-10.3,-0.1,10.4
35,2017-10-04,-0.03,0.02,0.01
36,2017-10-11,2.21,-2.11,-0.1
37,2017-10-20,-2.07,2.06,0.01
38,2017-10-27,0.78,-0.84,0.05
39,2017-11-12,-1.18,1.22,-0.04
40,2018-03-04,-0.0,-0.08,0.08
41,2019-02-19,11.8,-11.84,0.04
42,2019-02-24,3.97,-3.98,0.0
43,2019-03-01,-9.43,9.44,-0.0
44,2019-04-15,3.83,-3.88,0.06
45,2019-04-17,1.23,0.83,-2.06
46,2019-09-02,-1.63,-0.39,2.02
47,2019-09-07,-1.78,1.82,-0.04
48,2019-11-01,0.52,-0.44,-0.08
49,2020-01-15,2.52,-2.58,0.06
50,2020-03-10,-11.16,11.17,-0.01
51,2020-04-01,9.09,-9.14,0.06
52,2020-06-29,1.88,8.85,-10.73
53,2020-10-19,-7.63,-2.9,10.52
54,2020-11-07,14.5,-14.66,0.15
55,2021-01-07,-17.75,17.8,-0.05
56,2021-01-11,9.82,-9.92,0.1
57,2021-02-03,-4.56,4.57,-0.02
58,2021-02-15,-0.79,0.8,-0.0
59,2021-02-18,12.8,-12.81,0.01
60,2021-04-01,-9.86,9.83,0.03
61,2021-04-24,34.0,-34.45,0.45
62,2021-09-16,-34.16,34.64,-0.48
63,2021-10-13,3.61,-3.58,-0.03
64,2021-10-21,-5.14,5.12,0.02
65,2021-10-28,-3.22,3.24,-0.03
66,2021-11-22,6.58,-6.59,0.01
67,2022-01-06,0.41,-0.41,0.0
68,2022-01-26,-1.1,1.11,-0.0
69,2022-02-05,1.46,-1.47,0.0
70,2022-02-11,18.57,-18.49,-0.08
71,2022-04-24,-27.21,28.1,-0.89
72,2022-04-25,0.29,0.37,-0.66
73,2022-05-03,2.52,-0.81,-1.71
74,2022-05-11,1.79,0.96,-2.75
75,2022-09-23,-5.86,-0.18,6.04
76,2022-10-01,1.81,-1.71,-0.1
77,2022-11-10,22.44,-22.6,0.16
78,2022-11-26,-24.07,24.16,-0.1
79,2022-12-29,1.39,-1.39,0.0
80,2022-12-30,8.84,-8.92,0.07
81,2023-01-11,26.08,-26.11,0.03
82,2023-02-10,-20.67,20.66,0.0
83,2023-02-13,-3.1,3.13,-0.03
84,2023-02-14,-12.74,12.79,-0.04
85,2023-02-23,16.2,-16.27,0.07
86,2023-03-22,-11.14,11.13,0.02
87,2023-04-06,5.94,-5.97,0.02
88,2023-04-14,-2.23,2.24,-0.0
89,2023-05-06,-4.76,8.88,-4.12
90,2023-08-02,2.61,0.16,-2.76
91,2023-09-01,-1.36,-5.48,6.83
92,2023-09-23,0.63,-0.58,-0.04
93,2023-09-26,0.74,-0.75,0.01
94,2023-10-21,6.54,-6.52,-0.02
95,2023-11-05,18.5,-18.5,-0.0
96,2023-11-06,-30.81,30.97,-0.16
97,2023-11-30,7.29,-7.36,0.07
98,2023-12-17,3.49,-3.58,0.09
99,2024-02-08,-6.98,6.96,0.02
100,2024-02-10,-4.18,4.22,-0.04
101,2024-04-21,0.06,0.55,-0.62
102,2024-06-01,9.48,0.19,-9.68
103,2024-06-09,0.94,-0.82,-0.12
104,2024-06-16,-1.4,1.22,0.18
105,2024-08-27,-9.5,-0.6,10.1
106,2024-10-14,0.03,-0.1,0.07
107,2024-10-15,0.29,-0.37,0.08
