Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-11-19,0.0,0.0,-0.36,-7.2,1.28,-3.68,9.96,794.04,104.56
,LE07,1999-12-30,-31.59,-631.76,-0.36,-7.2,1.44,-3.68,10.12,793.88,104.56
,LE07,2000-02-16,-4910.87,-98217.38,-0.36,-7.2,-0.08,-3.76,8.68,795.4,104.48
,LE07,2000-06-07,-426.43,-8528.66,-227.44,-4548.9,307.92,-100.4,413.32,487.4,7.84
,LE07,2001-01-01,-33.56,-671.16,-0.36,-7.2,2.36,-4.04,11.4,792.96,104.2
,LE07,2001-01-17,-32.5,-650.06,-0.36,-7.2,1.64,-3.96,10.6,793.68,104.28
,LE07,2001-02-25,-31.59,-631.76,-0.36,-7.2,2.32,-4.12,11.44,793.0,104.12
,LE07,2001-10-23,-31.54,-630.78,-0.36,-7.2,2.0,-4.04,11.04,793.32,104.2
,LE07,2002-02-12,-30.58,-611.54,-0.36,-7.2,1.24,-4.04,10.28,794.08,104.2
,LE07,2002-03-09,-30.68,-613.5,-0.36,-7.2,1.12,-4.2,10.32,794.2,104.04
,LE07,2003-01-14,-31.59,-631.76,-0.36,-7.2,1.4,-3.92,10.32,793.92,104.32
,LT05,2004-03-29,-25.35,-506.98,-0.36,-7.2,0.28,-11.92,17.2,795.04,96.32
,LT05,2004-10-07,-30.68,-613.5,-0.36,-7.2,1.24,-4.04,10.28,794.08,104.2
,LT05,2005-05-03,-604.85,-12097.02,8.91,178.18,231.4,-47.96,284.36,563.92,60.28
,LT05,2006-05-31,-606.8,-12136.04,-212.07,-4241.38,229.64,-98.16,332.8,565.68,10.08
,LT05,2007-01-01,-31.59,-631.76,-0.36,-7.2,1.36,-3.8,10.16,793.96,104.44
,LT05,2007-02-11,-30.58,-611.54,-0.36,-7.2,1.44,-3.88,10.32,793.88,104.36
,LT05,2009-01-31,-71.29,-1425.8,-0.36,-7.2,8.08,-4.04,17.12,787.24,104.2
,LT05,2011-01-12,-32.6,-651.96,-0.36,-7.2,2.28,-4.24,11.52,793.04,104.0
,LC08,2013-06-19,-4904.92,-98098.38,-210.98,-4219.5,0.24,-97.92,103.16,795.08,10.32
,LC08,2013-11-10,-77.27,-1545.32,-0.36,-7.2,18.56,-3.0,26.56,776.76,105.24
,LC08,2013-11-17,-31.64,-632.72,-0.36,-7.2,1.36,-3.12,9.48,793.96,105.12
,LC08,2014-03-25,-34.51,-690.1,-0.36,-7.2,1.64,-2.96,9.6,793.6,105.28
,LC08,2014-11-04,0.0,0.0,-0.36,-7.2,1.24,-2.92,9.16,794.0,105.32
,LC08,2016-01-03,-37.28,-745.56,-0.36,-7.2,12.72,-2.48,20.2,782.56,105.76
,LC08,2016-06-11,,,,,21.24,-97.64,123.88,774.08,10.6
,LC08,2016-06-18,,,,,-5.0,-96.08,96.08,800.32,12.16
,LC08,2016-06-27,,,,,5.76,-99.56,110.32,789.56,8.68
,LC08,2016-07-20,,,,,-5.0,-83.92,83.92,800.32,24.32
,LC08,2016-10-08,-65.43,-1308.54,-0.36,-7.2,7.08,-3.2,15.28,788.04,105.04
,LC08,2016-11-09,-31.59,-631.76,-0.36,-7.2,1.4,-2.72,9.12,793.92,105.52
,LC08,2017-03-17,,,-0.36,-7.2,26.64,-2.84,34.48,768.4,105.4
,LC08,2017-03-26,0.0,0.0,-0.36,-7.2,5.44,-3.28,13.72,789.84,104.96
,LC08,2017-07-16,,,,,4.24,-97.12,106.36,791.08,11.12
