,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2011-01-21,,0.0,,3.44
1,2013-09-23,,-3.64,,-0.2
2,2014-10-28,,2.22,,5.66
3,2015-07-11,,4.84,,8.28
4,2016-05-10,,-2.64,,0.8
5,2017-03-26,,6.46,,9.9
6,2017-06-30,,-4.04,,-0.6
7,2017-09-18,,0.6,,4.04
8,2018-06-17,,-5.86,,-2.42
9,2018-09-05,,-2.64,,0.8
10,2019-01-11,,-3.84,,-0.4
11,2019-04-05,,-1.42,,2.02
12,2019-10-17,,-4.66,,-1.22
13,2020-01-14,,-2.84,,0.6
14,2020-02-14,,2.02,,5.46
15,2020-03-30,,1.4,,4.84
16,2020-12-27,,-2.02,,1.42
17,2021-01-14,,0.2,,3.64
18,2021-02-01,,2.02,,5.46
19,2021-10-21,,0.6,,4.04
20,2021-10-26,,4.44,,7.88
21,2021-12-15,,1.82,,5.26
22,2022-01-14,,2.22,,5.66
23,2022-10-02,,-2.64,,0.8
24,2022-12-05,,4.84,,8.28
25,2022-12-29,,0.6,,4.04
26,2023-02-13,,-3.84,,-0.4
27,2023-04-14,,-1.82,,1.62
28,2023-05-09,,-0.62,,2.82
29,2024-08-26,,-7.08,,-3.64
