,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-22,0.0,0.0,4.37,-18.6
1,1999-10-24,10.09,1.72,14.46,-16.88
2,2000-04-01,1.02,-15.16,5.39,-33.76
3,2001-01-14,2.86,-20.02,7.23,-38.62
4,2001-04-20,-7.54,-0.3,-3.17,-18.9
5,2001-09-27,-0.51,3.92,3.86,-14.68
6,2002-02-18,-9.27,-14.92,-4.9,-33.52
7,2003-01-20,11.32,-13.98,15.69,-32.58
8,2003-02-21,-1.43,-16.7,2.94,-35.3
9,2003-12-30,-6.85,-0.62,-2.48,-19.22
10,2004-11-14,7.37,2.66,11.74,-15.94
11,2005-03-22,-5.74,0.94,-1.37,-17.66
12,2005-11-01,-1.95,2.82,2.42,-15.78
13,2006-01-20,-6.79,-0.78,-2.42,-19.38
14,2006-09-01,-2.63,5.78,1.74,-12.82
15,2006-09-17,-10.17,4.06,-5.8,-14.54
16,2013-10-06,1.79,19.7,6.16,1.1
17,2014-01-10,-9.43,11.1,-5.06,-7.5
18,2014-02-11,-6.27,7.66,-1.9,-10.94
19,2014-03-31,2.13,15.64,6.5,-2.96
20,2014-09-07,-6.85,15.78,-2.48,-2.82
21,2014-09-23,-3.45,17.36,0.92,-1.24
22,2014-10-25,5.13,15.94,9.5,-2.66
23,2014-11-10,11.62,15.78,15.99,-2.82
24,2015-01-29,-5.82,10.0,-1.45,-8.6
25,2015-04-03,-1.14,14.38,3.23,-4.22
26,2015-10-12,6.02,14.38,10.39,-4.22
27,2015-11-13,6.53,8.28,10.9,-10.32
28,2016-03-04,2.95,10.78,7.32,-7.82
29,2016-08-27,3.28,7.82,7.65,-10.78
30,2016-09-12,8.07,3.6,12.44,-15.0
31,2016-12-17,14.24,10.32,18.61,-8.28
32,2017-10-01,1.91,16.42,6.28,-2.18
33,2017-10-17,2.69,10.16,7.06,-8.44
34,2018-10-04,-2.5,12.2,1.87,-6.4
35,2018-12-07,-0.51,9.22,3.86,-9.38
36,2019-01-03,6.99,12.98,11.36,-5.62
37,2019-02-12,-13.38,9.38,-9.01,-9.22
38,2019-03-04,-6.68,9.84,-2.31,-8.76
39,2019-03-09,-2.97,9.06,1.4,-9.54
40,2019-04-28,-7.88,12.82,-3.51,-5.78
41,2019-05-28,8.26,22.36,12.63,3.76
42,2019-07-12,0.66,13.14,5.03,-5.46
43,2019-08-26,4.48,9.38,8.85,-9.22
44,2019-08-31,-2.61,11.42,1.76,-7.18
45,2019-09-15,-1.97,12.2,2.4,-6.4
46,2019-09-25,4.29,11.1,8.66,-7.5
47,2019-10-20,12.15,15.0,16.52,-3.6
48,2019-10-23,-9.31,10.32,-4.94,-8.28
49,2019-10-30,4.41,14.22,8.78,-4.38
50,2019-11-04,6.28,12.04,10.65,-6.56
51,2019-12-29,7.71,10.64,12.08,-7.96
52,2020-01-03,3.96,13.14,8.33,-5.46
53,2020-01-27,0.74,13.14,5.11,-5.46
54,2020-02-12,-0.83,14.84,3.54,-3.76
55,2020-03-23,15.14,6.72,19.51,-11.88
56,2020-03-31,-12.89,2.04,-8.52,-16.56
57,2020-08-30,-3.16,14.7,1.21,-3.9
58,2020-09-04,-11.87,2.5,-7.5,-16.1
59,2020-09-19,-12.75,3.92,-8.38,-14.68
60,2020-09-29,-10.07,8.28,-5.7,-10.32
61,2020-10-04,6.48,7.66,10.85,-10.94
62,2020-12-03,-2.75,7.82,1.62,-10.78
63,2021-01-22,-9.22,2.98,-4.85,-15.62
64,2021-02-21,-2.88,2.04,1.49,-16.56
65,2021-04-03,-11.98,10.32,-7.61,-8.28
66,2021-04-17,-6.94,22.82,-2.57,4.22
67,2021-07-21,-6.55,7.36,-2.18,-11.24
68,2021-08-25,2.3,9.06,6.67,-9.54
69,2021-09-10,-5.27,7.04,-0.9,-11.56
70,2021-09-19,-6.43,5.64,-2.06,-12.96
71,2021-09-24,-2.19,7.2,2.18,-11.4
72,2021-10-04,-9.94,9.22,-5.57,-9.38
73,2021-10-12,-17.42,5.78,-13.05,-12.82
74,2021-10-29,4.71,17.04,9.08,-1.56
75,2021-11-18,6.87,7.5,11.24,-11.1
76,2021-12-18,3.16,16.56,7.53,-2.04
77,2022-01-07,-10.92,4.38,-6.55,-14.22
78,2022-01-08,-13.05,3.28,-8.68,-15.32
79,2022-01-17,-17.64,1.72,-13.27,-16.88
80,2022-05-16,-18.42,5.0,-14.05,-13.6
81,2022-08-20,-14.46,6.1,-10.09,-12.5
82,2022-10-19,-12.49,5.64,-8.12,-12.96
83,2022-11-16,-19.39,3.76,-15.02,-14.84
84,2023-01-19,-22.81,7.36,-18.44,-11.24
85,2023-02-21,-5.65,13.76,-1.28,-4.84
86,2023-02-28,-23.99,9.38,-19.62,-9.22
87,2023-03-13,-12.58,14.38,-8.21,-4.22
88,2023-04-12,-11.24,18.44,-6.87,-0.16
89,2023-09-16,-11.68,5.16,-7.31,-13.44
90,2023-09-19,-6.91,10.0,-2.54,-8.6
91,2023-10-09,-20.82,9.84,-16.45,-8.76
92,2023-10-18,-6.72,8.44,-2.35,-10.16
93,2023-11-11,-17.4,2.36,-13.03,-16.24
94,2023-11-27,-10.9,5.0,-6.53,-13.6
95,2023-12-08,-17.45,6.1,-13.08,-12.5
96,2023-12-13,-10.99,5.64,-6.62,-12.96
97,2024-01-07,-16.23,8.28,-11.86,-10.32
98,2024-01-12,-5.76,9.54,-1.39,-9.06
99,2024-01-22,-20.38,6.26,-16.01,-12.34
100,2024-02-11,-5.07,13.28,-0.7,-5.32
101,2024-02-16,-15.21,6.26,-10.84,-12.34
102,2024-02-23,-12.72,7.98,-8.35,-10.62
103,2024-03-07,-21.81,6.42,-17.44,-12.18
104,2024-03-17,-17.17,11.72,-12.8,-6.88
105,2024-03-26,-7.94,8.6,-3.57,-10.0
106,2024-04-21,-21.1,10.48,-16.73,-8.12
107,2024-05-01,-13.11,11.88,-8.74,-6.72
108,2024-07-05,-20.34,4.06,-15.97,-14.54
109,2024-08-14,-17.37,2.2,-13.0,-16.4
110,2024-08-24,-5.09,6.26,-0.72,-12.34
111,2024-09-08,-8.08,7.98,-3.71,-10.62
112,2024-09-18,-16.34,5.0,-11.97,-13.6
113,2024-09-23,-5.12,8.14,-0.75,-10.46
114,2024-10-12,-19.97,7.2,-15.6,-11.4
115,2024-10-23,-10.33,7.66,-5.96,-10.94
116,2024-10-28,-12.13,11.42,-7.76,-7.18
117,2024-12-12,-17.93,6.88,-13.56,-11.72
118,2025-01-31,-4.65,1.56,-0.28,-17.04
119,2025-02-05,-15.24,2.98,-10.87,-15.62
120,2025-02-09,-18.16,3.44,-13.79,-15.16
121,2025-02-20,-14.65,1.88,-10.28,-16.72
122,2025-02-25,-16.63,2.66,-12.26,-15.94
123,2025-03-02,-3.93,0.64,0.44,-17.96
124,2025-03-22,-14.29,-0.46,-9.92,-19.06
125,2025-04-06,-18.11,0.64,-13.74,-17.96
