,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-22,0.0,0.0,40.18,-12.42
1,2000-04-01,-11.57,-0.42,28.61,-12.84
2,2001-04-04,-1.96,1.68,38.22,-10.74
3,2001-04-20,-21.13,1.26,19.05,-11.16
4,2001-09-11,-34.46,30.74,5.72,18.32
5,2001-09-27,-28.05,-2.1,12.13,-14.52
6,2001-10-29,-24.89,0.0,15.29,-12.42
7,2002-02-18,-39.62,1.26,0.56,-11.16
8,2002-11-01,-46.21,-2.1,-6.03,-14.52
9,2003-02-21,-35.9,1.26,4.28,-11.16
10,2003-09-25,-52.42,72.42,-12.24,60.0
11,2003-12-30,-31.66,-0.42,8.52,-12.84
12,2004-05-06,-27.26,72.42,12.92,60.0
13,2004-05-22,-40.96,28.64,-0.78,16.22
14,2005-08-29,-2.06,-0.42,38.12,-12.84
15,2006-01-20,-37.06,-0.84,3.12,-13.26
16,2006-09-01,-39.57,30.32,0.61,17.9
17,2013-10-06,-18.83,-0.42,21.35,-12.84
18,2014-01-10,-21.89,0.84,18.29,-11.58
19,2014-02-11,-26.97,0.84,13.21,-11.58
20,2014-05-02,-25.44,72.42,14.74,60.0
21,2014-09-07,-16.79,1.68,23.39,-10.74
22,2014-09-23,-29.27,0.84,10.91,-11.58
23,2014-10-25,-26.9,1.68,13.28,-10.74
24,2015-01-29,-23.66,-1.26,16.52,-13.68
25,2015-04-03,-26.67,-1.26,13.51,-13.68
26,2015-10-12,-27.71,2.52,12.47,-9.9
27,2015-11-13,-37.2,1.68,2.98,-10.74
28,2016-01-16,-43.71,-2.1,-3.53,-14.52
29,2016-03-04,-30.79,3.36,9.39,-9.06
30,2016-08-27,-19.84,72.42,20.34,60.0
31,2016-09-12,-31.45,72.42,8.73,60.0
32,2016-12-17,-20.49,0.84,19.69,-11.58
33,2017-10-01,-28.82,72.42,11.36,60.0
34,2018-09-02,-28.34,30.32,11.84,17.9
35,2018-10-20,-22.12,1.26,18.06,-11.16
36,2018-11-05,-18.53,2.52,21.65,-9.9
37,2018-12-14,-19.56,-1.26,20.62,-13.68
38,2018-12-29,-20.12,72.42,20.06,60.0
39,2019-01-18,-13.52,-0.84,26.66,-13.26
40,2019-02-12,-26.18,-0.84,14.0,-13.26
41,2019-02-15,-22.9,-1.68,17.28,-14.1
42,2019-02-17,-13.82,-1.26,26.36,-13.68
43,2019-02-25,-31.77,-1.26,8.41,-13.68
44,2019-03-02,-20.66,-4.22,19.52,-16.64
45,2019-03-04,-17.72,-1.26,22.46,-13.68
46,2019-03-09,-24.39,-2.94,15.79,-15.36
47,2019-03-24,-17.86,-1.26,22.32,-13.68
48,2019-04-28,-20.36,-1.26,19.82,-13.68
49,2019-08-01,-29.91,72.42,10.27,60.0
50,2019-08-26,-29.96,-1.26,10.22,-13.68
51,2019-08-29,-8.59,-1.68,31.59,-14.1
52,2019-08-31,-25.06,71.34,15.12,58.92
53,2019-10-03,-40.95,-0.84,-0.77,-13.26
54,2019-10-20,-25.91,-0.84,14.27,-13.26
55,2019-10-25,-11.82,72.42,28.36,60.0
56,2019-11-02,-38.94,-1.68,1.24,-14.1
57,2019-11-04,-28.28,-1.26,11.9,-13.68
58,2019-11-08,-33.42,0.42,6.76,-12.0
59,2019-11-12,-3.71,-1.26,36.47,-13.68
60,2019-12-04,-28.36,-2.1,11.82,-14.52
61,2019-12-29,-25.13,-1.26,15.05,-13.68
62,2020-01-11,-12.44,-2.1,27.74,-14.52
63,2020-01-23,-23.43,-1.26,16.75,-13.68
64,2020-01-27,-24.64,30.32,15.54,17.9
65,2020-02-05,-29.25,-4.64,10.93,-17.06
66,2020-02-10,-23.78,-2.1,16.4,-14.52
67,2020-02-12,-21.97,72.42,18.21,60.0
68,2020-02-27,-26.18,-0.84,14.0,-13.26
69,2020-03-21,-27.84,0.0,12.34,-12.42
70,2020-03-26,-20.97,72.42,19.21,60.0
71,2020-04-30,-23.69,72.42,16.49,60.0
72,2020-06-03,-20.27,30.32,19.91,17.9
73,2020-08-08,-26.18,-0.84,14.0,-13.26
74,2020-09-04,-23.0,-0.84,17.18,-13.26
75,2020-09-09,-15.15,-1.26,25.03,-13.68
76,2020-09-29,-27.1,0.0,13.08,-12.42
77,2020-10-04,-20.51,-2.1,19.67,-14.52
78,2020-11-13,-3.7,1.26,36.48,-11.16
79,2020-12-01,-23.43,-2.1,16.75,-14.52
80,2020-12-03,-21.04,-2.1,19.14,-14.52
81,2020-12-08,-23.0,-2.52,17.18,-14.94
82,2020-12-11,-26.92,-2.1,13.26,-14.52
83,2020-12-12,-21.78,-1.26,18.4,-13.68
84,2020-12-18,-22.13,-2.52,18.05,-14.94
85,2021-01-17,-15.98,-47.58,24.2,-60.0
86,2021-01-22,-25.74,-47.58,14.44,-60.0
87,2021-01-27,-22.12,-47.58,18.06,-60.0
88,2021-02-21,-27.54,-47.58,12.64,-60.0
89,2021-03-26,-14.05,-1.26,26.13,-13.68
90,2021-03-31,-16.61,3.36,23.57,-9.06
91,2021-04-03,-31.85,30.32,8.33,17.9
92,2021-04-15,-24.58,-1.26,15.6,-13.68
93,2021-04-22,-26.9,13.48,13.28,1.06
94,2021-04-25,-12.44,-1.68,27.74,-14.1
95,2021-07-21,-32.95,72.42,7.23,60.0
96,2021-08-13,-22.52,-0.84,17.66,-13.26
97,2021-08-18,-30.17,-3.8,10.01,-16.22
98,2021-08-25,-24.22,-1.68,15.96,-14.1
99,2021-09-04,-3.15,0.0,37.03,-12.42
100,2021-09-12,13.73,-3.36,53.91,-15.78
101,2021-09-19,-20.27,-1.68,19.91,-14.1
102,2021-09-24,-23.04,-1.26,17.14,-13.68
103,2021-10-29,-24.84,12.2,15.34,-0.22
104,2021-11-18,-22.58,12.2,17.6,-0.22
105,2021-11-26,24.86,-2.1,65.04,-14.52
106,2021-11-28,-25.37,12.2,14.81,-0.22
107,2021-12-08,-106.8,11.78,-66.62,-0.64
108,2021-12-18,-21.43,11.78,18.75,-0.64
109,2021-12-31,-22.28,-1.68,17.9,-14.1
110,2022-01-08,-30.18,29.9,10.0,17.48
111,2022-02-04,32.22,-2.52,72.4,-14.94
112,2022-06-17,-19.66,31.16,20.52,18.74
113,2022-08-20,-21.9,30.74,18.28,18.32
114,2022-10-19,-18.09,28.2,22.09,15.78
115,2022-10-22,-10.76,-0.84,29.42,-13.26
116,2022-11-13,-20.89,72.42,19.29,60.0
117,2022-12-03,-29.32,72.42,10.86,60.0
118,2023-01-20,-23.32,-0.84,16.86,-13.26
119,2023-02-06,-15.38,72.42,24.8,60.0
120,2023-02-16,-27.7,72.42,12.48,60.0
121,2023-02-19,-19.07,-1.68,21.11,-14.1
122,2023-03-01,-27.84,-0.42,12.34,-12.84
123,2023-03-03,-27.46,13.48,12.72,1.06
124,2023-03-13,-21.75,72.42,18.43,60.0
125,2023-03-23,-16.98,72.42,23.2,60.0
126,2023-03-24,-16.38,72.42,23.8,60.0
127,2023-04-12,-19.88,72.42,20.3,60.0
128,2023-09-16,-21.24,72.42,18.94,60.0
129,2023-09-19,-14.88,72.42,25.3,60.0
130,2023-10-09,-26.22,72.42,13.96,60.0
131,2023-10-17,-12.08,13.06,28.1,0.64
132,2023-10-19,-13.45,72.42,26.73,60.0
133,2023-11-03,-20.49,72.42,19.69,60.0
134,2023-11-11,-24.48,72.42,15.7,60.0
135,2023-11-26,-29.9,-2.94,10.28,-15.36
136,2023-11-27,-21.11,1.68,19.07,-10.74
137,2023-12-06,37.51,-2.52,77.69,-14.94
138,2023-12-11,-25.05,-1.68,15.13,-14.1
139,2023-12-13,-19.58,-1.68,20.6,-14.1
140,2024-01-07,-19.53,72.42,20.65,60.0
141,2024-01-22,-26.89,-1.68,13.29,-14.1
142,2024-02-04,-22.12,-1.68,18.06,-14.1
143,2024-02-06,-21.43,12.64,18.75,0.22
144,2024-02-07,-22.83,1.68,17.35,-10.74
145,2024-02-11,-11.12,72.42,29.06,60.0
146,2024-02-15,-18.48,72.42,21.7,60.0
147,2024-02-16,-20.64,72.42,19.54,60.0
148,2024-02-23,-18.74,72.42,21.44,60.0
149,2024-03-07,-19.88,-1.68,20.3,-14.1
150,2024-03-17,-24.27,72.42,15.91,60.0
151,2024-04-21,-25.51,72.42,14.67,60.0
152,2024-08-17,-31.41,30.32,8.77,17.9
153,2024-08-24,-18.48,72.42,21.7,60.0
154,2024-09-01,-24.75,72.42,15.43,60.0
155,2024-09-08,-14.07,72.42,26.11,60.0
156,2024-09-11,-18.32,12.2,21.86,-0.22
157,2024-09-18,-26.61,72.42,13.57,60.0
158,2024-09-23,-13.17,72.42,27.01,60.0
159,2024-10-12,-27.71,72.42,12.47,60.0
160,2024-10-23,-22.36,72.42,17.82,60.0
161,2024-10-28,-17.82,72.42,22.36,60.0
162,2024-11-07,-20.74,-2.1,19.44,-14.52
