Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-10-24,-0.36,-7.22,-0.67,-13.38,-31.2,-48.04,202.32,385.84,135.84
,LE07,2000-04-01,-0.24,-4.9,-0.66,-13.12,-20.68,-22.56,187.36,375.32,161.32
,LE07,2001-01-14,-0.67,-13.34,-0.78,-15.64,-78.44,-49.44,156.48,433.08,134.44
,LE07,2001-09-27,-0.04,-0.74,-0.76,-15.16,-3.84,-51.48,233.12,358.48,132.4
,LE07,2001-10-29,-0.22,-4.36,-0.74,-14.76,-43.84,-50.4,192.04,398.48,133.48
,LE07,2002-02-18,-0.55,-11.02,-0.77,-15.46,-36.36,-28.84,177.96,391.0,155.04
,LE07,2002-11-01,-0.18,-3.68,-0.72,-14.32,-28.08,-49.36,206.76,382.72,134.52
,LE07,2003-01-20,-0.57,-11.36,-0.85,-17.04,-46.88,-35.16,173.76,401.52,148.72
,LE07,2003-02-21,-0.52,-10.4,-0.86,-17.28,-27.36,-34.6,192.72,382.0,149.28
,LT05,2003-12-30,-0.48,-9.52,-0.74,-14.9,-63.72,-30.04,151.8,418.36,153.84
,LT05,2004-11-14,-0.69,-13.8,-0.7,-14.02,-135.08,-49.68,100.08,489.72,134.2
,LT05,2005-03-22,-0.2,-3.94,-0.74,-14.86,-23.08,-26.6,189.0,377.72,157.28
,LT05,2005-11-01,-0.28,-5.64,-0.6,-11.94,-56.2,-45.96,175.24,410.84,137.92
,LT05,2006-09-17,-0.1,-1.98,-0.71,-14.16,-20.08,-47.88,213.28,374.72,136.0
,LC08,2013-10-06,-0.2,-4.08,-0.51,-10.26,0.36,-40.68,226.52,354.28,143.2
,LC08,2014-09-07,0.2,4.02,-0.43,-8.52,-12.56,-33.52,206.44,367.2,150.36
,LC08,2014-09-23,0.02,0.48,-0.36,-7.1,-6.92,-32.24,210.8,361.56,151.64
,LC08,2014-10-25,-0.14,-2.72,-0.43,-8.52,-1.52,-40.56,224.52,356.16,143.32
,LC08,2014-11-10,-0.15,-3.0,-0.4,-8.04,0.32,-45.48,231.28,354.32,138.4
,LC08,2015-01-29,0.31,6.2,-0.42,-8.44,10.4,-10.4,206.28,344.24,173.48
,LC08,2015-04-03,0.12,2.32,-0.42,-8.34,-3.2,-9.32,191.6,357.84,174.56
,LC08,2015-10-12,-0.08,-1.64,-0.51,-10.12,2.64,-37.24,225.36,352.0,146.64
,LC08,2015-11-13,-0.32,-6.46,-0.24,-4.82,-5.88,-26.36,205.96,360.52,157.52
,LC08,2016-01-16,-0.14,-2.86,-0.55,-11.06,1.88,-15.76,203.12,352.76,168.12
,LC08,2016-09-12,0.27,5.38,-0.12,-2.44,12.04,-22.6,220.12,342.48,161.28
,LC08,2016-12-17,-0.15,-2.92,-0.41,-8.14,4.8,-32.32,222.6,349.84,151.56
,LC08,2017-02-03,0.14,2.72,-0.32,-6.3,10.92,-6.6,203.0,343.72,177.28
,LC08,2017-10-01,0.37,7.48,-0.19,-3.78,13.16,-16.8,215.44,341.36,167.08
,LC08,2018-10-04,0.8,15.92,-0.5,-10.06,30.76,-14.2,230.44,323.84,169.68
,LC08,2018-10-20,0.87,17.42,-0.48,-9.52,27.2,-14.12,226.8,327.4,169.76
,LC08,2018-12-07,0.29,5.78,-0.36,-7.14,11.44,-21.08,218.0,343.2,162.8
,S2,2018-12-29,0.92,18.36,-0.2,-3.98,25.68,-6.92,218.08,328.96,176.96
,S2,2019-02-12,0.63,12.52,-0.37,-7.34,20.52,-11.36,217.36,334.12,172.52
,S2,2019-03-04,0.85,16.94,-0.33,-6.56,26.96,-9.96,222.4,327.68,173.92
,S2,2019-08-26,0.67,13.34,0.04,0.82,16.48,1.44,200.52,338.16,185.32
,S2,2019-10-20,0.71,14.28,-0.15,-2.94,21.16,-6.16,212.8,333.48,177.72
,S2,2019-11-04,0.69,13.88,-0.18,-3.58,25.92,-6.92,218.32,328.72,176.96
,S2,2019-12-29,0.43,8.64,-0.26,-5.26,17.28,-6.32,209.08,337.36,177.56
,S2,2020-08-30,4.49,89.8,-0.08,-1.5,40.56,-5.16,231.2,314.08,178.72
,S2,2020-10-04,0.87,17.34,-0.25,-4.92,32.08,-8.88,226.44,322.56,175.0
,S2,2020-12-03,0.9,17.96,-0.14,-2.84,31.4,-19.8,236.68,323.24,164.08
,S2,2021-01-22,4.15,82.96,-0.54,-10.76,37.36,-61.0,283.84,317.28,122.88
,S2,2021-02-21,4.21,84.26,-0.18,-3.54,38.24,-13.2,236.92,316.4,170.68
,LC08,2021-04-03,0.75,15.04,0.07,1.36,16.92,1.68,200.72,337.72,185.56
,S2,2021-07-21,0.56,11.16,0.16,3.18,-58.72,-0.72,127.48,413.36,183.16
,S2,2021-09-19,0.97,19.46,0.09,1.8,18.4,0.76,203.12,336.24,184.64
,S2,2021-09-24,0.89,17.76,0.14,2.84,11.92,1.56,195.84,342.72,185.44
,S2,2021-10-29,0.97,19.38,0.26,5.22,30.28,-11.0,226.76,324.36,172.88
,S2,2021-11-18,4.14,82.9,0.17,3.34,37.56,-13.08,236.12,317.08,170.8
,S2,2021-12-18,0.91,18.24,0.27,5.46,25.76,4.96,206.28,328.88,188.84
,LC08,2021-12-31,0.94,18.84,-0.07,-1.46,36.04,-1.04,222.56,318.6,182.84
,S2,2022-01-07,0.5,10.06,0.08,1.7,19.84,1.52,203.8,334.8,185.4
,LC09,2022-01-08,0.57,11.5,-0.04,-0.76,23.44,-0.56,209.48,331.2,183.32
,S2,2022-10-19,0.79,15.78,0.24,4.72,26.6,5.0,207.08,328.04,188.88
,LC09,2022-10-23,0.77,15.44,0.0,0.02,29.0,0.4,214.08,325.64,184.28
,S2,2023-02-06,0.58,11.56,0.15,2.94,-0.56,-2.12,187.04,355.2,181.76
,S2,2023-04-12,0.6,12.04,0.06,1.26,3.2,-28.6,217.28,351.44,155.28
,LC08,2023-09-16,0.66,13.2,-0.11,-2.24,21.24,-27.48,234.2,333.4,156.4
,S2,2023-10-09,0.82,16.4,0.06,1.26,26.0,-17.72,229.2,328.64,166.16
,LC09,2023-11-11,0.84,16.74,-0.01,-0.22,30.56,-19.92,235.96,324.08,163.96
,LC09,2023-11-27,0.81,16.26,-0.02,-0.46,12.84,-11.68,210.0,341.8,172.2
,S2,2023-12-08,0.83,16.6,0.11,2.2,27.16,-4.28,216.92,327.48,179.6
,S2,2023-12-13,0.86,17.22,0.01,0.22,29.8,-9.32,224.6,324.84,174.56
,S2,2024-01-07,0.85,17.0,-0.05,-0.92,35.8,-8.48,229.76,318.84,175.4
,LC08,2024-01-22,0.81,16.26,-0.08,-1.6,16.68,-5.92,208.08,337.96,177.96
,S2,2024-02-11,0.86,17.14,0.2,4.08,30.0,0.88,214.6,324.64,184.76
,LC08,2024-02-23,0.88,17.56,0.01,0.12,32.32,-4.84,222.64,322.32,179.04
,S2,2024-03-07,0.88,17.62,0.0,0.02,39.32,-5.72,230.52,315.32,178.16
,S2,2024-04-21,0.84,16.8,0.29,5.72,30.0,2.24,213.24,324.64,186.12
,S2,2024-05-01,0.88,17.56,0.31,6.2,33.68,4.84,214.32,320.96,188.72
,S2,2024-08-24,0.8,15.98,0.28,5.56,10.36,4.48,191.36,344.28,188.36
,LC08,2024-09-18,0.84,16.74,0.09,1.8,23.44,-1.68,210.6,331.2,182.2
,S2,2024-09-23,0.88,17.56,0.17,3.38,28.76,-1.04,215.28,325.88,182.84
,LC09,2024-10-12,0.83,16.54,0.09,1.8,27.36,-2.56,215.4,327.28,181.32
,S2,2024-10-23,0.88,17.56,0.18,3.54,28.2,-0.6,214.28,326.44,183.28
,S2,2024-10-28,0.84,16.8,0.22,4.48,36.76,2.84,219.4,317.88,186.72
,S2,2024-12-12,0.83,16.54,0.2,4.08,31.56,0.48,216.56,323.08,184.36
,LC08,2024-12-23,0.72,14.42,-0.11,-2.16,24.64,-6.32,216.44,330.0,177.56
,S2,2025-02-05,0.69,13.8,0.06,1.16,23.44,-3.96,212.88,331.2,179.92
,LC08,2025-02-09,0.73,14.56,-0.06,-1.12,28.32,-4.32,218.12,326.32,179.56
,S2,2025-02-20,0.64,12.72,0.07,1.4,15.56,-3.12,204.16,339.08,180.76
,S2,2025-02-25,0.8,15.98,0.07,1.36,39.24,-2.8,227.52,315.4,181.08
,S2,2025-03-02,0.63,12.58,-0.16,-3.28,18.84,-7.2,211.52,335.8,176.68
,S2,2025-03-22,0.67,13.46,0.13,2.54,19.48,-1.92,206.88,335.16,181.96
,LC09,2025-04-06,0.68,13.54,0.03,0.52,23.2,-2.4,211.08,331.44,181.48
