Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LC08,2015-07-04,0.48,9.6,0.65,12.94,370.48,0.0,381.52,832.6,2.2
,LC08,2015-07-11,0.72,14.4,0.15,3.0,103.12,0.48,113.68,1099.96,2.68
,LC08,2015-12-18,0.07,1.34,0.53,10.58,7.44,0.2,18.28,1195.64,2.4
,LC08,2018-09-05,-0.13,-2.66,0.88,17.64,0.28,0.48,10.84,1202.8,2.68
,LC08,2018-11-08,-0.41,-8.26,0.53,10.58,-3.24,0.0,7.8,1206.32,2.2
,S2,2020-02-14,0.77,15.46,0.53,10.58,35.36,0.24,46.16,1167.72,2.44
,S2,2020-10-08,0.93,18.66,0.41,8.24,26.56,0.16,37.44,1176.52,2.36
,S2,2020-11-12,-0.19,-3.74,0.65,12.94,375.4,0.24,386.2,827.68,2.44
,S2,2020-12-27,-0.23,-4.54,0.65,12.94,3.04,0.24,13.84,1200.04,2.44
,S2,2021-01-11,-0.37,-7.46,0.65,12.94,110.4,0.24,121.2,1092.68,2.44
,S2,2021-01-14,0.44,8.8,0.65,12.94,20.8,0.28,31.56,1182.28,2.48
,S2,2021-10-21,0.32,6.4,0.76,15.3,10.92,0.28,21.68,1192.16,2.48
,S2,2021-11-05,-0.24,-4.8,0.53,10.58,5.96,0.2,16.8,1197.12,2.4
,S2,2021-12-12,0.63,12.54,0.65,12.94,535.48,0.24,546.28,667.6,2.44
,LC09,2022-01-27,0.32,6.4,0.53,10.58,5.8,0.2,16.64,1197.28,2.4
,LC09,2022-05-03,0.48,9.6,0.88,17.64,5.64,0.48,16.2,1197.44,2.68
,LC08,2022-08-24,-0.79,-15.74,0.3,6.0,-1.72,0.64,8.68,1204.8,2.84
,S2,2022-10-13,0.87,17.34,0.41,8.24,19.44,0.16,30.32,1183.64,2.36
,S2,2022-11-10,0.43,8.54,-7.0,-140.0,498.48,-2.2,511.72,704.6,0.0
,LC09,2022-12-29,0.63,12.54,0.53,10.58,10.8,0.2,21.64,1192.28,2.4
,S2,2023-01-01,0.45,9.06,0.29,5.88,8.8,0.12,19.72,1194.28,2.32
,S2,2023-02-13,0.85,17.06,0.18,3.52,34.28,0.08,45.24,1168.8,2.28
,S2,2023-03-05,0.07,1.34,0.53,10.58,4.04,0.2,14.88,1199.04,2.4
,S2,2024-02-28,0.73,14.66,0.41,8.24,49.04,0.16,59.92,1154.04,2.36
,S2,2024-08-26,0.57,11.46,0.65,12.94,36.72,0.24,47.52,1166.36,2.44
,S2,2024-10-05,0.55,10.94,0.88,17.64,427.28,0.32,438.0,775.8,2.52
