Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-09-27,-0.84,-16.86,-0.49,-9.86,-14.32,-32.32,45.96,451.16,129.08
,LE07,1999-11-14,-0.84,-16.74,-0.59,-11.74,-14.36,-32.4,46.0,451.2,129.0
,LE07,2000-01-17,-0.08,-1.7,-0.46,-9.14,0.56,-20.08,48.6,436.28,141.32
,LT05,2003-09-30,-0.72,-14.38,-0.08,-1.6,-9.92,-20.76,38.8,446.76,140.64
,LT05,2004-12-21,-0.16,-3.26,-0.54,-10.86,-2.24,-45.16,70.88,439.08,116.24
,LT05,2005-02-23,-0.84,-16.74,-0.86,-17.24,-12.44,-49.36,64.88,449.28,112.04
,LT05,2005-04-28,-0.61,-12.16,-0.43,-8.56,-6.6,-24.32,45.68,443.44,137.08
,LT05,2006-12-11,-11.64,-232.74,-3.72,-74.34,-10.32,-35.96,53.6,447.16,125.44
,LT05,2011-03-12,-0.68,-13.6,-0.52,-10.44,-8.92,-14.08,33.12,445.76,147.32
,LC08,2013-05-20,0.54,10.84,-0.13,-2.6,10.0,-0.56,38.52,426.48,160.84
,LC08,2013-07-07,0.14,2.88,0.06,1.16,1.28,0.0,29.24,435.56,161.4
,LC08,2013-10-27,0.2,3.92,-0.2,-3.92,7.56,-1.28,36.8,429.28,160.12
,LC08,2015-05-10,-0.55,-10.98,-0.05,-1.02,-3.88,-2.16,26.24,440.72,159.24
,LC08,2016-05-12,0.03,0.66,0.03,0.58,1.64,0.4,29.2,435.2,161.8
,LC08,2016-09-01,0.01,0.14,0.07,1.44,1.12,1.64,27.44,435.56,163.04
,LC08,2016-11-20,0.1,1.96,-0.06,-1.3,2.6,1.16,29.4,434.24,162.56
,LC08,2017-09-20,-0.04,-0.78,0.44,8.84,0.88,4.52,24.32,435.88,165.92
,LC08,2018-01-10,0.22,4.44,-0.26,-5.22,10.36,-0.2,38.52,426.48,161.2
,LC08,2018-05-18,-0.19,-3.74,0.33,6.52,-0.88,2.64,24.44,437.72,164.04
,S2,2019-01-04,0.12,2.36,-0.17,-3.48,1.88,-1.4,31.24,434.96,160.0
,S2,2019-02-13,-0.28,-5.62,-0.65,-13.04,3.16,-9.28,40.4,433.68,152.12
,S2,2019-04-29,0.61,12.28,-0.03,-0.58,11.52,-0.48,39.96,425.32,160.92
,S2,2019-05-14,0.6,12.02,-0.46,-9.14,14.52,-3.0,45.48,422.32,158.4
