,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-27,0.0,0.0,-3.8,-9.86
1,1999-11-14,-11.83,-1.88,-15.63,-11.74
2,2000-01-17,-6.37,0.72,-10.17,-9.14
3,2003-09-30,1.36,8.26,-2.44,-1.6
4,2004-12-21,-7.1,-1.0,-10.9,-10.86
5,2005-02-23,-3.91,-7.38,-7.71,-17.24
6,2005-04-28,2.06,1.3,-1.74,-8.56
7,2011-03-12,-12.16,-0.58,-15.96,-10.44
8,2013-05-20,4.78,7.26,0.98,-2.6
9,2013-07-07,4.87,11.02,1.07,1.16
10,2013-10-27,2.03,5.94,-1.77,-3.92
11,2015-05-10,-3.85,8.84,-7.65,-1.02
12,2016-05-12,8.21,10.44,4.41,0.58
13,2016-09-01,6.02,11.3,2.22,1.44
14,2016-11-20,4.65,8.56,0.85,-1.3
15,2017-09-20,6.21,18.7,2.41,8.84
16,2018-01-10,-0.09,4.64,-3.89,-5.22
17,2018-05-18,13.39,16.38,9.59,6.52
18,2019-01-04,9.63,6.38,5.83,-3.48
19,2019-02-13,-6.96,-3.18,-10.76,-13.04
20,2019-04-29,8.16,9.28,4.36,-0.58
21,2019-05-14,4.15,0.72,0.35,-9.14
22,2019-05-24,6.25,4.94,2.45,-4.92
23,2019-10-26,8.65,4.94,4.85,-4.92
24,2019-11-30,1.76,1.3,-2.04,-8.56
25,2020-01-19,1.28,-5.94,-2.52,-15.8
26,2020-03-14,-9.15,-4.2,-12.95,-14.06
27,2020-04-21,7.19,6.24,3.39,-3.62
28,2020-05-07,10.06,7.26,6.26,-2.6
29,2020-06-24,14.88,11.46,11.08,1.6
30,2020-06-27,3.67,12.46,-0.13,2.6
31,2020-08-26,10.18,7.26,6.38,-2.6
32,2020-09-20,-61.74,9.0,-65.54,-0.86
33,2020-12-14,13.28,2.32,9.48,-7.54
34,2020-12-19,-52.59,-2.6,-56.39,-12.46
35,2021-02-12,2.96,-4.48,-0.84,-14.34
36,2021-02-22,1.25,-1.88,-2.55,-11.74
37,2021-04-28,0.7,7.1,-3.1,-2.76
38,2021-05-03,10.93,2.76,7.13,-7.1
39,2021-05-26,-8.79,16.68,-12.59,6.82
40,2021-06-11,-4.3,10.72,-8.1,0.86
41,2021-10-15,-2.45,10.72,-6.25,0.86
42,2021-11-18,10.03,15.8,6.23,5.94
43,2021-12-19,6.57,1.02,2.77,-8.84
44,2021-12-24,-3.01,2.18,-6.81,-7.68
45,2022-07-16,11.86,19.28,8.06,9.42
46,2022-08-09,-1.92,18.84,-5.72,8.98
47,2023-02-09,9.24,16.96,5.44,7.1
48,2023-03-19,8.58,12.62,4.78,2.76
49,2023-06-02,1.99,15.8,-1.81,5.94
50,2023-06-17,-0.66,22.46,-4.46,12.6
51,2023-07-27,3.05,16.68,-0.75,6.82
52,2023-08-16,0.68,16.24,-3.12,6.38
53,2023-09-20,5.54,16.68,1.74,6.82
54,2024-01-13,-66.13,3.34,-69.93,-6.52
55,2024-04-22,6.47,6.68,2.67,-3.18
56,2024-05-17,5.86,6.96,2.06,-2.9
57,2024-05-27,19.26,10.58,15.46,0.72
58,2024-06-27,-0.31,19.0,-4.11,9.14
59,2024-07-31,4.29,10.44,0.49,0.58
60,2024-08-06,1.0,17.26,-2.8,7.4
61,2024-09-24,12.67,9.72,8.87,-0.14
62,2024-12-13,1.8,0.3,-2.0,-9.56
63,2024-12-28,1.79,5.36,-2.01,-4.5
64,2025-01-12,8.24,-0.86,4.44,-10.72
