,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2014-05-05,0.0,0.0,4.02,4.54
1,2014-10-12,-3.73,1.86,0.29,6.4
2,2016-02-13,5.39,-1.14,9.41,3.4
3,2016-09-08,3.6,-15.78,7.62,-11.24
4,2017-02-15,2.0,1.54,6.02,6.08
5,2018-01-01,-6.12,-3.72,-2.1,0.82
6,2018-12-13,3.61,-0.52,7.63,4.02
7,2019-02-06,-11.74,-3.5,-7.72,1.04
8,2019-03-03,0.89,4.12,4.91,8.66
9,2019-04-02,-3.19,5.26,0.83,9.8
10,2019-04-07,-8.96,0.4,-4.94,4.94
11,2019-04-12,-0.71,5.04,3.31,9.58
12,2019-09-08,3.5,-0.22,7.52,4.32
13,2019-09-14,-8.31,-0.1,-4.29,4.44
14,2019-10-14,-5.94,1.54,-1.92,6.08
15,2019-11-23,-9.7,0.0,-5.68,4.54
16,2020-01-27,-7.35,2.78,-3.33,7.32
17,2020-10-08,2.97,-0.32,6.99,4.22
18,2020-10-23,6.1,5.46,10.12,10.0
19,2020-11-12,4.23,6.5,8.25,11.04
20,2020-12-07,3.06,5.36,7.08,9.9
21,2020-12-27,4.94,4.02,8.96,8.56
22,2021-02-20,8.65,4.12,12.67,8.66
23,2021-03-02,-6.82,5.36,-2.8,9.9
24,2021-03-12,-4.61,4.12,-0.59,8.66
25,2021-05-11,-1.32,7.0,2.7,11.54
26,2021-12-12,1.83,4.74,5.85,9.28
27,2022-03-01,-4.51,1.74,-0.49,6.28
28,2022-12-06,-8.89,-5.16,-4.87,-0.62
29,2022-12-27,0.85,-5.78,4.87,-1.24
30,2022-12-30,6.83,-3.0,10.85,1.54
31,2023-02-10,-0.78,-7.12,3.24,-2.58
32,2023-03-28,0.56,-5.36,4.58,-0.82
33,2023-04-13,3.96,-3.4,7.98,1.14
34,2023-05-31,7.39,0.92,11.41,5.46
35,2023-08-29,1.44,4.12,5.46,8.66
36,2023-10-30,-7.12,6.18,-3.1,10.72
37,2023-12-27,-7.28,6.8,-3.26,11.34
38,2024-10-17,-5.96,-11.04,-1.94,-6.5
