Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-10-27,-0.3,-5.9,0.16,3.24,-2.56,3.64,9.6,1317.08,66.24
,LE07,1999-11-21,-0.36,-7.18,-0.05,-1.08,-3.04,0.64,12.12,1317.56,63.24
,LE07,2000-11-07,-0.38,-7.7,0.16,3.24,-3.28,3.6,8.92,1317.8,66.2
,LE07,2001-01-01,-0.2,-4.1,-0.05,-1.08,6.08,0.2,21.68,1308.44,62.8
,LE07,2002-01-20,0.01,0.26,0.16,3.24,14.04,4.32,25.52,1300.48,66.92
,LE07,2002-01-29,-0.33,-6.66,0.11,2.16,-2.8,3.44,9.56,1317.32,66.04
,LE07,2002-10-12,0.04,0.76,0.16,3.24,11.6,4.52,22.88,1302.92,67.12
,LT05,2003-10-14,0.04,0.76,-0.05,-1.08,11.8,1.08,26.52,1302.72,63.68
,LT05,2003-11-24,-0.45,-8.98,-0.05,-1.08,-8.92,-1.0,7.88,1323.44,61.6
,LT05,2004-11-26,-0.14,-2.82,0.16,3.24,504.52,3.88,516.44,810.0,66.48
,LT05,2006-01-23,0.12,2.3,0.11,2.16,10.0,0.16,25.64,1304.52,62.76
,LT05,2006-10-22,-0.24,-4.88,0.03,0.54,431.36,-0.36,447.52,883.16,62.24
,LT05,2007-01-26,-0.62,-12.3,-0.27,-5.4,-6.48,-4.36,13.68,1321.0,58.24
,LT05,2008-12-23,-0.24,-4.88,0.0,0.0,5.44,-2.2,23.44,1309.08,60.4
,LT05,2011-01-21,-0.6,-12.06,-0.6,-11.9,-2.44,-5.88,19.24,1316.96,56.72
,LC08,2013-09-23,0.38,7.7,-0.49,-9.72,18.28,-5.56,39.64,1296.2,57.04
,LC08,2014-11-06,0.63,12.56,-0.11,-2.16,12.8,-0.4,29.0,1301.72,62.2
,LC08,2014-12-31,-0.47,-9.48,-0.27,-5.4,-4.96,-5.56,16.4,1319.48,57.04
,LC08,2015-04-06,-0.32,-6.42,-0.78,-15.68,-2.64,-20.56,33.72,1317.16,42.04
,LC08,2015-09-13,0.1,2.06,-0.03,-0.54,10.52,-0.36,26.68,1304.0,62.24
,LC08,2016-01-03,0.59,11.8,-0.14,-2.7,16.64,-4.24,36.68,1297.84,58.36
,LC08,2016-11-11,-0.22,-4.36,-0.24,-4.86,2.08,-2.16,20.04,1312.4,60.44
,LC08,2016-11-18,-0.03,-0.52,-0.4,-8.1,8.44,-5.28,29.52,1306.08,57.32
,LC08,2018-12-26,0.58,11.54,-0.62,-12.44,16.08,-2.96,34.84,1298.44,59.64
,S2,2019-01-07,-0.32,-6.42,-0.89,-17.84,0.56,-5.88,22.24,1313.96,56.72
,S2,2019-02-01,0.27,5.38,-0.24,-4.86,7.36,-1.24,24.4,1307.16,61.36
,LC08,2019-02-12,0.67,13.34,-0.51,-10.28,20.2,-2.52,38.52,1294.32,60.08
