Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2002-01-22,0.82,16.38,-0.56,-11.1,22.4,-33.64,143.48,917.88,55.56
,LE07,2003-01-16,-0.69,-13.72,-0.54,-10.74,-17.88,-33.2,102.76,958.16,56.0
,LT05,2006-07-27,-0.76,-15.26,-0.27,-5.38,-17.76,-13.64,83.32,958.04,75.56
,LT05,2006-09-29,0.08,1.6,-0.16,-3.22,1.6,-10.36,99.4,938.68,78.84
,LT05,2006-12-11,2.3,46.0,0.24,4.88,66.16,18.36,135.24,874.12,107.56
,LT05,2007-10-02,2.15,42.98,-0.14,-2.78,414.44,-7.04,508.92,525.84,82.16
,LT05,2009-01-24,-0.74,-14.78,-0.03,-0.68,-16.04,-8.4,79.8,956.32,80.8
,LT05,2011-03-12,0.4,8.08,-0.35,-7.06,6.44,-17.96,111.84,933.84,71.24
,LT05,2011-09-04,0.19,3.84,-0.04,-0.9,4.24,-2.56,94.24,936.04,86.64
,LC08,2013-05-11,-0.8,-16.02,0.1,2.06,-17.88,-0.64,70.2,958.16,88.56
,LC08,2013-08-31,0.24,4.88,0.04,0.76,4.36,-2.4,94.2,935.92,86.8
,LC08,2013-10-02,-0.75,-15.06,0.04,0.76,-17.64,-2.0,71.8,957.92,87.2
,LC08,2013-10-27,-0.04,-0.76,0.08,1.7,-0.96,-1.24,87.72,941.24,87.96
,LC08,2013-11-12,0.42,8.44,0.07,1.48,7.44,-1.56,96.44,932.84,87.64
,LC08,2013-11-28,0.54,10.88,0.02,0.48,10.6,-0.64,98.68,929.68,88.56
,LC08,2013-12-05,-0.85,-17.08,0.23,4.52,-20.04,4.44,62.96,960.32,93.64
,LC08,2014-01-06,-0.01,-0.2,0.04,0.76,0.52,-1.92,89.88,939.76,87.28
,LC08,2014-02-07,0.71,14.22,-0.07,-1.34,19.72,-4.92,112.08,920.56,84.28
,LC08,2014-02-23,0.5,10.04,-0.14,-2.72,9.44,-8.0,104.88,930.84,81.2
,LC08,2014-05-30,-0.86,-17.14,0.2,4.08,-19.0,3.36,65.08,959.28,92.56
,LC08,2014-09-19,-0.46,-9.2,0.08,1.7,-8.6,-0.28,79.12,948.88,88.92
