,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-11-21,0.0,0.0,0.0
1,1999-12-07,-0.83,-0.36,1.18
2,2000-11-07,1.07,0.08,-1.15
3,2000-12-16,1.64,-2.13,0.49
4,2001-01-01,-0.43,0.07,0.37
5,2001-01-10,-3.44,2.14,1.3
6,2001-02-18,-0.29,-0.63,0.92
7,2001-02-27,1.87,-1.49,-0.38
8,2001-03-15,-0.28,-0.33,0.61
9,2001-09-23,-4.21,0.1,4.11
10,2002-01-20,4.7,0.09,-4.78
11,2002-01-29,-2.3,1.94,0.36
12,2002-02-14,-0.14,-1.18,1.32
13,2002-03-09,-1.61,1.21,0.4
14,2002-04-03,2.3,-2.15,-0.15
15,2003-01-07,3.59,0.34,-3.93
16,2003-02-24,-3.22,0.33,2.9
17,2003-11-24,0.87,1.89,-2.76
18,2004-11-26,1.43,0.35,-1.78
19,2006-10-31,2.5,-1.36,-1.15
20,2007-01-26,-5.42,-0.33,5.75
21,2008-12-23,0.59,1.15,-1.73
22,2010-02-19,-0.24,-1.85,2.09
23,2011-01-21,-1.43,1.22,0.2
24,2013-09-16,-16.23,-0.49,16.72
25,2013-09-23,0.29,-0.25,-0.03
26,2014-03-02,-2.13,1.66,0.48
27,2014-09-03,2.07,-1.6,-0.47
28,2014-11-06,-1.08,1.15,-0.07
29,2014-12-31,-0.49,0.36,0.13
30,2015-09-13,1.81,-0.05,-1.76
31,2016-01-03,-0.38,-1.43,1.81
32,2016-02-20,-1.52,1.53,-0.02
33,2016-11-11,0.51,-0.48,-0.03
34,2016-12-04,0.98,-1.01,0.03
35,2017-01-21,-0.86,0.89,-0.03
36,2017-04-20,0.88,-0.94,0.06
37,2017-11-05,-1.5,1.5,-0.01
38,2018-03-06,2.11,-1.95,-0.15
39,2018-12-23,-1.33,1.32,0.01
40,2018-12-26,0.78,-0.81,0.03
41,2019-01-07,-1.63,1.76,-0.13
42,2019-02-01,0.31,-0.51,0.2
43,2019-02-21,0.09,-0.06,-0.03
44,2019-02-28,1.06,-1.08,0.02
45,2019-03-08,-1.16,1.18,-0.02
46,2019-03-16,0.94,-0.96,0.03
47,2019-03-23,0.05,0.03,-0.07
48,2019-09-01,-0.1,0.06,0.04
49,2019-09-08,-0.1,0.06,0.04
50,2019-09-09,-0.37,0.64,-0.27
51,2019-09-19,1.42,-1.59,0.16
52,2019-10-14,12.65,-12.19,-0.45
53,2019-11-03,-12.42,11.99,0.43
54,2019-11-11,-1.83,1.77,0.06
55,2019-12-08,-0.27,0.19,0.07
56,2020-01-17,2.2,-2.17,-0.03
57,2020-04-01,-0.08,0.09,-0.01
58,2020-09-18,-2.1,2.08,0.02
59,2020-10-13,-0.3,0.41,-0.11
60,2020-12-12,3.62,-3.76,0.14
61,2020-12-27,-2.97,3.04,-0.06
62,2021-02-17,1.66,-1.77,0.11
63,2021-02-20,-0.13,0.18,-0.06
64,2021-03-12,-1.14,1.13,0.02
65,2021-03-30,-0.3,0.28,0.02
66,2021-09-23,-0.03,0.15,-0.11
67,2021-09-29,1.18,-1.28,0.09
68,2021-10-13,0.7,-0.62,-0.08
69,2021-10-31,-1.58,1.54,0.03
70,2021-11-07,-1.24,1.24,0.0
71,2021-11-17,-0.3,0.31,-0.01
72,2021-11-22,1.83,-1.89,0.06
73,2021-12-22,-1.57,1.69,-0.12
74,2022-01-06,2.45,-2.53,0.08
75,2022-01-11,-0.52,0.54,-0.02
76,2022-01-19,-1.78,1.73,0.05
77,2022-01-21,2.28,-2.23,-0.05
78,2022-01-26,0.34,-0.36,0.02
79,2022-03-01,-2.7,2.69,0.01
80,2022-03-12,1.7,-1.6,-0.1
81,2022-03-17,-0.69,0.51,0.19
82,2022-03-24,1.64,-1.59,-0.05
83,2022-04-01,-2.52,2.53,-0.01
84,2022-09-08,0.99,-0.88,-0.11
85,2022-09-09,0.04,-0.06,0.02
86,2022-10-02,0.97,-0.93,-0.04
87,2022-10-13,1.25,-0.89,-0.36
88,2022-10-18,-0.86,0.5,0.36
89,2022-12-21,-1.87,1.72,0.15
90,2022-12-22,-0.91,1.09,-0.18
91,2022-12-30,2.92,-3.09,0.17
92,2023-01-07,-1.59,1.57,0.02
93,2023-01-11,1.37,-1.24,-0.13
94,2023-01-14,0.08,-0.13,0.05
95,2023-01-22,-1.89,1.87,0.02
96,2023-01-23,1.19,-1.17,-0.02
97,2023-02-10,1.1,-1.01,-0.1
98,2023-02-15,-0.39,0.39,0.0
99,2023-02-16,-0.77,0.66,0.11
100,2023-02-20,-1.93,2.01,-0.08
101,2023-02-24,2.92,-2.99,0.07
102,2023-02-25,0.64,-0.5,-0.13
103,2023-03-03,-3.09,2.93,0.16
104,2023-03-22,-0.1,0.2,-0.1
105,2023-09-03,2.34,-2.19,-0.15
106,2023-09-23,0.24,-0.35,0.11
107,2023-10-06,-1.04,0.96,0.08
108,2023-10-18,0.15,-0.05,-0.11
109,2023-10-21,0.57,-0.64,0.07
110,2023-10-29,-1.88,1.89,-0.01
111,2023-10-30,0.19,-0.22,0.03
112,2023-11-06,1.13,-1.11,-0.02
113,2023-11-17,-0.07,0.17,-0.11
114,2023-11-30,-0.09,-0.08,0.17
115,2023-12-07,-0.11,0.17,-0.06
116,2023-12-09,-1.75,1.72,0.03
117,2023-12-17,2.62,-2.61,-0.01
118,2023-12-27,-1.59,1.6,-0.0
119,2024-01-01,1.27,-1.3,0.03
120,2024-01-11,-2.13,2.1,0.02
