,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-22,0.0,0.0,0.0
1,2000-05-03,-0.01,0.01,-0.0
2,2001-04-04,-0.28,-0.05,0.34
3,2001-04-20,0.22,0.04,-0.26
4,2001-08-26,-0.0,0.03,-0.03
5,2002-04-07,-0.3,-0.04,0.34
6,2003-04-26,0.35,0.02,-0.37
7,2003-11-28,-0.08,0.1,-0.02
8,2005-02-18,0.17,-0.09,-0.08
9,2005-08-29,-0.02,-0.03,0.05
10,2006-02-05,-0.06,0.04,0.02
11,2006-09-17,0.05,-0.06,0.01
12,2006-12-06,-0.8,-0.07,0.87
13,2013-10-06,0.38,0.14,-0.51
14,2013-12-09,0.07,-0.0,-0.07
15,2014-01-10,0.28,-0.1,-0.18
16,2014-03-31,-0.3,0.07,0.23
17,2015-01-29,-0.01,-0.07,0.08
18,2015-02-14,0.4,-0.41,0.01
19,2015-04-03,-0.34,0.46,-0.12
20,2015-05-21,0.0,0.07,-0.08
21,2015-08-25,0.08,-0.13,0.05
22,2015-11-13,-0.18,0.08,0.09
23,2016-08-27,0.12,-0.05,-0.07
24,2016-09-12,0.07,-0.02,-0.04
25,2017-04-24,-0.32,0.01,0.31
26,2017-09-15,0.05,0.02,-0.07
27,2017-12-04,0.05,0.05,-0.1
28,2018-07-16,-0.13,0.08,0.05
29,2018-10-04,0.25,-0.16,-0.09
30,2018-10-20,-0.02,0.0,0.02
31,2018-11-05,0.05,-0.02,-0.03
32,2018-12-07,-0.24,0.1,0.14
33,2019-01-03,39.32,-38.75,-0.58
34,2019-01-18,-38.8,38.67,0.14
35,2019-01-21,-0.62,0.07,0.55
36,2019-01-26,47.26,-46.74,-0.52
37,2019-02-02,-1.67,1.58,0.09
38,2019-02-05,-45.16,45.15,0.01
39,2019-02-12,0.0,0.01,-0.01
40,2019-02-15,0.05,-0.06,0.01
41,2019-02-17,0.03,0.0,-0.03
42,2019-02-25,-0.49,0.07,0.42
43,2019-03-02,0.55,-0.16,-0.39
44,2019-03-04,46.84,-46.83,-0.01
45,2019-03-09,-46.97,46.97,0.0
46,2019-03-19,4.1,-3.96,-0.14
47,2019-04-03,-4.0,3.89,0.11
48,2019-04-08,-0.52,0.05,0.47
49,2019-04-13,0.48,-0.04,-0.45
50,2019-04-14,-0.34,-0.03,0.38
51,2019-04-26,-0.06,0.07,-0.0
52,2019-05-01,0.08,-0.07,-0.01
53,2019-05-06,0.35,0.07,-0.42
54,2019-08-04,-0.53,0.26,0.27
55,2019-08-24,0.24,-0.23,-0.02
56,2019-08-26,0.49,-0.08,-0.41
57,2019-08-29,-0.38,-0.03,0.41
58,2019-09-10,-0.07,0.05,0.01
59,2019-09-15,-0.11,0.08,0.03
60,2019-09-20,-0.01,-0.03,0.05
61,2019-09-21,0.1,0.0,-0.1
62,2019-10-03,-0.24,0.1,0.15
63,2019-10-08,0.22,-0.16,-0.05
64,2019-10-20,-0.14,0.14,0.01
65,2019-10-25,0.19,-0.15,-0.04
66,2019-11-04,-0.09,0.07,0.02
67,2019-11-12,-0.14,0.04,0.1
68,2019-11-24,0.69,-0.08,-0.61
69,2019-12-04,-0.65,0.07,0.59
70,2019-12-27,-0.09,0.01,0.08
71,2020-01-03,0.52,0.01,-0.53
72,2020-01-06,-0.42,-0.04,0.46
73,2020-02-05,0.42,-0.05,-0.36
74,2020-02-10,43.2,-43.19,-0.01
75,2020-02-27,-43.24,43.25,-0.01
76,2020-03-11,-0.41,0.02,0.38
77,2020-03-13,-0.01,-0.01,0.02
78,2020-03-26,0.08,-0.01,-0.07
79,2020-03-31,-0.01,-0.02,0.03
80,2020-04-10,-0.09,0.01,0.08
81,2020-04-25,0.1,0.01,-0.11
82,2020-04-30,0.48,-0.02,-0.46
83,2020-05-07,-0.01,-0.01,0.03
84,2020-05-10,-0.48,0.05,0.43
85,2020-05-30,0.54,-0.03,-0.51
86,2020-06-03,-0.36,-0.04,0.4
87,2020-08-08,-0.15,0.1,0.06
88,2020-08-30,0.66,-0.1,-0.56
89,2020-09-04,-0.63,0.1,0.53
90,2020-09-12,0.12,-0.1,-0.01
91,2020-09-19,-0.11,0.09,0.02
92,2020-09-29,0.17,-0.07,-0.1
93,2020-10-04,-0.17,0.07,0.1
94,2020-11-11,-0.03,-0.09,0.12
95,2020-11-13,0.12,-0.01,-0.11
96,2020-12-03,-0.26,0.1,0.17
97,2020-12-13,0.13,-0.09,-0.04
98,2021-01-10,-0.06,0.05,0.01
99,2021-01-17,46.93,-46.77,-0.16
100,2021-01-22,-46.5,46.77,-0.28
101,2021-01-25,25.17,-25.25,0.09
102,2021-01-29,-25.57,25.28,0.29
103,2021-02-06,0.46,-0.08,-0.38
104,2021-02-11,-0.11,0.04,0.06
105,2021-02-16,-0.36,0.05,0.3
106,2021-02-19,0.38,-0.07,-0.31
107,2021-02-21,0.08,-0.03,-0.05
108,2021-03-01,-0.51,0.04,0.46
109,2021-03-31,0.0,0.11,-0.12
110,2021-04-02,1.06,-1.14,0.08
111,2021-04-15,-1.0,1.08,-0.08
112,2021-04-17,0.1,-0.01,-0.09
113,2021-04-25,0.46,-0.09,-0.38
114,2021-05-05,0.0,0.0,-0.0
115,2021-05-15,-0.53,0.08,0.46
116,2021-07-19,0.15,-0.05,-0.1
117,2021-07-24,-0.05,0.04,0.01
118,2021-08-03,0.14,-0.04,-0.1
119,2021-08-10,-0.25,0.12,0.13
120,2021-08-13,-0.05,0.04,0.01
121,2021-08-18,0.17,-0.2,0.03
122,2021-09-12,-0.24,0.16,0.08
123,2021-09-24,0.0,0.03,-0.03
124,2021-10-19,0.16,-0.15,-0.01
125,2021-11-08,29.48,-29.53,0.05
126,2021-11-18,-29.48,29.54,-0.06
127,2021-11-28,0.05,-0.0,-0.05
128,2021-12-18,0.37,0.03,-0.41
129,2021-12-21,32.84,-33.17,0.33
130,2021-12-23,-32.93,33.27,-0.34
131,2022-01-02,36.97,-36.99,0.02
132,2022-01-07,-35.72,35.2,0.52
133,2022-01-10,-1.29,1.69,-0.4
134,2022-01-17,0.01,-0.03,0.02
135,2022-01-22,37.29,-37.6,0.31
136,2022-01-27,-36.29,36.68,-0.39
137,2022-03-05,-1.46,1.01,0.45
138,2022-04-22,0.15,-0.05,-0.1
139,2022-04-30,0.03,-0.04,0.01
140,2022-08-28,0.05,0.03,-0.08
141,2022-09-13,-0.08,0.06,0.02
142,2022-10-19,0.05,-0.09,0.04
143,2022-10-22,-0.06,-0.05,0.11
144,2022-10-27,-0.16,0.13,0.03
145,2022-11-13,-0.06,0.01,0.04
146,2022-12-28,0.01,0.1,-0.12
147,2023-01-19,0.16,-0.2,0.05
148,2023-02-09,-0.16,0.05,0.11
149,2023-02-19,0.17,-0.1,-0.07
150,2023-02-28,-0.05,0.05,0.0
151,2023-03-01,-0.01,-0.04,0.05
152,2023-03-06,-0.05,0.06,-0.0
153,2023-03-08,0.0,0.05,-0.05
154,2023-03-24,-0.02,0.02,0.0
155,2023-04-10,-0.13,0.04,0.09
156,2023-04-12,0.19,-0.02,-0.17
157,2023-05-15,0.13,-0.19,0.06
158,2023-05-30,-0.03,0.04,-0.01
159,2023-07-14,0.13,-0.02,-0.11
160,2023-07-24,-0.2,0.13,0.07
161,2023-08-03,0.01,0.01,-0.03
162,2023-08-05,-0.27,0.12,0.15
163,2023-08-08,0.39,-0.23,-0.16
164,2023-08-28,0.72,-0.73,0.01
165,2023-08-30,0.52,-0.45,-0.07
166,2023-08-31,-1.14,1.19,-0.05
167,2023-09-12,-0.11,-0.03,0.14
168,2023-09-19,-0.1,0.15,-0.05
169,2023-10-04,-0.13,0.0,0.13
170,2023-10-09,0.24,-0.1,-0.14
171,2023-10-10,0.07,-0.03,-0.04
172,2023-10-12,-0.1,-0.03,0.13
173,2023-10-17,18.88,-18.85,-0.03
174,2023-11-28,-19.13,18.97,0.16
175,2023-12-13,0.11,-0.02,-0.08
176,2024-01-12,0.1,-0.01,-0.09
177,2024-02-04,-0.1,-0.06,0.15
178,2024-02-11,0.0,0.14,-0.14
179,2024-02-14,-0.08,-0.07,0.15
180,2024-02-15,0.03,0.0,-0.03
181,2024-02-16,0.07,-0.03,-0.04
182,2024-02-19,0.0,-0.03,0.03
183,2024-02-21,0.09,0.01,-0.1
184,2024-02-23,-0.08,0.05,0.03
185,2024-03-05,0.02,-0.05,0.03
186,2024-03-07,0.03,-0.02,-0.01
187,2024-03-17,-0.01,0.07,-0.06
188,2024-03-18,-0.04,-0.06,0.1
189,2024-03-30,19.81,-19.81,-0.0
190,2024-04-21,-19.69,19.82,-0.12
191,2024-04-26,-0.04,0.05,-0.01
192,2024-05-09,11.88,-11.92,0.04
193,2024-05-19,-11.8,11.83,-0.04
194,2024-08-02,0.05,-0.0,-0.04
195,2024-08-25,-0.05,0.11,-0.05
196,2024-09-10,-0.07,-0.01,0.08
197,2024-09-11,0.0,-0.04,0.04
198,2024-09-21,-0.24,0.14,0.1
