,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-29,0.0,0.0,0.0
1,2000-02-04,-1.75,-1.04,2.78
2,2000-04-24,1.67,0.75,-2.42
3,2000-09-15,-0.06,0.28,-0.22
4,2000-12-04,-2.07,-0.73,2.8
5,2001-01-05,15.43,-0.39,-15.04
6,2001-09-18,-12.34,0.65,11.7
7,2001-10-20,-1.06,0.48,0.59
8,2002-01-24,-0.9,-1.81,2.72
9,2002-02-09,-0.28,0.17,0.11
10,2002-02-25,0.35,-0.26,-0.09
11,2002-04-14,-0.71,0.93,-0.22
12,2002-08-20,4.32,-0.69,-3.63
13,2002-10-23,-3.01,1.65,1.36
14,2002-11-24,-0.24,-0.28,0.52
15,2002-12-26,12.63,-0.73,-11.9
16,2003-01-11,1.06,0.06,-1.12
17,2003-03-16,-13.91,-0.54,14.46
18,2003-04-01,-0.43,0.28,0.15
19,2003-05-03,1.64,0.51,-2.15
20,2004-01-22,11.64,0.71,-12.35
21,2004-10-20,-12.22,-0.07,12.28
22,2004-12-07,-0.81,-1.03,1.84
23,2005-02-09,13.2,1.1,-14.3
24,2005-04-30,-12.28,-1.44,13.72
25,2005-11-08,0.5,1.13,-1.63
26,2005-11-24,-0.79,-0.07,0.87
27,2006-01-27,14.89,-1.51,-13.38
28,2006-02-28,-16.75,1.33,15.42
29,2006-10-10,1.78,0.56,-2.34
30,2007-01-30,-1.39,-0.88,2.27
31,2011-10-24,2.57,-0.41,-2.16
32,2014-01-17,-1.92,-0.73,2.64
33,2014-03-06,-0.03,-0.09,0.12
34,2014-05-09,2.55,-0.9,-1.65
35,2014-09-14,-0.87,1.25,-0.38
36,2015-01-04,-1.72,-0.28,2.0
37,2015-02-05,12.2,0.42,-12.62
38,2015-03-09,-12.44,-0.38,12.82
39,2015-09-01,1.32,0.91,-2.23
40,2016-02-24,-1.13,-0.78,1.91
41,2017-01-25,4.42,-0.8,-3.62
42,2017-03-30,-4.32,0.37,3.95
43,2018-03-17,0.17,-0.25,0.07
44,2018-09-09,2.84,0.06,-2.9
45,2018-12-17,-2.99,0.39,2.6
46,2019-01-21,4.85,-0.37,-4.48
47,2019-02-05,3.31,0.17,-3.47
48,2019-02-15,4.63,-0.37,-4.26
49,2019-02-25,-0.34,0.31,0.03
50,2019-03-02,0.79,-0.59,-0.2
51,2019-03-04,-12.56,0.02,12.54
52,2019-03-20,-0.41,0.35,0.06
53,2019-04-26,1.91,0.12,-2.03
54,2019-08-27,1.31,-0.9,-0.41
55,2019-08-29,-0.21,0.14,0.07
56,2019-10-03,-1.78,1.28,0.5
57,2019-11-02,-0.53,0.23,0.31
58,2019-11-07,1.2,-1.15,-0.05
59,2019-11-22,-0.39,0.42,-0.02
60,2020-01-06,3.52,-0.1,-3.42
61,2020-01-26,7.64,-0.18,-7.46
62,2020-02-10,0.57,0.45,-1.02
63,2020-02-25,-0.39,-0.04,0.43
64,2020-03-11,-13.12,0.05,13.07
65,2020-03-31,0.16,-0.33,0.17
66,2020-09-07,2.09,0.35,-2.44
67,2020-10-16,-0.45,-0.16,0.61
68,2020-11-11,0.31,-0.71,0.4
69,2020-11-21,-1.62,1.17,0.46
70,2020-12-01,29.1,-29.32,0.23
71,2020-12-03,-29.08,29.22,-0.14
72,2020-12-16,4.27,0.62,-4.89
73,2020-12-31,4.65,-0.77,-3.88
74,2021-01-10,-4.97,-0.59,5.56
75,2021-01-15,-4.7,0.97,3.73
76,2021-01-25,6.89,-0.87,-6.02
77,2021-02-19,4.49,-0.09,-4.4
78,2021-02-21,-10.32,-0.25,10.57
79,2021-03-11,-0.35,0.19,0.16
80,2021-03-25,0.08,-0.13,0.05
81,2021-04-05,1.51,0.2,-1.71
82,2021-04-15,-0.37,0.71,-0.34
83,2021-04-25,1.96,-0.83,-1.12
84,2021-09-01,-1.3,0.3,1.0
85,2021-09-17,0.41,-0.22,-0.19
86,2021-10-19,0.03,0.51,-0.54
87,2021-11-18,1.52,0.1,-1.62
88,2021-11-26,1.7,0.36,-2.05
89,2021-12-30,-5.81,-0.73,6.54
90,2021-12-31,4.73,0.56,-5.29
91,2022-01-07,-5.46,0.06,5.4
92,2022-01-10,13.02,-0.03,-12.99
93,2022-01-30,1.75,-0.25,-1.49
94,2022-02-24,-14.11,-0.16,14.27
95,2022-03-31,0.97,-0.0,-0.97
96,2022-04-13,1.43,-0.09,-1.34
97,2022-08-27,-0.47,0.08,0.39
98,2022-10-06,0.46,-0.44,-0.02
99,2022-10-22,-0.47,0.36,0.11
100,2022-12-01,-1.08,0.31,0.78
101,2022-12-26,-1.63,0.6,1.03
102,2023-01-20,0.9,-0.84,-0.06
103,2023-02-09,-0.34,0.32,0.02
104,2023-02-14,-0.1,0.17,-0.07
105,2023-03-07,-0.06,-0.34,0.4
106,2023-03-15,0.32,-0.31,-0.01
107,2023-03-23,0.12,0.28,-0.4
108,2023-04-08,0.77,0.04,-0.81
109,2023-06-19,1.98,-0.1,-1.88
110,2023-09-07,-0.73,-0.02,0.74
111,2023-09-15,0.2,0.04,-0.24
112,2023-11-10,0.7,-0.14,-0.56
113,2023-11-26,-3.22,1.05,2.17
114,2024-02-04,0.34,-1.0,0.66
115,2024-02-14,-0.79,1.02,-0.23
116,2024-02-29,1.07,-0.99,-0.07
117,2024-03-09,-0.51,0.05,0.47
118,2024-08-24,1.83,0.51,-2.35
119,2024-09-01,0.44,-0.48,0.04
120,2024-09-17,-0.03,-0.18,0.22
121,2024-10-26,-0.32,0.26,0.06
122,2024-11-04,0.17,0.41,-0.58
123,2024-11-28,-2.09,-0.48,2.57
124,2024-12-05,-1.18,1.21,-0.03
125,2024-12-06,0.31,-0.87,0.56
126,2024-12-22,0.05,0.38,-0.43
127,2025-01-19,-0.03,0.29,-0.26
128,2025-01-23,0.71,-0.86,0.15
