,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-01-17,0.0,0.0,16.98,-11.18
1,2013-09-16,-5.29,4.32,11.69,-6.86
2,2013-10-27,-18.17,5.82,-1.19,-5.36
3,2013-11-19,-24.54,6.02,-7.56,-5.16
4,2014-03-20,-25.44,6.72,-8.46,-4.46
5,2015-05-01,-9.28,6.22,7.7,-4.96
6,2016-08-16,-88.31,3.32,-71.33,-7.86
7,2016-12-13,-85.19,5.02,-68.21,-6.16
8,2017-01-23,-11.4,5.32,5.58,-5.86
9,2017-03-28,-98.1,11.64,-81.12,0.46
10,2018-05-02,-22.21,-4.4,-5.23,-15.58
11,2018-08-29,-21.62,-5.62,-4.64,-16.8
12,2018-11-10,-37.12,-5.22,-20.14,-16.4
13,2018-12-23,-95.29,-4.5,-78.31,-15.68
14,2018-12-25,-39.44,-6.02,-22.46,-17.2
15,2019-01-04,-11.31,-4.1,5.67,-15.28
16,2019-01-19,-5.4,-3.6,11.58,-14.78
17,2019-02-01,-4.7,2.6,12.28,-8.58
18,2019-02-06,-13.53,10.82,3.45,-0.36
19,2019-03-23,-29.93,-4.0,-12.95,-15.18
20,2019-04-02,-8.51,-1.0,8.47,-12.18
21,2019-04-07,-11.49,6.82,5.49,-4.36
22,2019-04-17,2.44,12.74,19.42,1.56
23,2019-04-22,-13.56,0.0,3.42,-11.18
24,2019-04-29,-19.63,-1.1,-2.65,-12.28
25,2019-05-05,-89.15,4.82,-72.17,-6.36
26,2019-09-09,-20.95,-2.5,-3.97,-13.68
27,2019-09-10,-14.31,-5.02,2.67,-16.2
28,2019-09-17,-19.53,-4.92,-2.55,-16.1
29,2019-12-25,-8.63,-0.9,8.35,-12.08
30,2020-03-27,-31.08,-1.5,-14.1,-12.68
31,2020-09-19,-18.33,-3.5,-1.35,-14.68
32,2020-10-14,-82.69,0.0,-65.71,-11.18
33,2020-12-27,-11.3,-2.2,5.68,-13.38
34,2021-01-11,-2.7,1.9,14.28,-9.28
35,2021-01-16,-29.32,1.2,-12.34,-9.98
36,2021-01-26,1.48,-0.5,18.46,-11.68
37,2021-01-28,-14.12,1.3,2.86,-9.88
38,2021-01-31,-16.4,2.9,0.58,-8.28
39,2021-02-12,-10.96,2.6,6.02,-8.58
40,2021-03-12,-7.54,-1.0,9.44,-12.18
41,2021-08-05,-98.82,4.72,-81.84,-6.46
42,2021-11-02,-3.6,1.6,13.38,-9.58
43,2021-11-04,-5.12,-3.5,11.86,-14.68
44,2021-11-06,-27.72,1.9,-10.74,-9.28
45,2022-01-01,-0.48,1.3,16.5,-9.88
46,2022-01-16,-5.58,0.4,11.4,-10.78
47,2022-02-17,-18.0,-0.3,-1.02,-11.48
48,2022-03-01,-8.12,2.7,8.86,-8.48
49,2022-03-14,-7.52,0.7,9.46,-10.48
50,2022-03-27,-3.57,-1.3,13.41,-12.48
51,2022-04-02,-25.02,3.72,-8.04,-7.46
52,2022-04-03,-26.17,3.52,-9.19,-7.66
53,2022-04-18,-13.63,2.7,3.35,-8.48
54,2022-04-26,-17.15,2.8,-0.17,-8.38
55,2022-05-28,-5.9,6.02,11.08,-5.16
56,2022-09-09,-1.52,2.0,15.46,-9.18
57,2022-09-10,-1.03,1.8,15.95,-9.38
58,2022-09-13,-20.98,-2.5,-4.0,-13.68
59,2022-10-05,-8.86,0.1,8.12,-11.08
60,2022-10-13,-31.02,-2.2,-14.04,-13.38
61,2022-11-09,-18.44,1.3,-1.46,-9.88
62,2022-12-23,-16.52,1.4,0.46,-9.78
63,2023-01-08,-25.03,-2.2,-8.05,-13.38
64,2023-01-11,-31.54,-1.9,-14.56,-13.08
65,2023-01-18,-4.07,0.7,12.91,-10.48
66,2023-01-23,-24.93,0.4,-7.95,-10.78
67,2023-01-24,-32.43,1.4,-15.45,-9.78
68,2023-02-09,-31.56,1.3,-14.58,-9.88
69,2023-02-16,-10.5,0.7,6.48,-10.48
70,2023-03-05,-94.15,1.0,-77.17,-10.18
71,2023-03-09,-29.88,0.2,-12.9,-10.98
72,2023-03-20,-83.82,0.5,-66.84,-10.68
73,2023-03-22,-82.8,-2.5,-65.82,-13.68
74,2023-04-03,-11.08,-1.0,5.9,-12.18
75,2023-04-06,-9.16,2.3,7.82,-8.88
76,2023-08-28,-8.9,1.6,8.08,-9.58
77,2023-09-12,-10.25,0.3,6.73,-10.88
78,2023-09-25,-6.31,-3.5,10.67,-14.68
79,2023-10-18,-22.28,-4.2,-5.3,-15.38
80,2023-10-28,-5.12,-2.3,11.86,-13.48
81,2023-10-30,-20.58,-1.7,-3.6,-12.88
82,2023-11-15,-33.6,0.8,-16.62,-10.38
83,2023-11-24,-1.27,-0.7,15.71,-11.88
84,2024-01-28,-25.81,0.0,-8.83,-11.18
85,2024-02-11,-28.84,0.9,-11.86,-10.28
86,2024-02-22,0.4,0.3,17.38,-10.88
87,2024-02-25,-14.59,-1.3,2.39,-12.48
88,2024-03-23,-8.13,2.0,8.85,-9.18
89,2024-03-28,-20.38,0.7,-3.4,-10.48
90,2024-04-07,1.23,3.42,18.21,-7.76
91,2024-10-14,-1.55,-2.0,15.43,-13.18
92,2024-11-17,-23.97,3.0,-6.99,-8.18
