Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-01-17,-0.08,-1.56,-0.56,-11.18,-4.76,-28.2,42.32,44.64,586.44
,LC08,2013-09-16,-0.25,-4.98,-0.34,-6.86,-4.16,-12.08,26.8,44.04,602.56
,LC08,2013-10-27,0.4,7.98,-0.27,-5.36,6.52,-6.4,31.8,33.36,608.24
,LC08,2013-11-19,-0.6,-11.94,-0.26,-5.16,-11.48,-8.64,16.04,51.36,606.0
,LC08,2014-03-20,0.36,7.16,-0.22,-4.46,5.0,-7.92,31.8,34.88,606.72
,LC08,2015-05-01,-0.76,-15.22,-0.25,-4.96,-15.36,-9.04,12.56,55.24,605.6
,LC08,2016-08-16,-4.9,-98.0,-0.39,-7.86,-18.36,-29.52,30.04,58.24,585.12
,LC08,2016-12-13,-4.9,-98.0,-0.31,-6.16,-18.36,-19.84,20.36,58.24,594.8
,LC08,2017-01-23,-0.44,-8.8,-0.29,-5.86,-7.04,-16.64,28.48,46.92,598.0
,LC08,2017-03-28,-4.9,-98.0,0.02,0.46,-18.36,-3.2,3.72,58.24,611.44
,LC08,2018-05-02,-0.72,-14.4,-0.78,-15.58,-10.6,-30.2,38.48,50.48,584.44
,LC08,2018-08-29,-0.64,-12.76,-0.84,-16.8,-9.92,-34.6,43.56,49.8,580.04
,LC08,2018-11-10,-0.61,-12.22,-0.82,-16.4,-9.64,-29.0,38.24,49.52,585.64
,S2,2018-12-23,-4.88,-97.68,-0.78,-15.68,-18.28,-13.6,14.2,58.16,601.04
,S2,2018-12-25,-0.53,-10.58,-0.86,-17.2,-8.36,-15.12,25.64,48.24,599.52
,S2,2019-01-04,-0.9,-18.08,-0.76,-15.28,-11.32,-12.36,19.92,51.2,602.28
,S2,2019-01-19,-0.95,-19.04,-0.74,-14.78,-12.16,-11.96,18.68,52.04,602.68
,S2,2019-02-01,-0.39,-7.72,-0.43,-8.58,-7.24,-12.76,24.4,47.12,601.88
,S2,2019-02-06,-0.14,-2.8,-0.02,-0.36,-4.44,-8.16,22.6,44.32,606.48
,S2,2019-03-23,-0.48,-9.62,-0.76,-15.18,-8.04,-13.44,24.28,47.92,601.2
,S2,2019-04-02,-0.8,-15.9,-0.61,-12.18,-10.0,-12.0,20.88,49.88,602.64
