,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-10-15,0.0,0.0,0.0
1,1999-11-16,-0.32,0.32,-0.01
2,2001-02-06,32.56,1.0,-33.56
3,2001-09-02,-32.13,-0.21,32.34
4,2001-11-05,0.92,-1.6,0.68
5,2001-12-30,-3.26,2.28,0.98
6,2002-02-16,1.03,-1.93,0.9
7,2002-02-25,-1.25,1.28,-0.03
8,2002-09-12,3.24,-1.45,-1.78
9,2002-10-30,-0.66,0.15,0.51
10,2002-12-01,-0.99,1.03,-0.04
11,2003-03-16,35.06,0.54,-35.6
12,2004-09-18,-35.71,-0.98,36.69
13,2007-09-18,1.02,-1.03,0.01
14,2010-10-12,-1.18,-0.4,1.58
15,2014-08-29,-2.06,0.21,1.85
16,2014-09-30,0.02,-0.32,0.3
17,2015-09-24,-0.88,0.64,0.24
18,2016-04-12,0.62,-0.82,0.2
19,2016-10-21,0.85,-0.02,-0.83
20,2017-10-15,-2.03,1.62,0.41
21,2018-03-17,1.1,-0.05,-1.05
22,2018-09-09,-0.57,0.07,0.5
23,2018-10-18,1.74,-1.87,0.13
24,2018-12-27,0.64,0.08,-0.72
25,2019-01-21,24.58,1.82,-26.4
26,2019-02-10,7.71,-1.86,-5.86
27,2019-02-25,0.18,-0.09,-0.09
28,2019-03-02,2.05,0.43,-2.47
29,2019-03-17,-26.73,0.22,26.51
30,2019-03-20,-9.84,1.21,8.64
31,2019-03-22,5.95,-0.17,-5.78
32,2019-03-27,0.28,-1.28,1.0
33,2019-04-16,-5.5,0.54,4.96
34,2019-09-18,-0.62,0.64,-0.03
35,2019-10-05,-0.03,-1.02,1.05
36,2019-10-21,-0.63,0.71,-0.07
37,2019-12-27,0.3,0.62,-0.93
38,2020-02-25,26.26,-0.2,-26.06
39,2020-04-05,-25.71,0.04,25.67
40,2020-04-10,-0.21,-0.32,0.54
41,2020-05-25,0.53,0.09,-0.62
42,2020-09-02,-1.51,0.27,1.24
43,2020-12-11,0.09,0.28,-0.38
44,2021-01-30,6.65,-0.43,-6.22
45,2021-02-05,8.73,-1.38,-7.35
46,2021-03-16,-14.65,1.4,13.25
47,2021-09-02,0.13,-1.28,1.15
48,2021-09-17,-0.23,0.36,-0.13
49,2021-11-06,-0.53,0.86,-0.33
50,2022-01-07,4.69,-1.4,-3.28
51,2022-01-15,8.6,1.49,-10.1
52,2022-01-20,5.59,-0.02,-5.57
53,2022-01-30,6.76,0.02,-6.78
54,2022-02-07,-1.74,-1.62,3.36
55,2022-02-09,2.17,0.09,-2.26
56,2022-02-23,-21.05,-0.21,21.25
57,2022-02-24,4.25,-0.06,-4.19
58,2022-03-12,-7.76,0.46,7.3
59,2022-03-26,3.25,-0.45,-2.8
60,2022-06-09,11.23,-4.45,-6.77
61,2022-06-16,-14.41,6.16,8.25
62,2022-10-07,-0.91,-0.07,0.99
63,2022-10-21,2.01,-0.72,-1.29
64,2022-11-14,-0.83,-0.27,1.09
65,2022-11-21,-0.86,1.2,-0.34
66,2022-11-22,-1.83,1.44,0.39
67,2022-12-26,1.62,-1.69,0.07
68,2023-01-15,6.2,-2.21,-3.99
69,2023-01-17,-6.54,1.31,5.22
70,2023-02-09,1.2,0.07,-1.27
71,2023-02-27,-0.46,-0.49,0.94
72,2023-03-06,-1.3,1.48,-0.19
73,2023-09-02,0.24,-0.19,-0.04
74,2023-09-07,1.07,-1.62,0.55
75,2023-10-17,-1.41,1.74,-0.34
76,2023-10-22,1.41,-1.71,0.29
77,2023-11-21,1.02,0.16,-1.17
78,2023-12-12,-2.49,1.75,0.74
79,2023-12-31,0.5,-0.25,-0.25
80,2024-01-30,31.07,-1.12,-29.95
81,2024-02-14,1.73,-0.38,-1.35
82,2024-02-29,-0.56,0.32,0.24
83,2024-03-20,0.03,0.38,-0.41
84,2024-04-09,-0.79,0.99,-0.2
85,2024-10-03,-32.17,0.37,31.8
86,2024-10-16,0.66,-0.42,-0.24
87,2024-10-21,0.35,-1.14,0.79
88,2025-01-09,19.42,-0.59,-18.84
89,2025-01-19,12.76,0.36,-13.12
90,2025-02-03,-1.53,-0.47,2.01
91,2025-02-13,0.46,1.4,-1.86
92,2025-02-23,0.97,-1.18,0.21
93,2025-03-20,-0.45,-0.12,0.57
94,2025-03-25,1.47,0.43,-1.9
95,2025-03-28,-2.12,1.69,0.43
96,2025-04-09,-11.31,-0.47,11.78
97,2025-04-24,-19.3,-1.2,20.5
98,2025-08-12,-0.24,0.03,0.21
99,2025-08-22,-0.7,1.2,-0.5
