,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-10-15,0.0,0.0,0.61,-14.36
1,1999-11-16,1.51,1.02,2.12,-13.34
2,2001-02-06,9.54,-4.56,10.15,-18.92
3,2001-09-02,12.18,-3.9,12.79,-18.26
4,2001-11-05,2.18,-2.38,2.79,-16.74
5,2001-12-30,-1.31,0.78,-0.7,-13.58
6,2002-02-16,2.89,1.66,3.5,-12.7
7,2002-02-25,10.92,1.28,11.53,-13.08
8,2002-09-12,3.38,-4.1,3.99,-18.46
9,2002-10-30,8.97,-3.2,9.58,-17.56
10,2002-12-01,11.44,-0.32,12.05,-14.68
11,2003-03-16,4.98,-103.7,5.59,-118.06
12,2004-09-18,0.52,-2.12,1.13,-16.48
13,2007-09-18,12.22,-4.16,12.83,-18.52
14,2010-10-12,61.64,-0.38,62.25,-14.74
15,2014-08-29,22.01,16.74,22.62,2.38
16,2014-09-30,10.26,19.42,10.87,5.06
17,2015-09-24,20.38,22.76,20.99,8.4
18,2016-04-12,65.48,23.2,66.09,8.84
19,2016-10-21,62.97,16.34,63.58,1.98
20,2017-10-15,16.68,24.36,17.29,10.0
21,2018-03-17,19.13,14.16,19.74,-0.2
22,2018-09-09,27.22,18.14,27.83,3.78
23,2018-10-18,71.66,15.64,72.27,1.28
24,2018-12-27,9.6,13.02,10.21,-1.34
25,2019-01-21,19.06,-3.98,19.67,-18.34
26,2019-02-10,65.66,-4.8,66.27,-19.16
27,2019-02-25,64.33,-4.74,64.94,-19.1
28,2019-03-02,25.43,-46.52,26.04,-60.88
29,2019-03-17,26.47,-3.66,27.08,-18.02
30,2019-03-20,23.06,13.4,23.67,-0.96
31,2019-03-22,17.65,-2.7,18.26,-17.06
32,2019-03-27,60.96,-0.06,61.57,-14.42
33,2019-04-16,25.56,14.74,26.17,0.38
34,2019-09-18,14.09,14.68,14.7,0.32
35,2019-10-05,12.28,22.5,12.89,8.14
36,2019-10-21,10.14,23.6,10.75,9.24
37,2019-12-27,15.21,16.28,15.82,1.92
38,2020-02-25,14.72,-1.86,15.33,-16.22
39,2020-04-05,23.55,13.98,24.16,-0.38
40,2020-04-10,19.89,17.12,20.5,2.76
41,2020-05-25,17.48,17.12,18.09,2.76
42,2020-09-02,24.22,26.02,24.83,11.66
43,2020-12-11,17.8,18.2,18.41,3.84
44,2021-01-30,15.74,11.74,16.35,-2.62
45,2021-02-05,13.76,-2.38,14.37,-16.74
46,2021-03-16,12.6,16.42,13.21,2.06
47,2021-09-02,68.96,25.52,69.57,11.16
48,2021-09-17,23.47,25.7,24.08,11.34
49,2021-11-06,19.7,25.9,20.31,11.54
50,2022-01-07,9.13,13.78,9.74,-0.58
51,2022-01-15,19.8,7.88,20.41,-6.48
52,2022-01-20,12.61,7.62,13.22,-6.74
53,2022-01-30,23.44,-1.08,24.05,-15.44
54,2022-02-07,10.3,-1.72,10.91,-16.08
55,2022-02-09,14.43,-3.72,15.04,-18.08
56,2022-02-23,65.34,9.94,65.95,-4.42
57,2022-02-24,69.2,4.36,69.81,-10.0
58,2022-03-12,19.44,18.2,20.05,3.84
59,2022-03-26,72.84,13.66,73.45,-0.7
60,2022-06-09,6.44,13.66,7.05,-0.7
61,2022-06-16,19.43,12.88,20.04,-1.48
62,2022-10-07,25.06,18.34,25.67,3.98
63,2022-10-21,25.68,16.22,26.29,1.86
64,2022-11-14,13.3,19.94,13.91,5.58
65,2022-11-21,23.26,21.02,23.87,6.66
66,2022-11-22,6.44,25.12,7.05,10.76
67,2022-12-26,7.9,16.16,8.51,1.8
68,2023-01-15,67.69,9.68,68.3,-4.68
69,2023-01-17,19.8,25.96,20.41,11.6
70,2023-02-09,16.8,16.6,17.41,2.24
71,2023-02-27,63.98,22.5,64.59,8.14
72,2023-03-06,22.73,26.02,23.34,11.66
73,2023-09-02,22.22,25.2,22.83,10.84
74,2023-09-07,71.19,25.78,71.8,11.42
75,2023-10-17,15.6,27.12,16.21,12.76
76,2023-10-22,70.36,25.38,70.97,11.02
77,2023-11-21,69.16,14.62,69.77,0.26
78,2023-12-12,21.94,26.02,22.55,11.66
79,2023-12-31,7.24,23.78,7.85,9.42
80,2024-01-30,61.95,-1.72,62.56,-16.08
81,2024-02-14,63.84,-4.04,64.45,-18.4
82,2024-02-29,63.78,-3.34,64.39,-17.7
83,2024-03-20,23.64,-3.72,24.25,-18.08
84,2024-04-09,28.28,-3.46,28.89,-17.82
85,2024-10-03,18.44,22.38,19.05,8.02
86,2024-10-16,27.94,18.72,28.55,4.36
87,2024-10-21,15.14,26.66,15.75,12.3
88,2025-01-09,,0.9,,-13.46
89,2025-01-19,,-3.78,,-18.14
