,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-02-11,0.0,0.0,-300.5,-15.88
1,2000-02-27,15.66,-2.7,-284.84,-18.58
2,2000-03-30,17.56,-2.84,-282.94,-18.72
3,2001-02-13,15.66,10.82,-284.84,-5.06
4,2003-01-02,3.8,1.44,-296.7,-14.44
5,2003-03-23,-31.06,-1.7,-331.56,-17.58
6,2003-12-28,3.16,0.3,-297.34,-15.58
7,2006-02-19,4.42,-1.84,-296.08,-17.72
8,2010-01-29,317.42,-0.98,16.92,-16.86
9,2011-02-17,-122.1,-2.98,-422.6,-18.86
10,2014-01-24,317.42,18.94,16.92,3.06
11,2015-04-01,317.42,21.5,16.92,5.62
12,2015-11-27,305.12,7.26,4.62,-8.62
13,2015-12-13,314.34,12.26,13.84,-3.62
14,2016-12-15,314.34,12.4,13.84,-3.48
15,2017-03-21,-29.52,13.24,-330.02,-2.64
16,2017-04-06,314.34,24.5,13.84,8.62
17,2017-04-22,-516.82,13.24,-817.32,-2.64
18,2017-08-28,317.42,1.58,16.92,-14.3
19,2018-01-19,314.34,30.32,13.84,14.44
20,2018-02-04,314.34,34.46,13.84,18.58
21,2018-03-24,317.42,25.06,16.92,9.18
22,2018-12-21,311.26,24.78,10.76,8.9
23,2019-01-04,-11.76,25.34,-312.26,9.46
24,2019-01-14,-29.16,22.08,-329.66,6.2
25,2019-01-16,-474.52,2.86,-775.02,-13.02
26,2019-01-19,-19.68,3.0,-320.18,-12.88
27,2019-01-26,317.42,22.92,16.92,7.04
28,2019-02-03,-222.38,1.44,-522.88,-14.44
29,2019-02-08,-45.6,0.72,-346.1,-15.16
30,2019-02-13,-21.58,1.58,-322.08,-14.3
31,2019-02-18,16.3,1.86,-284.2,-14.02
32,2019-02-25,314.34,0.3,13.84,-15.58
33,2019-04-14,15.04,26.2,-285.46,10.32
34,2019-04-19,314.34,34.46,13.84,18.58
35,2019-04-29,314.34,34.46,13.84,18.58
36,2019-05-09,314.34,34.6,13.84,18.72
37,2019-05-21,314.34,34.6,13.84,18.72
38,2019-12-27,314.34,13.68,13.84,-2.2
39,2020-01-09,-7.94,12.96,-308.44,-2.92
40,2020-01-24,3.16,9.84,-297.34,-6.04
41,2020-01-26,-5.4,10.54,-305.9,-5.34
42,2020-02-03,317.42,6.56,16.92,-9.32
43,2020-02-05,-77.56,3.86,-378.06,-12.02
44,2020-02-08,-5.4,9.84,-305.9,-6.04
45,2020-02-10,17.56,11.26,-282.94,-4.62
46,2020-02-18,314.34,3.14,13.84,-12.74
47,2020-02-23,-20.32,2.72,-320.82,-13.16
48,2020-02-25,-21.58,3.86,-322.08,-12.02
49,2020-02-26,-20.56,13.82,-321.06,-2.06
50,2020-03-19,314.34,6.56,13.84,-9.32
51,2020-03-21,314.34,4.84,13.84,-11.04
52,2020-03-24,314.34,1.58,13.84,-14.3
