Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,S2,2019-02-13,0.83,16.56,-0.36,-7.2,60.32,0.96,84.84,1093.48,14.8
,S2,2019-02-18,-0.7,-13.96,-0.36,-7.2,-6.0,-0.92,20.4,1159.8,12.92
,S2,2019-02-26,0.97,19.38,-0.36,-7.2,47.72,1.12,72.08,1106.08,14.96
,S2,2019-03-05,0.49,9.76,-0.36,-7.2,7.28,1.32,31.44,1146.52,15.16
,S2,2019-03-13,0.9,17.9,-0.36,-7.2,30.28,-0.16,55.92,1123.52,13.68
,S2,2019-03-25,0.67,13.44,-0.36,-7.2,40.12,1.08,64.52,1113.68,14.92
,S2,2019-04-17,0.3,6.04,-0.36,-7.2,5.24,1.4,29.32,1148.56,15.24
,S2,2019-06-01,-0.86,-17.16,-5.0,-100.0,460.72,-7.04,493.24,693.08,6.8
,S2,2019-10-26,-0.15,-2.96,-0.36,-7.2,0.0,-0.32,25.8,1153.8,13.52
,S2,2019-11-03,0.83,16.66,-0.36,-7.2,35.16,1.12,59.52,1118.64,14.96
,S2,2020-01-17,1.03,20.52,-0.36,-7.2,68.72,-0.08,94.28,1085.08,13.76
,S2,2020-01-22,0.85,16.92,-0.36,-7.2,34.16,0.92,58.72,1119.64,14.76
,S2,2020-01-24,0.36,7.28,-0.36,-7.2,6.6,-0.08,32.16,1147.2,13.76
,S2,2020-02-03,0.69,13.78,-0.36,-7.2,52.0,-0.16,77.64,1101.8,13.68
,S2,2020-02-11,-0.05,-0.98,-0.36,-7.2,450.8,-0.24,476.52,703.0,13.6
,S2,2020-03-07,0.92,18.4,-0.36,-7.2,16.0,-0.16,41.64,1137.8,13.68
,S2,2020-03-29,0.54,10.86,-0.36,-7.2,7.92,-0.76,34.16,1145.88,13.08
,S2,2020-05-21,0.27,5.44,-0.36,-7.2,8.96,0.96,33.48,1144.84,14.8
,S2,2020-06-02,0.96,19.26,-0.36,-7.2,169.32,-0.16,194.96,984.48,13.68
,S2,2020-10-03,-0.15,-2.96,-0.36,-7.2,-0.12,1.04,24.32,1153.92,14.88
,S2,2020-10-10,0.96,19.26,-0.36,-7.2,76.08,-0.6,102.16,1077.72,13.24
,S2,2020-10-25,0.8,16.04,-0.36,-7.2,55.0,-0.8,81.28,1098.8,13.04
,S2,2020-11-14,0.45,9.02,-0.36,-7.2,439.64,-0.8,465.92,714.16,13.04
,S2,2020-12-19,0.93,18.52,-0.36,-7.2,34.44,-0.12,60.04,1119.36,13.72
,S2,2021-01-03,0.36,7.28,-0.36,-7.2,6.64,-0.52,32.64,1147.16,13.32
,S2,2021-01-31,-0.63,-12.6,-0.36,-7.2,-8.36,-0.52,17.64,1162.16,13.32
,S2,2021-02-02,0.79,15.8,-0.36,-7.2,19.72,-0.28,45.48,1134.08,13.56
,S2,2021-02-20,0.79,15.86,-0.36,-7.2,80.96,-0.08,106.52,1072.84,13.76
,S2,2021-03-19,0.74,14.7,-0.36,-7.2,20.36,-0.64,46.48,1133.44,13.2
,S2,2021-03-24,0.88,17.54,-0.36,-7.2,32.24,-0.48,58.2,1121.56,13.36
,S2,2021-10-15,0.88,17.66,-0.36,-7.2,46.24,-0.32,72.04,1107.56,13.52
,S2,2021-12-14,0.45,9.02,-0.36,-7.2,12.44,-0.84,38.76,1141.36,13.0
,S2,2021-12-19,-0.59,-11.72,-0.36,-7.2,-7.12,-0.68,19.04,1160.92,13.16
,S2,2022-01-03,-0.36,-7.16,-0.36,-7.2,-2.08,-0.88,24.28,1155.88,12.96
,S2,2022-01-11,0.91,18.28,-0.36,-7.2,371.52,-0.4,397.4,782.28,13.44
,LC09,2022-09-17,0.8,16.04,-0.36,-7.2,36.08,-0.44,62.0,1117.72,13.4
,LC09,2022-10-19,0.65,12.96,-0.36,-7.2,20.08,-0.36,45.92,1133.72,13.48
,S2,2022-12-04,0.64,12.84,-0.36,-7.2,18.84,-0.2,44.52,1134.96,13.64
,S2,2022-12-14,0.94,18.88,-0.36,-7.2,31.0,-0.12,56.6,1122.8,13.72
,S2,2022-12-19,0.84,16.8,-0.36,-7.2,24.52,-0.56,50.56,1129.28,13.28
,S2,2023-01-18,0.68,13.58,-0.36,-7.2,18.48,-0.48,44.44,1135.32,13.36
,S2,2023-03-07,-0.29,-5.8,-0.36,-7.2,6.32,-0.72,32.52,1147.48,13.12
,S2,2023-03-17,0.74,14.82,-0.36,-7.2,25.04,-0.52,51.04,1128.76,13.32
,LC08,2023-07-26,0.96,19.26,-0.36,-7.2,429.36,-1.04,455.88,724.44,12.8
,S2,2023-10-03,-0.64,-12.72,-0.36,-7.2,-11.16,-0.8,15.12,1164.96,13.04
,S2,2023-11-12,-0.41,-8.28,-0.36,-7.2,-2.16,-0.92,24.24,1155.96,12.92
,S2,2024-07-11,0.76,15.18,-0.36,-7.2,19.68,-0.32,45.48,1134.12,13.52
,LC09,2024-07-29,0.83,16.54,-0.36,-7.2,38.76,-1.16,65.4,1115.04,12.68
,S2,2024-08-10,0.76,15.3,-0.36,-7.2,21.24,-0.4,47.12,1132.56,13.44
,S2,2024-10-22,0.69,13.82,-0.36,-7.2,14.08,-0.32,39.88,1139.72,13.52
,S2,2024-11-18,-0.1,-1.98,-0.36,-7.2,0.32,-0.36,26.16,1153.48,13.48
,S2,2025-01-22,0.98,19.5,-0.36,-7.2,47.76,-0.24,73.48,1106.04,13.6
,S2,2025-02-04,0.94,18.88,-0.36,-7.2,32.8,-0.24,58.52,1121.0,13.6
,S2,2025-02-24,0.85,17.04,-0.36,-7.2,21.84,-0.32,47.64,1131.96,13.52
