Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-09-27,0.6,12.0,4.0,80.0,0.28,-2.76,8.12,1860.44,39.88
,LE07,2000-02-09,0.6,12.0,4.0,80.0,0.64,-3.28,9.0,1860.08,39.36
,LE07,2000-04-13,0.8,16.0,4.0,80.0,1.84,-4.4,11.32,1858.88,38.24
,LE07,2001-03-24,-3.03,-60.52,4.0,80.0,0.32,-3.48,8.88,1860.4,39.16
,LE07,2002-01-22,0.6,12.0,4.0,80.0,0.8,-4.24,10.12,1859.92,38.4
,LT05,2005-02-23,-2.07,-41.34,4.0,80.0,1.0,-3.92,10.0,1859.72,38.72
,LT05,2006-12-11,-17.95,-359.04,4.0,80.0,31.36,-5.28,41.72,1829.36,37.36
,LT05,2009-01-24,0.2,4.0,-0.82,-16.36,0.0,-11.88,16.96,1860.72,30.76
,LT05,2010-02-12,0.6,12.0,-0.82,-16.36,1.28,-11.56,17.92,1859.44,31.08
,LT05,2011-03-12,0.6,12.0,4.0,80.0,0.52,-5.64,11.24,1860.2,37.0
,LT05,2011-08-19,-2.27,-45.34,-0.64,-12.72,1.32,-6.08,12.48,1859.4,36.56
,LT05,2011-09-04,0.8,16.0,4.0,80.0,1.28,-3.48,9.84,1859.44,39.16
,LC08,2013-10-02,0.6,12.0,4.0,80.0,14.0,-2.04,21.12,1846.72,40.6
,LC08,2014-02-23,0.6,12.0,4.0,80.0,1.28,-1.44,7.8,1859.44,41.2
,LC08,2014-03-27,-10.92,-218.36,4.0,80.0,13.08,-0.36,18.52,1847.64,42.28
,LC08,2014-04-05,0.6,12.0,4.0,80.0,0.64,-2.28,8.0,1859.96,40.36
,LC08,2014-05-30,0.8,16.0,4.0,80.0,5.52,-0.48,11.08,1855.2,42.16
,LC08,2015-05-10,-3.82,-76.32,4.0,80.0,9.08,-0.2,14.36,1851.44,42.44
,LC08,2015-10-24,0.6,12.0,4.0,80.0,1.88,-2.4,9.36,1858.84,40.24
,LC08,2015-12-20,0.6,12.0,-0.91,-18.18,17.6,-5.24,27.92,1843.08,37.4
,LC08,2016-03-25,0.6,12.0,4.0,80.0,3.6,-0.76,9.44,1857.12,41.88
,LC08,2016-08-16,-3.77,-75.42,4.0,80.0,10.2,-0.04,15.32,1850.4,42.6
,LC08,2016-09-08,-2.9,-58.08,4.0,80.0,2.08,-0.08,7.24,1858.64,42.56
,LC08,2016-10-10,0.6,12.0,4.0,80.0,13.2,-2.24,20.52,1847.52,40.4
,LC08,2016-11-20,0.6,12.0,4.0,80.0,8.12,-0.84,14.04,1852.6,41.8
,LC08,2017-04-20,0.6,12.0,4.0,80.0,9.32,-3.16,17.56,1851.4,39.48
