,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-12-30,0.0,0.0,12.39,9.48
1,2003-10-14,-2.19,-4.22,10.2,5.26
2,2014-01-29,-4.12,8.42,8.27,17.9
3,2014-10-12,-5.62,0.0,6.77,9.48
4,2018-03-29,1.36,8.42,13.75,17.9
5,2018-12-28,5.36,-6.32,17.75,3.16
6,2019-02-06,0.34,-8.42,12.73,1.06
7,2019-02-24,3.42,-8.42,15.81,1.06
8,2019-03-16,13.64,-2.12,26.03,7.36
9,2019-03-28,7.18,-6.32,19.57,3.16
10,2019-04-05,-1.71,-4.22,10.68,5.26
11,2019-05-19,9.59,0.0,21.98,9.48
12,2019-11-11,3.73,8.42,16.12,17.9
13,2019-11-21,11.11,-2.12,23.5,7.36
14,2019-12-01,-2.38,-6.32,10.01,3.16
15,2020-01-22,8.66,-2.12,21.05,7.36
16,2020-04-19,137.99,8.42,150.38,17.9
17,2020-10-08,4.63,-6.32,17.02,3.16
18,2020-10-12,9.98,2.1,22.37,11.58
19,2020-11-02,0.98,-2.12,13.37,7.36
20,2020-11-05,-0.98,-2.12,11.41,7.36
21,2020-11-12,-4.74,-6.32,7.65,3.16
22,2020-11-30,-18.83,-10.54,-6.44,-1.06
23,2020-12-25,4.69,4.2,17.08,13.68
24,2020-12-27,8.71,4.2,21.1,13.68
25,2021-02-03,3.88,-2.12,16.27,7.36
26,2021-02-18,-7.61,-6.32,4.78,3.16
27,2021-09-26,-1.19,-8.42,11.2,1.06
28,2021-10-08,-4.65,-4.22,7.74,5.26
29,2021-10-21,2.44,-4.22,14.83,5.26
30,2021-11-27,0.81,4.2,13.2,13.68
31,2022-10-13,-2.5,-6.32,9.89,3.16
32,2022-11-10,-6.71,-6.32,5.68,3.16
33,2023-01-14,4.44,-2.12,16.83,7.36
34,2023-02-10,1.94,-6.32,14.33,3.16
35,2023-02-23,1.33,-2.12,13.72,7.36
36,2023-03-05,-0.49,-2.12,11.9,7.36
37,2023-03-07,-0.95,-2.12,11.44,7.36
38,2023-03-30,9.08,-2.12,21.47,7.36
39,2023-09-23,3.82,-4.22,16.21,5.26
40,2023-11-10,-6.95,-2.12,5.44,7.36
41,2023-11-30,-4.84,-4.22,7.55,5.26
42,2023-12-17,-4.7,2.1,7.69,11.58
43,2024-02-13,-7.57,-2.12,4.82,7.36
44,2024-02-28,-2.44,-2.12,9.95,7.36
45,2024-03-19,6.51,-2.12,18.9,7.36
46,2024-08-26,0.41,-2.12,12.8,7.36
47,2024-10-05,-1.17,-2.12,11.22,7.36
48,2024-10-17,-18.65,-2.12,-6.26,7.36
49,2024-11-08,-2.17,2.1,10.22,11.58
50,2024-11-29,-144.37,-2.12,-131.98,7.36
51,2024-12-06,0.47,-2.12,12.86,7.36
