,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-12-30,0.0,0.0,0.0
1,2003-10-14,0.91,-0.91,0.0
2,2014-01-29,-4.72,4.67,0.04
3,2014-10-12,4.52,-4.47,-0.04
4,2018-03-29,-4.32,4.29,0.04
5,2018-12-28,5.6,-5.55,-0.04
6,2019-02-06,-3.85,3.86,-0.01
7,2019-02-24,5.3,-5.3,0.0
8,2019-03-16,-6.59,6.57,0.02
9,2019-03-28,2.35,-2.34,-0.01
10,2019-04-05,-2.68,2.68,0.01
11,2019-05-19,34.12,-34.13,0.01
12,2019-11-11,-33.95,33.92,0.03
13,2019-11-21,0.78,-0.75,-0.04
14,2019-12-01,0.87,-0.86,-0.01
15,2020-01-22,-1.7,1.68,0.02
16,2020-04-19,17.03,-17.06,0.03
17,2020-10-08,-12.86,12.91,-0.05
18,2020-10-12,-3.46,3.44,0.03
19,2020-11-02,0.23,-0.22,-0.01
20,2020-11-05,1.51,-1.51,0.0
21,2020-11-12,-3.26,3.3,-0.04
22,2020-11-30,-0.03,0.03,0.0
23,2020-12-25,0.64,-0.71,0.06
24,2020-12-27,0.79,-0.79,0.0
25,2021-02-03,6.57,-6.54,-0.03
26,2021-02-18,-3.6,3.61,-0.01
27,2021-09-26,-1.38,1.39,-0.01
28,2021-10-08,-0.45,0.43,0.02
29,2021-10-21,-0.52,0.52,0.0
30,2021-11-27,3.69,-3.72,0.03
31,2022-10-13,-0.74,0.78,-0.04
32,2022-11-10,-3.44,3.44,0.0
33,2023-01-14,6.07,-6.08,0.01
34,2023-02-10,-0.09,0.1,-0.01
35,2023-02-23,0.46,-0.47,0.01
36,2023-03-05,-6.66,6.66,0.0
37,2023-03-07,0.41,-0.41,-0.0
38,2023-03-30,2.34,-2.34,0.0
39,2023-09-23,0.87,-0.86,-0.01
40,2023-11-10,-4.16,4.19,-0.03
41,2023-11-30,2.74,-2.77,0.03
42,2023-12-17,4.48,-4.5,0.03
43,2024-02-13,-1.21,1.23,-0.02
44,2024-02-28,-1.47,1.47,0.0
45,2024-03-19,-3.34,3.34,0.0
46,2024-08-26,2.4,-2.4,-0.0
47,2024-10-05,-0.59,0.59,0.0
48,2024-10-17,-4.01,4.01,0.0
49,2024-11-08,3.05,-3.08,0.03
50,2024-11-29,-3.51,3.58,-0.06
51,2024-12-06,8.07,-8.11,0.04
52,2024-12-16,-4.04,4.0,0.04
53,2025-01-05,5.83,-5.84,0.01
54,2025-01-15,-3.57,3.57,0.0
55,2025-02-14,-1.24,1.28,-0.04
56,2025-02-27,-4.34,4.38,-0.04
57,2025-03-04,10.03,-10.06,0.04
58,2025-06-12,21.12,-21.08,-0.04
