,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-06,0.0,0.0,0.0
1,1999-10-08,-12.65,12.83,-0.18
2,1999-10-24,0.11,-0.05,-0.05
3,2000-02-13,1.49,0.45,-1.94
4,2000-04-01,-2.97,1.38,1.59
5,2001-04-04,3.26,-1.67,-1.59
6,2001-04-20,-2.05,0.07,1.97
7,2001-10-29,2.23,-0.25,-1.97
8,2002-04-07,-2.01,0.07,1.94
9,2002-09-14,-0.22,0.18,0.04
10,2004-09-11,12.23,-10.51,-1.72
11,2004-10-13,-11.9,10.31,1.59
12,2005-08-29,11.87,-10.27,-1.59
13,2006-01-20,-12.32,10.67,1.65
14,2006-03-09,-0.02,-0.16,0.18
15,2006-04-26,-0.14,0.09,0.05
16,2006-09-17,2.32,-0.24,-2.08
17,2013-05-31,-2.23,-0.07,2.3
18,2013-07-18,0.05,-0.05,0.0
19,2013-10-06,-0.07,0.33,-0.25
20,2014-02-11,2.32,-0.22,-2.1
21,2014-02-27,0.16,-0.16,0.0
22,2014-05-18,-2.63,0.56,2.07
23,2014-08-06,0.36,-0.43,0.07
24,2014-09-07,3.44,-1.56,-1.88
25,2014-10-25,-3.55,1.76,1.79
26,2014-11-10,-0.05,0.16,-0.11
27,2014-11-26,20.42,-20.46,0.04
28,2015-04-03,-18.32,20.29,-1.97
29,2015-04-19,-1.78,-0.2,1.97
30,2015-05-05,-0.11,0.05,0.05
31,2015-10-28,2.14,-0.11,-2.03
32,2015-12-15,-0.38,0.33,0.05
33,2016-04-21,0.34,-0.34,0.0
34,2016-06-08,-2.25,0.29,1.96
35,2016-08-27,2.3,-0.29,-2.01
36,2016-09-12,0.02,-0.02,0.0
37,2017-06-11,-2.61,0.29,2.32
38,2017-08-14,0.31,0.07,-0.38
39,2017-08-30,0.07,-0.07,0.0
40,2017-10-01,2.17,-0.23,-1.94
41,2018-05-29,-2.14,0.11,2.03
42,2018-06-30,-0.31,-0.06,0.36
43,2018-08-17,-0.25,0.22,0.04
44,2018-10-04,2.77,-0.35,-2.43
45,2018-11-05,0.04,-0.04,-0.0
46,2018-12-14,21.62,-21.6,-0.02
47,2018-12-29,-23.72,21.69,2.03
48,2019-01-18,2.21,-1.92,-0.29
49,2019-02-12,-2.03,2.34,-0.31
50,2019-02-17,3.08,-1.94,-1.14
51,2019-03-04,-1.27,1.56,-0.29
52,2019-03-13,27.22,-27.61,0.4
53,2019-06-17,-27.23,27.56,-0.33
54,2019-08-31,-1.83,-0.02,1.85
55,2019-09-15,-0.14,0.14,0.0
56,2019-10-20,1.72,0.16,-1.88
57,2019-10-25,0.04,-2.39,2.36
58,2019-11-04,0.22,2.17,-2.39
59,2019-12-04,-0.04,0.02,0.02
60,2019-12-19,-0.16,0.14,0.02
61,2019-12-29,-1.5,0.11,1.4
62,2020-02-27,1.3,0.11,-1.41
63,2020-03-28,-1.56,0.13,1.43
64,2020-05-07,2.05,-0.6,-1.45
65,2020-08-30,-0.62,-1.61,2.23
66,2020-09-09,-1.54,1.83,-0.29
67,2020-10-04,1.94,0.0,-1.94
68,2020-10-24,0.0,-0.02,0.02
69,2020-11-03,-0.51,0.53,-0.02
70,2020-11-10,0.53,-0.55,0.02
71,2020-11-13,2.08,-2.35,0.27
