Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-09-06,0.79,15.78,0.13,2.68,27.04,1.12,34.4,181.36,5.0
,LE07,1999-10-08,-0.23,-4.56,0.16,3.1,-1.28,0.72,6.48,209.68,4.6
,LE07,1999-10-24,-0.19,-3.86,0.16,3.1,-1.16,0.6,6.72,209.56,4.48
,LE07,2000-02-13,-0.23,-4.56,-3.0,-60.0,-2.16,-3.68,10.0,210.56,0.2
,LE07,2000-04-01,-0.72,-14.38,0.28,5.56,-5.2,-0.16,3.44,213.6,3.72
,LE07,2000-11-27,-93.88,-1877.58,0.2,3.92,-7.2,-0.4,1.68,215.6,3.48
,LE07,2001-04-04,-0.23,-4.56,-3.0,-60.0,-1.52,-3.68,10.64,209.92,0.2
,LE07,2001-04-20,-0.26,-5.26,0.2,3.92,-1.68,0.68,6.12,210.08,4.56
,LE07,2001-07-25,-93.74,-1874.76,0.32,6.4,-7.04,-0.2,1.64,215.44,3.68
,LE07,2001-08-10,-94.16,-1883.18,0.2,3.92,-7.52,-0.4,1.36,215.92,3.48
,LE07,2001-10-29,-0.19,-3.86,-3.0,-60.0,-1.12,-3.68,11.04,209.52,0.2
,LE07,2002-01-17,-93.84,-1876.88,0.2,3.92,-7.16,-0.2,1.52,215.56,3.68
,LE07,2002-04-07,-0.19,-3.86,0.16,3.1,-1.28,0.6,6.6,209.68,4.48
,LE07,2002-09-14,-0.26,-5.26,0.2,3.92,-1.68,0.68,6.12,210.08,4.56
,LT05,2003-11-28,-94.62,-1892.3,-3.0,-60.0,-8.04,-3.68,4.12,216.44,0.2
,LT05,2004-07-25,-93.91,-1878.28,0.07,1.44,-7.24,-0.64,1.88,215.64,3.24
,LT05,2004-09-11,0.54,10.88,-3.0,-60.0,21.52,-3.12,33.12,186.88,0.76
,LT05,2004-10-13,-0.19,-3.86,0.05,1.04,-1.24,0.4,6.84,209.64,4.28
,LT05,2005-06-26,-94.16,-1883.18,0.4,8.04,-7.52,-0.16,1.12,215.92,3.72
,LT05,2005-07-28,-94.19,-1883.88,0.07,1.44,-7.56,-0.76,1.68,215.96,3.12
