,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-06,0.0,0.0,15.78,2.68
1,1999-10-08,-20.34,0.42,-4.56,3.1
2,1999-10-24,-19.64,0.42,-3.86,3.1
3,2000-02-13,-20.34,-62.68,-4.56,-60.0
4,2000-04-01,-30.16,2.88,-14.38,5.56
5,2000-11-27,-1893.36,1.24,-1877.58,3.92
6,2001-04-04,-20.34,-62.68,-4.56,-60.0
7,2001-04-20,-21.04,1.24,-5.26,3.92
8,2001-07-25,-1890.54,3.72,-1874.76,6.4
9,2001-08-10,-1898.96,1.24,-1883.18,3.92
10,2001-10-29,-19.64,-62.68,-3.86,-60.0
11,2002-01-17,-1892.66,1.24,-1876.88,3.92
12,2002-04-07,-19.64,0.42,-3.86,3.1
13,2002-09-14,-21.04,1.24,-5.26,3.92
14,2003-11-28,-1908.08,-62.68,-1892.3,-60.0
15,2004-07-25,-1894.06,-1.24,-1878.28,1.44
16,2004-09-11,-4.9,-62.68,10.88,-60.0
17,2004-10-13,-19.64,-1.64,-3.86,1.04
18,2005-06-26,-1898.96,5.36,-1883.18,8.04
19,2005-07-28,-1899.66,-1.24,-1883.88,1.44
20,2005-08-29,-7.0,-62.68,8.78,-60.0
21,2006-01-20,-21.04,1.64,-5.26,4.32
22,2006-03-09,-21.04,3.72,-5.26,6.4
23,2006-04-10,-1896.86,0.42,-1881.08,3.1
24,2006-04-26,-21.04,3.72,-5.26,6.4
25,2006-05-12,-1899.66,2.06,-1883.88,4.74
26,2006-09-01,-1889.14,-62.68,-1873.36,-60.0
27,2006-09-17,-21.04,-62.68,-5.26,-60.0
28,2013-04-29,-1889.84,5.78,-1874.06,8.46
29,2013-05-31,-19.64,4.54,-3.86,7.22
30,2013-07-18,-19.64,4.54,-3.86,7.22
31,2013-10-06,-21.04,2.88,-5.26,5.56
32,2014-02-11,-19.64,-62.68,-3.86,-60.0
33,2014-02-27,-19.64,-62.68,-3.86,-60.0
34,2014-05-18,-21.04,4.12,-5.26,6.8
35,2014-08-06,-19.64,3.72,-3.86,6.4
36,2014-09-07,0.72,-62.68,16.5,-60.0
37,2014-10-25,-21.04,2.88,-5.26,5.56
38,2014-11-10,-21.04,1.24,-5.26,3.92
39,2014-11-26,-18.94,0.0,-3.16,2.68
40,2015-04-03,-20.34,-62.68,-4.56,-60.0
41,2015-04-19,-19.64,1.24,-3.86,3.92
42,2015-05-05,-19.64,1.24,-3.86,3.92
43,2015-06-06,-1889.14,3.72,-1873.36,6.4
44,2015-10-28,-19.64,-62.68,-3.86,-60.0
45,2015-12-15,-21.04,-62.68,-5.26,-60.0
46,2016-04-21,-19.64,-62.68,-3.86,-60.0
47,2016-06-08,-21.04,2.88,-5.26,5.56
48,2016-08-27,-19.64,-62.68,-3.86,-60.0
49,2016-09-12,-19.64,-62.68,-3.86,-60.0
50,2016-12-17,-1896.16,-62.68,-1880.38,-60.0
51,2017-06-11,-21.04,4.94,-5.26,7.62
52,2017-08-14,-21.04,1.24,-5.26,3.92
53,2017-08-30,-20.34,1.24,-4.56,3.92
54,2017-10-01,-19.64,-62.68,-3.86,-60.0
55,2018-05-29,-19.64,1.24,-3.86,3.92
56,2018-06-30,-19.64,4.12,-3.86,6.8
57,2018-07-16,-1889.84,3.72,-1874.06,6.4
58,2018-08-17,-21.04,5.78,-5.26,8.46
59,2018-10-04,-19.64,-62.68,-3.86,-60.0
60,2018-11-05,-19.64,-62.68,-3.86,-60.0
61,2018-12-14,-21.04,-62.68,-5.26,-60.0
62,2018-12-29,-19.64,3.72,-3.86,6.4
63,2019-01-18,3.52,-4.12,19.3,-1.44
64,2019-02-12,-21.04,-3.72,-5.26,-1.04
65,2019-02-17,2.82,-62.68,18.6,-60.0
66,2019-03-04,-19.64,-62.68,-3.86,-60.0
67,2019-03-13,3.52,-62.68,19.3,-60.0
68,2019-03-24,-1888.44,-2.48,-1872.66,0.2
