Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2002-10-14,,,-0.39,-7.8,-0.24,-29.92,33.88,208.32,59.12
,LT05,2003-08-22,,,-0.51,-10.16,-0.32,-35.44,39.32,208.4,53.6
,LT05,2003-10-25,,,0.58,11.52,-1.08,-26.44,29.56,209.16,62.6
,LT05,2004-08-24,,,-0.68,-13.56,-0.12,-33.64,37.72,208.2,55.4
,LT05,2004-09-09,,,-0.71,-14.24,-0.2,-36.6,40.6,208.28,52.44
,LT05,2004-09-25,,,0.58,11.52,-0.2,-28.76,32.76,208.28,60.28
,LT05,2005-01-15,,,0.58,11.52,-0.64,-27.64,31.2,208.72,61.4
,LT05,2005-04-21,,,-0.61,-12.2,-0.36,-41.68,45.52,208.44,47.36
,LT05,2006-04-08,,,0.58,11.52,-0.08,-30.44,34.56,208.16,58.6
,LT05,2007-09-18,,,-0.42,-8.48,-0.72,-37.76,41.24,208.8,51.28
,LT05,2010-10-28,,,0.58,11.52,-0.92,-26.6,29.88,209.0,62.44
,LC08,2013-11-05,,,0.58,11.52,-0.04,-17.16,21.32,208.12,71.88
,LC08,2014-03-29,,,-0.37,-7.46,0.44,-37.16,41.8,207.64,51.88
,LC08,2015-05-19,,,0.58,11.52,-0.08,-22.24,26.36,208.16,66.8
,LC08,2015-08-23,,,-0.63,-12.54,0.44,-31.68,36.32,207.64,57.36
,LC08,2017-04-22,,,0.58,11.52,0.48,-39.6,44.28,207.6,49.44
,S2,2019-01-04,,,-0.76,-15.26,0.44,-27.76,32.4,207.64,61.28
,S2,2019-02-03,,,-0.27,-5.42,0.44,-3.64,8.28,207.64,85.4
,S2,2019-03-05,,,-0.49,-9.84,0.44,-26.72,31.36,207.64,62.32
,S2,2019-03-10,,,-0.25,-5.08,0.44,-4.04,8.68,207.64,85.0
,S2,2019-03-20,,,-0.44,-8.82,0.44,-10.36,15.0,207.64,78.68
,S2,2019-04-04,,,-0.49,-9.84,0.44,-32.48,37.12,207.64,56.56
,S2,2019-04-09,,,-0.14,-2.72,0.44,-1.4,6.04,207.64,87.64
,S2,2019-04-14,,,-0.52,-10.5,0.44,-27.64,32.28,207.64,61.4
,S2,2019-04-24,,,-0.54,-10.84,0.44,-27.48,32.12,207.64,61.56
,S2,2019-04-29,,,-0.12,-2.38,0.44,-1.92,6.56,207.64,87.12
,S2,2019-06-18,,,-0.44,-8.82,0.44,-13.72,18.36,207.64,75.32
,S2,2019-09-01,,,-0.08,-1.7,0.44,-9.88,14.52,207.64,79.16
,S2,2019-10-26,,,-0.7,-13.9,0.48,-18.44,23.12,207.6,70.6
,S2,2019-11-20,,,-0.71,-14.24,0.44,-19.76,24.4,207.64,69.28
,LC08,2019-11-22,,,-0.73,-14.58,0.48,-26.08,30.76,207.6,62.96
,LC08,2019-12-08,,,-0.73,-14.58,0.44,-23.6,28.24,207.64,65.44
,S2,2019-12-30,,,-0.36,-7.12,-0.48,-13.64,17.36,208.56,75.4
,S2,2020-01-19,,,-0.58,-11.52,0.44,-41.24,45.88,207.64,47.8
,S2,2020-04-03,,,-0.15,-3.06,0.44,-24.48,29.12,207.64,64.56
,S2,2020-04-28,,,-0.07,-1.36,0.44,-13.84,18.48,207.64,75.2
,S2,2020-05-03,,,-0.42,-8.48,0.52,-17.24,21.96,207.56,71.8
,LC08,2020-05-16,,,0.58,11.52,0.44,-33.84,38.48,207.64,55.2
,S2,2020-05-18,,,-0.03,-0.68,0.48,-9.96,14.64,207.6,79.08
,S2,2020-07-12,,,-0.22,-4.4,58.28,-7.32,69.8,149.8,81.72
,S2,2020-07-22,,,-0.19,-3.72,0.12,-11.68,16.0,207.96,77.36
,S2,2020-08-26,,,-0.71,-14.24,0.44,-22.16,26.8,207.64,66.88
,S2,2020-09-20,,,-0.08,-1.7,-0.6,-8.12,11.72,208.68,80.92
,S2,2020-09-25,,,-0.58,-11.52,0.44,-19.36,24.0,207.64,69.68
,S2,2020-10-15,,,-0.52,-10.5,0.44,-20.0,24.64,207.64,69.04
,S2,2020-12-14,,,-0.14,-2.72,0.36,-32.88,37.44,207.72,56.16
,S2,2021-01-03,,,-0.44,-8.82,0.0,-32.0,36.2,208.08,57.04
,S2,2021-02-12,,,-0.52,-10.5,0.44,-37.12,41.76,207.64,51.92
,S2,2021-02-17,,,-0.36,-7.12,0.44,-27.6,32.24,207.64,61.44
,LC08,2021-03-16,,,-0.46,-9.16,0.0,-32.68,36.88,208.08,56.36
,LC08,2021-04-01,,,0.68,13.56,-0.32,-28.88,32.76,207.92,60.16
,S2,2021-05-03,,,0.64,12.88,0.44,-17.48,22.12,207.64,71.56
,LC08,2021-06-20,,,-0.37,-7.46,0.48,-26.2,30.88,207.56,62.84
,S2,2021-07-17,,,-0.29,-5.76,0.44,-9.6,14.24,207.64,79.44
,S2,2021-07-27,,,4.0,80.0,-0.48,-3.92,7.64,208.56,85.12
,S2,2021-10-15,,,-0.61,-12.2,0.44,-22.96,27.6,207.64,66.08
,S2,2021-11-09,,,-0.36,-7.12,0.44,-24.2,28.84,207.64,64.84
,S2,2021-12-09,,,-0.48,-9.5,-0.68,-31.92,35.44,208.76,57.12
,S2,2022-01-03,,,-0.29,-5.76,-1.96,-3.04,5.28,210.04,86.0
,LC09,2022-01-22,,,-0.81,-16.28,0.04,-35.04,39.28,208.04,54.0
,LC08,2022-02-15,,,-0.7,-13.9,0.44,-35.8,40.44,207.64,53.24
,S2,2022-03-14,,,-0.25,-5.08,0.44,-24.48,29.12,207.64,64.56
,LC09,2022-03-27,,,-0.52,-10.5,0.64,-34.36,39.2,207.16,54.68
,LC09,2022-04-28,,,-0.19,-3.72,0.44,-38.12,42.76,207.64,50.92
,LC09,2022-06-15,,,4.0,80.0,0.16,1.52,2.84,207.92,90.56
,S2,2022-09-05,,,4.0,80.0,0.44,3.68,0.96,207.64,92.72
,S2,2023-01-08,,,-0.12,-2.38,-2.04,-1.44,3.6,210.12,87.6
,S2,2023-01-18,,,-0.12,-2.38,0.44,-3.4,8.04,207.64,85.64
,S2,2023-02-17,,,-0.05,-1.02,0.44,-9.72,14.36,207.64,79.32
,LC08,2023-02-18,,,4.0,80.0,0.44,-10.16,14.8,207.64,78.88
,S2,2023-03-14,,,-0.12,-2.38,0.44,-8.16,12.8,207.64,80.88
,LC08,2023-03-22,,,-0.19,-3.72,-0.08,-15.2,19.32,208.16,73.84
,LC09,2023-03-30,,,-0.03,-0.68,0.44,-6.2,10.84,207.32,82.84
,S2,2023-04-03,,,4.0,80.0,0.44,3.96,0.68,207.64,93.0
,LC08,2023-04-07,,,4.0,80.0,-0.2,-2.4,6.4,208.28,86.64
,S2,2023-07-27,,,4.0,80.0,0.44,4.0,0.64,207.64,93.04
,LC08,2023-07-28,,,0.0,0.0,0.48,-1.56,6.24,207.56,87.48
,LC09,2023-08-05,,,4.0,80.0,-0.16,2.12,1.92,208.24,91.16
,S2,2023-08-16,,,4.0,80.0,0.44,3.96,0.68,207.64,93.0
,LC09,2023-08-21,,,4.0,80.0,0.12,2.32,2.0,207.96,91.36
,S2,2023-08-31,,,4.0,80.0,0.44,3.88,0.76,207.64,92.92
,S2,2023-09-20,,,4.0,80.0,0.44,3.68,0.96,207.64,92.72
,S2,2024-01-13,,,-0.1,-2.04,0.44,-2.52,7.16,207.64,86.52
,LC08,2024-02-21,,,4.0,80.0,0.44,-18.4,23.04,207.64,70.64
,S2,2024-03-18,,,0.08,1.7,0.44,-15.56,20.2,207.64,73.48
,S2,2024-04-27,,,4.0,80.0,0.44,-1.8,6.44,207.64,87.24
,LC09,2024-05-03,,,4.0,80.0,0.48,-3.36,8.04,207.6,85.68
,S2,2024-05-07,,,4.0,80.0,0.44,-1.96,6.6,207.64,87.08
,LC08,2024-06-28,,,4.0,80.0,0.44,-2.68,7.32,207.6,86.36
,LC09,2024-10-26,,,0.58,11.52,0.44,-21.84,26.48,207.64,67.2
,LC09,2024-11-11,,,-0.54,-10.84,0.48,-28.04,32.72,207.6,61.0
,S2,2024-11-18,,,0.05,1.02,-1.56,-11.56,14.2,209.64,77.48
