,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-11-30,0.0,0.0,0.0
1,1999-12-16,-1.69,1.95,-0.27
2,2001-01-03,0.53,-1.94,1.41
3,2002-01-22,-5.84,5.29,0.55
4,2006-12-11,1.53,-1.54,0.01
5,2007-09-09,10.5,-10.8,0.3
6,2009-02-02,-2.24,7.99,-5.75
7,2010-02-05,-3.11,-3.12,6.23
8,2010-10-03,-12.97,13.01,-0.05
9,2011-01-07,36.46,-35.23,-1.23
10,2011-02-08,-31.86,32.86,-1.0
11,2011-03-12,4.41,-5.25,0.84
12,2014-04-05,-6.77,6.0,0.77
13,2014-10-14,0.33,-0.79,0.45
14,2015-12-04,2.29,-2.39,0.1
15,2015-12-20,-1.84,2.6,-0.75
16,2016-01-05,-2.37,2.92,-0.56
17,2016-11-20,9.13,-10.35,1.22
18,2017-01-07,-7.63,7.51,0.12
19,2019-02-13,5.9,-4.23,-1.67
20,2019-02-14,-1.44,5.92,-4.48
21,2019-04-29,-4.66,-1.67,6.33
22,2019-08-12,-0.05,0.79,-0.74
23,2019-08-27,0.3,0.5,-0.8
24,2019-12-10,-2.55,1.13,1.42
25,2020-01-19,5.15,-2.21,-2.94
26,2020-02-01,-1.96,-1.38,3.35
27,2020-02-18,-0.0,0.92,-0.91
28,2020-02-28,-1.14,1.37,-0.23
29,2020-03-29,-0.25,-0.07,0.32
30,2020-04-03,-1.03,0.64,0.39
31,2020-08-16,0.89,0.11,-1.0
32,2020-08-21,-0.08,-0.56,0.64
33,2020-09-10,2.05,-1.9,-0.15
34,2020-10-20,-2.56,1.79,0.77
35,2020-11-14,-2.1,1.08,1.02
36,2020-11-19,2.96,-2.13,-0.82
37,2020-12-14,-4.34,2.25,2.09
38,2021-01-03,5.74,-1.33,-4.4
39,2021-02-02,-1.79,-0.04,1.82
40,2021-02-12,-1.81,0.72,1.09
41,2021-02-17,2.03,-1.48,-0.55
42,2021-05-03,10.48,-10.5,0.01
43,2021-08-31,-8.11,9.99,-1.88
44,2021-10-01,-3.56,3.19,0.37
45,2021-11-24,0.62,-1.68,1.05
46,2021-12-29,-0.59,1.34,-0.75
47,2022-01-28,1.14,-1.96,0.82
48,2022-02-17,-3.46,2.17,1.29
49,2022-10-15,2.64,-1.76,-0.87
50,2022-11-14,-0.72,1.24,-0.52
51,2022-12-19,1.16,-1.32,0.15
52,2022-12-29,3.92,-3.48,-0.44
53,2022-12-31,-1.54,3.06,-1.51
54,2023-01-16,-2.02,-0.21,2.23
55,2023-01-18,-0.06,1.4,-1.33
56,2023-02-17,16.29,-17.15,0.86
57,2023-02-25,-17.7,17.23,0.48
58,2023-03-13,0.24,0.43,-0.66
59,2023-03-29,1.74,-1.31,-0.42
60,2023-08-26,1.5,-1.17,-0.33
61,2023-10-05,-1.64,0.57,1.07
62,2023-10-20,-1.08,0.92,0.17
63,2023-11-24,20.09,-20.18,0.09
64,2023-12-29,-18.88,19.26,-0.38
65,2024-01-03,0.61,-0.59,-0.02
66,2024-02-17,2.71,-2.57,-0.14
67,2024-03-15,-5.13,4.47,0.66
68,2024-04-17,1.67,-1.43,-0.24
69,2024-05-02,2.42,-2.21,-0.22
70,2024-09-14,-2.27,2.28,-0.01
71,2024-10-14,-0.69,0.66,0.04
72,2024-12-08,25.6,-25.59,-0.01
73,2024-12-18,-28.79,28.76,0.03
74,2025-01-05,3.42,-3.85,0.43
75,2025-01-21,0.19,0.84,-1.03
76,2025-01-22,0.51,-0.41,-0.11
77,2025-02-06,-0.51,-0.09,0.6
