,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-03-30,,,,
1,2000-05-01,,,,
2,2000-05-17,,,,
3,2000-06-18,,,,
4,2000-09-22,,,,
5,2000-11-25,,,,
6,2001-04-02,,,,
7,2001-12-30,,,,
8,2002-06-24,,,,
9,2002-09-12,,,,
10,2002-10-30,,,,
11,2003-04-08,,,,
12,2003-07-21,,,,
13,2004-04-02,,,,
14,2004-05-20,,,,
15,2004-08-08,,,,
16,2005-03-04,,,,
17,2005-04-05,,,,
18,2005-09-28,,,,
19,2005-10-30,,,,
20,2007-01-21,,,,
21,2010-10-12,,,,
22,2011-02-17,,,,
23,2013-04-27,,,,
24,2013-09-02,,,,
25,2015-02-28,,,,
26,2015-11-27,,,,
27,2015-12-13,,,,
28,2016-10-12,,,,
29,2017-08-28,,,,
30,2018-08-31,,,,
31,2018-12-17,,,,
32,2019-01-01,,,,
33,2019-01-21,,,,
34,2019-01-26,,,,
35,2019-02-25,,,,
36,2019-02-28,,,,
37,2019-03-30,,,,
38,2019-04-11,,,,
39,2019-05-04,,,,
40,2019-08-24,,,,
41,2019-08-27,,,,
42,2019-09-11,,,,
43,2020-01-06,,,,
44,2020-02-05,,,,
45,2020-02-25,,,,
46,2020-03-09,,,,
47,2020-03-21,,,,
48,2020-03-24,,,,
49,2020-04-13,,,,
50,2020-04-15,,,,
51,2020-04-20,,,,
52,2020-04-23,,,,
53,2020-04-30,,,,
54,2020-06-01,,,,
55,2020-07-19,,,,
56,2020-08-04,,,,
57,2020-08-21,,,,
58,2020-09-07,,,,
59,2020-09-12,,,,
60,2020-09-15,,,,
61,2020-10-15,,,,
62,2021-01-13,,,,
63,2021-01-30,,,,
64,2021-02-12,,,,
65,2021-02-17,,,,
66,2021-03-04,,,,
67,2021-03-16,,,,
68,2021-04-03,,,,
69,2021-04-18,,,,
70,2021-04-23,,,,
71,2021-04-25,,,,
72,2021-05-03,,,,
73,2021-05-19,,,,
74,2021-08-31,,,,
75,2021-09-02,,,,
76,2021-09-17,,,,
77,2021-09-27,,,,
78,2021-09-30,,,,
79,2021-10-15,,,,
80,2021-11-06,,,,
81,2021-11-09,,,,
82,2021-12-19,,,,
83,2021-12-29,,,,
84,2021-12-31,,,,
85,2022-01-15,,,,
86,2022-01-20,,,,
87,2022-01-30,,,,
88,2022-02-17,,,,
89,2022-02-24,,,,
90,2022-09-03,,,,
91,2022-10-07,,,,
92,2022-12-11,,,,
93,2023-01-13,,,,
94,2023-01-20,,,,
95,2023-01-23,,,,
96,2023-02-07,,,,
97,2023-03-11,,,,
98,2023-03-14,,,,
99,2023-03-21,,,,
100,2023-04-03,,,,
101,2023-06-02,,,,
102,2023-07-28,,,,
103,2023-08-16,,,,
104,2023-08-28,,,,
105,2023-08-29,,,,
106,2023-08-31,,,,
107,2023-09-07,,,,
108,2023-09-12,,,,
109,2023-10-02,,,,
110,2023-10-17,,,,
111,2023-11-11,,,,
112,2023-11-17,,,,
113,2023-11-21,,,,
114,2024-01-08,,,,
115,2024-01-23,,,,
116,2024-01-28,,,,
117,2024-02-09,,,,
118,2024-03-15,,,,
119,2024-03-16,,,,
120,2024-03-20,,,,
121,2024-04-07,,,,
122,2024-04-14,,,,
123,2024-04-17,,,,
124,2024-05-02,,,,
125,2024-06-04,,,,
126,2024-06-20,,,,
127,2024-08-23,,,,
128,2024-08-31,,,,
129,2024-09-09,,,,
130,2024-09-24,,,,
131,2024-09-29,,,,
132,2024-10-11,,,,
133,2024-10-19,,,,
134,2024-11-10,,,,
135,2024-11-11,,,,
