Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-08-28,-1.6,-32.0,-3.44,-68.72,-30.48,-59.28,105.92,687.08,382.72
,LE07,1999-11-16,-0.62,-12.4,-3.41,-68.26,-11.56,-59.36,124.92,668.16,382.64
,LE07,1999-12-09,-1.72,-34.36,-3.1,-61.98,-32.12,-55.36,100.36,688.72,386.64
,LE07,2000-01-19,-2.35,-46.94,-3.04,-60.72,-40.8,-54.56,90.88,697.4,387.44
,LE07,2000-01-26,0.56,11.14,-3.17,-63.34,10.52,-56.88,144.52,646.08,385.12
,LE07,2000-03-14,-0.42,-8.44,-2.98,-59.62,-7.28,-53.24,123.08,663.88,388.76
,LE07,2000-05-01,-1.87,-37.32,-2.68,-53.58,-34.16,-47.96,90.92,690.76,394.04
,LE07,2000-11-25,-2.49,-49.78,-0.98,-19.5,-42.76,-37.88,72.24,699.36,404.12
,LE07,2000-12-04,-0.38,-7.6,-2.31,-46.22,-6.8,-41.48,111.8,663.4,400.52
,LE07,2001-02-06,-2.1,-42.08,-2.89,-57.72,-37.44,-52.08,91.76,694.04,389.92
,LE07,2001-02-13,-0.46,-9.12,-3.42,-68.38,-7.6,-59.88,129.4,664.2,382.12
,LE07,2001-03-10,-1.99,-39.76,-3.4,-68.02,-35.84,-59.28,100.56,692.44,382.72
,LE07,2001-09-02,-2.2,-44.04,-2.67,-53.36,-38.8,-47.72,86.04,695.4,394.28
,LE07,2001-12-30,-2.84,-56.8,-2.37,-47.38,-45.84,-42.8,74.08,702.44,399.2
,LE07,2002-03-04,-0.44,-8.86,-2.9,-57.94,-7.12,-52.32,122.32,663.72,389.68
,LE07,2002-07-10,-2.61,-52.26,-3.4,-68.02,-44.64,-60.68,93.16,701.24,381.32
,LE07,2002-10-07,-1.92,-38.36,-2.5,-50.06,-35.0,-44.72,86.84,691.6,397.28
,LE07,2002-10-14,-0.7,-14.0,-2.53,-50.52,-11.16,-45.4,111.36,667.76,396.6
,LE07,2002-10-23,-1.72,-34.32,-2.44,-48.84,-32.08,-43.96,89.0,688.68,398.04
,LE07,2002-12-26,-0.78,-15.68,-2.74,-54.88,-13.64,-48.84,112.32,670.24,393.16
,LE07,2003-01-27,-0.96,-19.24,-2.95,-58.92,-22.6,-52.96,107.48,679.2,389.04
,LE07,2003-03-16,-2.45,-49.02,-3.47,-69.36,-42.44,-66.96,101.64,699.04,375.04
,LE07,2003-03-23,-0.55,-11.02,-3.69,-73.84,-8.48,-71.08,139.72,665.08,370.92
,LT05,2004-02-23,-1.76,-35.18,-2.41,-48.26,-32.68,-43.48,87.92,689.28,398.52
,LT05,2004-04-02,-2.01,-40.28,-2.4,-47.96,-36.2,-43.56,84.48,692.8,398.44
,LT05,2004-08-24,-0.4,-8.08,-2.39,-47.74,-5.8,-42.68,114.0,662.4,399.32
,LT05,2004-09-18,-0.88,-17.7,-2.1,-41.96,-22.8,-37.92,92.24,679.4,404.08
,LT05,2004-09-25,-0.92,-18.46,-2.0,-40.0,-25.44,-36.12,87.8,682.04,405.88
,LT05,2005-01-15,0.06,1.12,-0.96,-19.24,0.96,-36.48,114.56,655.64,405.52
,LT05,2005-01-31,-0.36,-7.24,-2.17,-43.48,-7.68,-38.76,108.2,664.28,403.24
,LT05,2005-05-07,-2.44,-48.84,-2.2,-44.02,-42.12,-38.72,73.72,698.72,403.28
,LT05,2005-07-19,-1.66,-33.22,-2.1,-41.96,-31.32,-37.24,83.04,687.92,404.76
,LT05,2005-08-27,-0.5,-9.96,-1.9,-38.06,-8.72,-34.0,102.4,665.32,408.0
,LT05,2005-09-12,-0.56,-11.28,-1.82,-36.34,-10.56,-32.6,99.16,667.16,409.4
,LT05,2005-09-28,-0.7,-14.08,-0.96,-19.3,-14.0,-30.28,93.4,670.6,411.72
,LT05,2005-11-08,0.51,10.18,-0.97,-19.36,15.52,-31.48,124.12,641.08,410.52
,LT05,2011-02-17,-0.86,-17.14,-0.96,-19.24,-23.72,-36.0,89.4,680.32,406.0
,LT05,2011-09-13,-0.94,-18.82,-0.96,-19.24,-30.72,-55.36,101.76,687.32,386.64
,LC08,2013-08-17,-0.56,-11.14,-0.68,-13.52,-9.24,-13.84,81.72,665.84,428.16
,LC08,2013-09-02,-0.28,-5.64,-0.71,-14.16,-4.56,-15.32,87.88,661.16,426.68
,LC08,2013-09-11,-0.43,-8.64,-0.55,-11.04,-7.36,-10.88,80.64,663.96,431.12
,LC08,2013-11-14,-0.34,-6.76,-0.55,-11.04,-5.6,-14.2,85.72,662.2,427.8
,LC08,2013-11-21,-0.53,-10.6,-0.62,-12.38,-8.72,-16.08,84.48,665.32,425.92
,LC08,2014-01-24,0.81,16.24,-0.88,-17.52,15.04,-25.64,117.8,641.56,416.36
,LC08,2014-02-02,-0.42,-8.36,-0.86,-17.26,-7.0,-20.84,90.96,663.6,421.16
,LC08,2014-03-06,0.79,15.82,-0.9,-18.1,14.0,-39.2,130.32,642.6,402.8
,LC08,2014-08-29,-0.23,-4.52,-0.69,-13.72,-3.36,-26.2,99.96,659.96,415.8
,LC08,2014-09-30,0.93,18.6,-0.64,-12.88,20.12,-30.48,127.72,636.48,411.52
,LC08,2014-11-08,-0.83,-16.66,-0.52,-10.34,-14.68,-17.28,79.72,671.28,424.72
