Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-02-09,-0.82,-16.42,-0.47,-9.32,-6.96,-208.52,285.68,918.96,641.04
,LE07,2000-04-29,0.21,4.28,-0.42,-8.4,-0.28,-291.56,375.4,912.28,558.0
,LE07,2000-08-03,-394.42,-7888.34,-0.32,-6.32,-45.04,-326.24,365.32,957.04,523.32
,LE07,2001-06-03,0.07,1.42,-0.4,-8.02,-1.76,-325.4,407.76,913.76,524.16
,LE07,2003-04-22,0.07,1.42,-0.46,-9.2,-5.88,-340.6,418.84,917.88,508.96
,LE07,2003-05-08,-0.29,-5.72,-0.38,-7.66,-3.52,-312.84,393.44,915.52,536.72
,LE07,2003-05-24,0.21,4.28,-0.55,-10.9,-0.24,-341.08,424.96,912.24,508.48
,LT05,2004-07-14,0.07,1.42,-0.28,-5.56,-21.28,-329.8,392.64,933.28,519.76
,LT05,2005-01-13,-381.15,-7622.94,-0.51,-10.12,-34.84,-362.88,412.16,946.84,486.68
,LT05,2005-04-03,0.36,7.14,-0.98,-19.56,0.2,-633.16,717.48,911.8,216.4
,LT05,2005-09-03,-0.43,-8.58,-0.45,-9.02,-17.96,-393.96,460.12,929.96,455.6
,LT05,2006-07-27,-0.89,-17.86,-0.07,-1.42,-22.48,-315.16,376.8,934.48,534.4
,LT05,2006-09-29,-0.29,-5.72,-0.08,-1.66,-6.04,-323.12,401.2,918.04,526.44
,LT05,2006-12-02,-388.3,-7765.96,-0.55,-10.9,-40.04,-390.04,434.12,952.04,459.52
,LT05,2006-12-11,-398.51,-7970.16,-0.47,-9.4,-48.72,-200.56,235.96,960.72,649.0
,LT05,2007-02-13,0.07,1.42,-0.45,-8.92,-0.2,-259.16,343.08,912.2,590.4
,LT05,2007-10-02,0.07,1.42,-0.16,-3.26,-6.08,-342.28,420.32,918.08,507.28
,LT05,2010-10-26,-0.89,-17.86,-0.27,-5.38,-21.4,-333.52,396.24,933.4,516.04
,LC08,2013-05-11,-0.25,-5.0,-0.33,-6.62,-1.48,-156.64,239.28,913.48,692.92
,LC08,2014-03-27,0.96,19.28,-0.52,-10.3,1.68,-187.0,272.8,910.32,662.56
,LC08,2014-04-12,0.57,11.42,-0.48,-9.7,1.28,-149.72,235.12,910.48,699.84
,LC08,2015-01-25,-0.86,-17.14,0.38,7.58,-13.2,10.6,60.32,925.2,860.16
,LC08,2015-02-26,0.68,13.58,-0.51,-10.12,1.24,-138.0,223.36,910.76,711.56
,LC08,2015-10-24,0.93,18.66,-0.56,-11.2,1.92,-278.16,364.2,910.08,571.4
,LC08,2015-12-27,-0.82,-16.42,0.62,12.5,-8.72,18.84,56.56,920.72,868.4
,LC08,2016-01-12,-0.93,-18.58,0.54,10.8,-10.8,16.28,57.04,922.8,865.84
,LC08,2016-10-10,0.86,17.14,-0.29,-5.86,1.4,-260.24,345.76,910.6,589.32
,LC08,2017-03-03,0.14,2.86,-0.5,-10.0,-0.6,-244.76,328.28,912.6,604.8
,LC08,2018-05-25,0.96,19.28,-0.15,-2.92,1.32,-239.56,325.0,910.68,610.0
,LC08,2018-06-26,0.68,13.58,0.13,2.66,0.84,-219.76,304.72,911.16,629.8
,LC08,2018-07-12,0.68,13.58,0.13,2.66,0.84,-162.8,247.76,911.16,686.76
,S2,2018-12-28,-0.04,-0.72,-0.91,-18.2,8.72,-196.32,289.16,903.28,653.24
,LC08,2019-01-04,0.61,12.14,-0.92,-18.4,1.12,-216.52,301.76,910.88,633.04
,LC08,2019-02-05,0.14,2.86,-0.92,-18.4,-0.6,-261.84,345.36,912.6,587.72
,S2,2019-03-23,-340.37,-6807.38,-0.84,-16.7,-1.56,-107.12,189.68,913.56,742.44
,S2,2019-04-02,0.96,19.28,-0.93,-18.64,11.88,-223.72,319.72,900.12,625.84
,S2,2019-05-22,0.07,1.42,-0.62,-12.42,10.72,-52.6,147.44,901.28,796.96
