,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2000-02-09,0.0,0.0,0.0
1,2000-04-29,4.86,-0.36,-4.5
2,2000-08-03,-0.55,2.43,-1.88
3,2001-06-03,2.3,-2.34,0.05
4,2003-04-22,0.6,0.22,-0.82
5,2003-05-08,-1.38,-0.13,1.5
6,2003-05-24,1.71,-0.18,-1.53
7,2004-07-14,-1.75,1.14,0.61
8,2005-01-13,1.06,0.73,-1.79
9,2005-04-03,16.54,-1.9,-14.64
10,2005-09-03,-13.94,0.98,12.96
11,2006-07-27,-4.51,0.24,4.27
12,2006-09-29,1.32,-0.89,-0.43
13,2006-12-02,1.78,1.84,-3.63
14,2006-12-11,-10.74,0.47,10.27
15,2007-02-13,5.8,-2.63,-3.17
16,2007-10-02,4.18,0.32,-4.5
17,2010-10-26,-1.3,0.83,0.47
18,2013-05-11,-8.5,-1.08,9.58
19,2014-03-27,1.82,-0.17,-1.64
20,2014-04-12,-2.04,0.02,2.02
21,2015-01-25,-9.47,0.79,8.68
22,2015-02-26,8.83,-0.78,-8.05
23,2015-10-24,7.63,-0.04,-7.59
24,2015-12-27,-16.67,0.58,16.09
25,2016-01-12,0.03,0.11,-0.14
26,2016-10-10,15.64,-0.66,-14.98
27,2017-03-03,-0.95,0.11,0.84
28,2018-05-25,-0.18,-0.1,0.28
29,2018-06-26,-1.1,0.03,1.07
30,2018-07-12,-3.09,0.0,3.09
31,2018-12-28,2.24,-0.43,-1.82
32,2019-01-04,0.68,0.41,-1.09
33,2019-02-05,2.36,0.09,-2.46
34,2019-03-23,-8.43,0.05,8.38
35,2019-04-02,7.05,-0.73,-6.32
36,2019-05-22,-9.33,0.06,9.27
37,2019-11-03,2.24,-0.04,-2.2
38,2019-11-04,8.43,0.55,-8.98
39,2019-11-23,-2.76,-0.55,3.31
40,2019-12-18,5.88,0.57,-6.45
41,2019-12-22,-5.4,-0.01,5.41
42,2019-12-28,0.09,0.16,-0.25
43,2020-01-27,10.42,0.15,-10.57
44,2020-02-01,0.95,-0.86,-0.09
45,2020-02-08,-3.19,0.57,2.61
46,2020-02-24,0.7,0.04,-0.74
47,2020-03-07,2.12,-0.64,-1.48
48,2020-03-17,0.44,0.0,-0.44
49,2020-04-01,-2.3,-0.01,2.31
50,2020-04-06,-0.34,-0.0,0.34
51,2020-04-21,-8.0,0.0,7.99
52,2020-07-01,2.16,0.58,-2.74
53,2020-08-04,-12.05,-0.44,12.5
54,2020-08-29,0.01,-0.15,0.14
55,2020-09-03,-2.13,0.15,1.99
56,2020-09-28,1.79,-0.11,-1.67
57,2020-10-03,-1.2,0.12,1.08
58,2020-11-12,6.69,0.51,-7.2
59,2020-11-27,0.74,-0.54,-0.2
60,2021-01-11,10.9,0.21,-11.12
61,2021-01-25,2.87,0.23,-3.1
62,2021-01-31,-3.25,1.09,2.17
63,2021-03-22,-9.45,-1.64,11.09
64,2021-04-16,-10.05,0.25,9.8
65,2021-05-01,1.8,-0.18,-1.62
66,2021-05-31,-1.38,0.07,1.31
67,2021-06-15,10.85,-10.88,0.03
68,2021-06-30,-10.18,10.77,-0.59
69,2021-12-07,-3.93,3.08,0.85
70,2022-01-01,9.43,-2.5,-6.93
71,2022-01-21,8.73,0.18,-8.91
72,2022-02-20,-6.4,-0.07,6.46
73,2022-05-04,5.07,0.44,-5.51
74,2022-05-12,1.47,-0.59,-0.88
75,2022-06-05,-1.27,0.06,1.21
76,2022-06-10,-14.05,-0.63,14.69
77,2022-06-20,-0.25,0.3,-0.04
78,2022-06-21,14.68,0.3,-14.98
79,2022-07-15,-3.69,0.39,3.31
80,2022-09-09,-1.59,-0.4,1.99
81,2022-10-23,-9.12,-0.58,9.7
82,2022-12-27,-2.04,2.51,-0.47
83,2023-02-16,7.98,-1.95,-6.02
84,2023-02-20,-6.17,0.28,5.89
85,2023-03-07,0.44,-1.09,0.65
86,2023-05-15,6.24,0.82,-7.07
87,2023-07-10,-7.15,-0.57,7.71
88,2023-07-30,0.2,-0.02,-0.19
89,2023-09-18,-0.36,0.07,0.29
90,2023-09-20,7.96,0.55,-8.51
91,2023-10-03,-8.3,-0.54,8.83
92,2023-10-22,15.71,0.5,-16.21
93,2024-01-11,-13.94,-0.05,13.98
94,2024-02-05,1.39,-0.54,-0.85
95,2024-02-11,-3.88,1.5,2.38
96,2024-02-19,2.42,-0.93,-1.49
97,2024-03-30,-1.18,0.02,1.16
98,2024-04-23,0.12,0.02,-0.15
99,2024-05-10,0.16,-0.11,-0.04
100,2024-05-15,0.64,-0.47,-0.17
101,2024-05-17,12.89,0.56,-13.45
102,2024-07-12,-0.96,0.04,0.92
103,2024-08-13,0.16,-0.04,-0.12
104,2024-08-21,-2.9,0.11,2.78
105,2024-09-27,-9.88,-0.7,10.58
106,2024-10-07,-0.17,0.16,0.02
107,2024-11-21,1.29,0.02,-1.3
