Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2002-03-18,-103.45,-2069.0,-0.08,-1.5,-15.16,-3.4,6.0,980.08,73.92
,LT05,2003-10-07,-0.1,-1.94,-0.68,-13.56,7.44,-33.0,58.2,957.48,44.32
,LT05,2003-12-26,-0.76,-15.28,-0.14,-2.9,-11.28,-14.96,21.44,976.2,62.36
,LT05,2004-10-18,-0.88,-17.64,-0.17,-3.38,-9.68,-14.0,22.08,974.6,63.32
,LT05,2011-01-30,-103.43,-2068.66,0.24,4.78,-15.08,-3.32,6.0,980.0,74.0
,LC08,2013-05-11,0.57,11.4,0.47,9.34,25.36,4.44,38.68,939.56,81.76
,LC08,2013-10-02,0.01,0.26,0.48,9.5,7.08,3.0,21.84,957.84,80.32
,LC08,2014-04-21,-0.54,-10.72,0.53,10.58,-4.84,1.72,11.2,969.76,79.04
,LC08,2014-08-18,-0.65,-12.92,0.5,9.96,-6.88,1.84,9.04,971.8,79.16
,LC08,2014-09-19,-0.63,-12.58,0.51,10.28,-6.32,2.04,9.4,971.24,79.36
,LC08,2014-11-22,0.97,19.32,0.5,9.96,153.68,4.72,166.72,811.24,82.04
,LC08,2015-04-15,-0.62,-12.4,0.58,11.68,-6.72,2.4,8.64,971.64,79.72
,LC08,2016-03-16,-0.65,-13.08,0.44,8.7,-9.72,-1.16,9.2,974.64,76.16
,LC08,2016-09-08,-0.16,-3.12,0.36,7.3,-1.84,0.56,15.36,966.76,77.88
,LC08,2017-04-20,-0.24,-4.82,0.39,7.76,-3.96,-0.64,14.44,968.88,76.68
,LC08,2017-05-06,-0.19,-3.8,0.37,7.46,6.16,-0.72,24.64,958.76,76.6
,LC08,2017-07-02,-0.6,-11.9,0.51,10.28,-2.2,-0.4,15.96,967.12,76.92
,LC08,2018-03-06,0.38,7.52,0.22,4.48,11.6,-0.08,29.44,953.32,77.24
,LC08,2018-04-16,0.63,12.58,0.36,7.14,23.64,2.04,39.36,941.28,79.36
,LC08,2018-05-09,-0.07,-1.44,0.4,7.92,2.12,-0.36,20.24,962.8,76.96
,LC08,2018-05-18,0.35,7.0,0.3,6.04,16.84,0.4,34.2,948.08,77.72
,LC08,2018-09-07,-0.01,-0.26,0.24,4.78,0.88,-1.44,20.08,964.04,75.88
,S2,2018-12-23,0.9,17.98,0.21,4.16,33.88,1.2,50.44,931.04,78.52
,S2,2019-02-21,0.61,12.24,0.35,6.98,26.48,1.8,42.44,938.44,79.12
,S2,2019-03-03,0.76,15.28,0.25,4.94,23.96,1.08,40.64,940.96,78.4
,S2,2019-03-05,0.86,17.3,0.06,1.18,25.76,0.16,43.36,939.16,77.48
,S2,2019-03-10,0.92,18.48,0.17,3.38,45.24,0.68,62.32,919.68,78.0
,S2,2019-03-28,-0.16,-3.12,0.21,4.16,-0.4,-1.8,19.16,965.32,75.52
,S2,2019-03-30,0.22,4.48,0.22,4.48,8.36,-0.44,26.56,956.56,76.88
,S2,2019-04-07,0.96,19.16,0.12,2.44,27.8,0.36,45.2,937.12,77.68
,LC08,2019-05-05,0.73,14.6,0.3,6.04,49.96,1.32,66.4,914.96,78.64
,LC08,2019-05-12,-0.6,-12.06,0.44,8.86,-5.8,-0.4,12.36,970.72,76.92
,LC08,2019-07-08,0.85,16.96,0.52,10.44,58.44,2.92,73.28,906.48,80.24
,S2,2019-08-20,0.04,0.76,0.28,5.56,9.8,1.32,26.24,955.12,78.64
,LC08,2019-09-10,-0.42,-8.36,0.35,6.98,6.0,-0.88,24.64,958.92,76.44
,LC08,2019-10-19,-0.48,-9.7,0.4,8.08,-3.76,-0.52,14.52,968.68,76.8
,LC08,2019-12-06,-0.55,-11.06,0.44,8.7,-4.76,-0.32,13.32,969.68,77.0
,S2,2020-01-17,-0.03,-0.6,0.39,7.76,435.96,1.8,451.92,528.96,79.12
,LC08,2020-01-23,0.55,11.06,0.37,7.46,19.24,1.92,35.08,945.68,79.24
,S2,2020-03-04,-0.19,-3.8,0.32,6.5,2.2,0.2,19.76,962.72,77.52
,LC08,2020-05-14,-0.43,-8.52,0.46,9.18,-2.52,-0.32,15.56,967.44,77.0
,S2,2020-09-20,0.64,12.74,0.21,4.16,24.64,1.16,41.24,940.28,78.48
,S2,2020-10-08,0.38,7.52,0.4,8.08,15.84,2.24,31.36,949.08,79.56
,S2,2020-10-13,-0.6,-11.9,0.48,9.5,0.0,-0.08,17.84,964.92,77.24
,LC08,2020-10-14,0.12,2.44,0.4,7.92,11.64,0.72,28.68,953.28,78.04
,S2,2020-10-23,0.08,1.6,0.48,9.5,358.88,2.56,374.08,606.04,79.88
,S2,2020-11-02,0.79,15.78,0.48,9.5,25.84,2.56,41.04,939.08,79.88
,S2,2020-12-07,-0.59,-11.72,0.22,4.32,-3.56,-4.04,18.24,968.48,73.28
,S2,2021-01-11,0.6,12.06,0.11,2.12,22.16,-4.44,44.36,942.76,72.88
,S2,2021-01-13,0.96,19.16,0.1,1.96,34.2,-4.56,56.52,930.72,72.76
,S2,2021-02-05,-0.34,-6.84,0.36,7.14,-2.16,-0.72,16.32,967.08,76.6
,S2,2021-02-15,0.92,18.48,0.44,8.7,28.0,2.36,43.4,936.92,79.68
,S2,2021-02-20,0.36,7.18,0.37,7.46,14.92,2.0,30.68,950.0,79.32
,S2,2021-02-25,0.69,13.76,0.39,7.76,19.04,-1.96,38.76,945.88,75.36
,S2,2021-03-12,0.91,18.14,0.24,4.78,27.24,-6.44,51.44,937.68,70.88
,S2,2021-03-17,0.78,15.62,0.29,5.88,20.84,-5.84,44.44,944.08,71.48
,S2,2021-04-03,-0.11,-2.28,0.43,8.54,2.2,0.72,19.24,962.72,78.04
,S2,2021-04-16,0.58,11.56,0.31,6.2,17.88,0.52,35.12,947.04,77.84
,LC08,2021-08-05,-0.2,-3.96,0.42,8.4,-1.24,0.48,16.04,966.16,77.8
,S2,2021-08-31,0.31,6.16,0.33,6.66,7.04,1.6,23.2,957.88,78.92
,LC08,2021-09-06,0.83,16.62,0.28,5.56,25.0,1.52,41.24,939.92,78.84
,S2,2021-09-30,-0.23,-4.64,0.41,8.24,1.2,0.6,18.36,963.72,77.92
