,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2002-03-18,0.0,0.0,-2072.61,-1.5
1,2003-10-07,2062.47,-12.06,-10.14,-13.56
2,2003-12-26,2058.31,-1.4,-14.3,-2.9
3,2004-10-18,2061.36,-1.88,-11.25,-3.38
4,2011-01-30,-1.3,6.28,-2073.91,4.78
5,2013-05-11,2071.71,10.84,-0.9,9.34
6,2013-10-02,2067.13,11.0,-5.48,9.5
7,2014-04-21,2069.76,12.08,-2.85,10.58
8,2014-08-18,2071.99,11.46,-0.62,9.96
9,2014-09-19,2067.24,11.78,-5.37,10.28
10,2014-11-22,2078.32,11.46,5.71,9.96
11,2015-04-15,2066.28,13.18,-6.33,11.68
12,2016-03-16,2069.53,10.2,-3.08,8.7
13,2016-09-08,2075.56,8.8,2.95,7.3
14,2017-04-20,2076.48,9.26,3.87,7.76
15,2017-05-06,2073.73,8.96,1.12,7.46
16,2017-07-02,2071.37,11.78,-1.24,10.28
17,2018-03-06,2084.39,5.98,11.78,4.48
18,2018-04-16,2070.6,8.64,-2.01,7.14
19,2018-05-09,2079.53,9.42,6.92,7.92
20,2018-05-18,2069.77,7.54,-2.84,6.04
21,2018-09-07,2071.86,6.28,-0.75,4.78
22,2018-12-23,2074.2,5.66,1.59,4.16
23,2019-02-21,2073.21,8.48,0.6,6.98
24,2019-03-03,2081.17,6.44,8.56,4.94
25,2019-03-05,2077.45,2.68,4.84,1.18
26,2019-03-10,2088.47,4.88,15.86,3.38
27,2019-03-28,2078.34,5.66,5.73,4.16
28,2019-03-30,2080.04,5.98,7.43,4.48
29,2019-04-07,2082.1,3.94,9.49,2.44
30,2019-05-05,2074.42,7.54,1.81,6.04
31,2019-05-12,2072.68,10.36,0.07,8.86
32,2019-07-08,2098.09,11.94,25.48,10.44
33,2019-08-20,2069.27,7.06,-3.34,5.56
34,2019-09-10,2065.89,8.48,-6.72,6.98
35,2019-10-19,2069.14,9.58,-3.47,8.08
36,2019-12-06,2067.29,10.2,-5.32,8.7
37,2020-01-17,2085.45,9.26,12.84,7.76
38,2020-01-23,2071.05,8.96,-1.56,7.46
39,2020-03-04,2074.88,8.0,2.27,6.5
40,2020-05-14,2073.27,10.68,0.66,9.18
41,2020-09-20,2072.56,5.66,-0.05,4.16
42,2020-10-08,2086.52,9.58,13.91,8.08
43,2020-10-13,2064.32,11.0,-8.29,9.5
44,2020-10-14,2067.67,9.42,-4.94,7.92
45,2020-10-23,2087.32,11.0,14.71,9.5
46,2020-11-02,2079.05,11.0,6.44,9.5
47,2020-12-07,2072.53,5.82,-0.08,4.32
48,2021-01-11,2074.18,3.62,1.57,2.12
49,2021-01-13,2076.36,3.46,3.75,1.96
50,2021-02-05,2077.41,8.64,4.8,7.14
51,2021-02-15,2088.47,10.2,15.86,8.7
52,2021-02-20,2086.51,8.96,13.9,7.46
53,2021-02-25,2076.53,9.26,3.92,7.76
54,2021-03-12,2077.14,6.28,4.53,4.78
55,2021-03-17,2086.26,7.38,13.65,5.88
56,2021-04-03,2080.49,10.04,7.88,8.54
57,2021-04-16,2079.09,7.7,6.48,6.2
