,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-10-27,0.0,0.0,-4.32,-16.22
1,1999-12-07,-3.05,28.24,-7.37,12.02
2,2000-09-20,-1.4,30.44,-5.72,14.22
3,2000-09-27,-6.05,29.38,-10.37,13.16
4,2000-10-29,-10.51,28.94,-14.83,12.72
5,2001-02-11,3.68,26.58,-0.64,10.36
6,2001-04-16,2.38,29.2,-1.94,12.98
7,2001-11-26,1.29,29.9,-3.03,13.68
8,2002-02-14,-4.37,25.34,-8.69,9.12
9,2002-03-18,-11.21,20.34,-15.53,4.12
10,2002-10-19,-8.79,27.54,-13.11,11.32
11,2003-09-12,-8.94,31.22,-13.26,15.0
12,2004-01-27,2.03,27.36,-2.29,11.14
13,2004-08-29,-5.32,30.44,-9.64,14.22
14,2004-11-01,-1.47,31.74,-5.79,15.52
15,2005-10-28,-4.93,29.46,-9.25,13.24
16,2007-02-04,0.54,11.3,-3.78,-4.92
17,2008-10-27,-10.74,31.22,-15.06,15.0
18,2011-03-03,-13.66,30.6,-17.98,14.38
19,2013-06-03,8.02,28.76,3.7,12.54
20,2013-07-05,12.36,30.16,8.04,13.94
21,2013-08-22,4.29,27.44,-0.03,11.22
22,2013-09-23,9.07,27.62,4.75,11.4
23,2014-05-05,6.2,30.44,1.88,14.22
24,2014-07-01,-16.89,8.86,-21.21,-7.36
25,2014-07-17,9.12,32.0,4.8,15.78
26,2014-08-18,7.9,31.4,3.58,15.18
27,2014-09-19,15.62,32.88,11.3,16.66
28,2014-10-12,10.82,28.86,6.5,12.64
29,2014-10-28,11.23,29.46,6.91,13.24
30,2015-08-21,11.59,32.1,7.27,15.88
31,2016-03-16,12.93,28.06,8.61,11.84
32,2016-06-11,2.87,18.24,-1.45,2.02
33,2016-06-27,21.68,32.72,17.36,16.5
34,2016-07-06,5.02,32.88,0.7,16.66
35,2016-09-08,5.21,32.72,0.89,16.5
36,2016-11-11,15.67,32.88,11.35,16.66
37,2017-02-15,13.05,28.5,8.73,12.28
38,2017-08-17,16.65,30.86,12.33,14.64
39,2018-01-01,2.78,26.58,-1.54,10.36
40,2018-07-12,6.04,31.58,1.72,15.36
41,2018-09-05,17.76,29.72,13.44,13.5
42,2018-12-13,8.35,27.72,4.03,11.5
43,2018-12-23,2.7,27.88,-1.62,11.66
44,2019-01-27,2.91,28.14,-1.41,11.92
45,2019-02-06,-6.28,20.44,-10.6,4.22
46,2019-03-03,6.84,25.86,2.52,9.64
47,2019-03-28,7.88,23.86,3.56,7.64
48,2019-04-02,-1.76,27.1,-6.08,10.88
49,2019-04-07,-2.16,23.14,-6.48,6.92
50,2019-04-17,-3.29,19.12,-7.61,2.9
51,2019-07-06,-0.47,29.64,-4.79,13.42
52,2019-08-23,6.46,28.06,2.14,11.84
53,2019-09-08,5.23,28.86,0.91,12.64
54,2019-09-14,-0.69,24.12,-5.01,7.9
55,2019-10-14,1.01,29.72,-3.31,13.5
56,2019-11-23,-46.97,25.0,-51.29,8.78
57,2020-01-27,-4.77,25.34,-9.09,9.12
58,2020-05-14,8.72,32.0,4.4,15.78
59,2020-05-30,10.42,32.28,6.1,16.06
60,2020-08-19,-5.73,24.46,-10.05,8.24
61,2020-10-08,7.64,24.02,3.32,7.8
62,2020-11-02,3.1,15.44,-1.22,-0.78
63,2020-11-07,-0.66,27.28,-4.98,11.06
64,2020-11-12,8.99,28.14,4.67,11.92
65,2020-12-07,1.63,24.46,-2.69,8.24
66,2020-12-27,7.79,28.68,3.47,12.46
67,2021-03-12,-1.06,23.94,-5.38,7.72
68,2021-06-18,3.29,30.34,-1.03,14.12
69,2021-08-29,-2.96,23.32,-7.28,7.1
70,2021-11-02,-8.85,24.9,-13.17,8.68
71,2021-11-27,14.96,35.44,10.64,19.22
72,2021-12-11,9.98,29.82,5.66,13.6
73,2021-12-12,0.77,24.38,-3.55,8.16
74,2022-02-13,-0.16,25.08,-4.48,8.86
75,2022-02-15,-3.12,22.44,-7.44,6.22
76,2022-03-01,0.44,25.08,-3.88,8.86
77,2022-04-26,6.71,29.38,2.39,13.16
