,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-10-27,0.0,0.0,0.0
1,1999-12-07,-18.96,0.49,18.47
2,2000-09-20,-0.61,0.66,-0.05
3,2000-09-27,0.12,-0.21,0.1
4,2000-10-29,0.24,-0.24,-0.01
5,2001-02-11,0.71,-0.58,-0.12
6,2001-04-16,-1.05,0.94,0.1
7,2001-11-26,0.01,0.14,-0.16
8,2002-02-14,0.78,-0.75,-0.03
9,2002-03-18,1.11,0.78,-1.89
10,2002-10-19,-1.89,-0.04,1.94
11,2003-09-12,0.15,-0.52,0.37
12,2004-01-27,0.11,0.23,-0.34
13,2004-08-29,-0.2,0.02,0.18
14,2004-11-01,0.08,-0.26,0.18
15,2005-10-28,-0.7,1.77,-1.07
16,2007-02-04,9.22,-2.31,-6.91
17,2008-10-27,-8.77,1.03,7.74
18,2011-03-03,-0.01,-0.04,0.05
19,2013-06-03,0.38,-0.2,-0.18
20,2013-07-05,0.3,-0.44,0.15
21,2013-08-22,0.91,-0.57,-0.34
22,2013-09-23,0.48,-0.49,0.01
23,2014-05-05,-1.31,0.99,0.33
24,2014-07-01,22.7,-12.86,-9.84
25,2014-07-17,-22.66,12.55,10.11
26,2014-08-18,-0.35,0.68,-0.33
27,2014-09-19,-0.1,-0.27,0.37
28,2014-10-12,1.59,-0.95,-0.64
29,2014-10-28,-0.42,0.34,0.08
30,2015-08-21,-0.82,0.26,0.55
31,2016-03-16,0.26,0.46,-0.72
32,2016-06-11,5.19,0.13,-5.32
33,2016-06-27,10.29,-16.23,5.95
34,2016-07-06,-15.23,15.08,0.16
35,2016-09-08,-0.86,0.94,-0.08
36,2016-11-11,0.1,-0.13,0.03
37,2017-02-15,0.94,-0.59,-0.35
38,2017-08-17,-0.68,0.83,-0.15
39,2018-01-01,0.7,-0.46,-0.24
40,2018-07-12,-0.64,0.23,0.41
41,2018-09-05,0.1,0.14,-0.24
42,2018-12-13,0.39,-0.13,-0.26
43,2018-12-23,0.4,-0.4,0.0
44,2019-01-27,-0.89,0.91,-0.02
45,2019-02-06,0.73,-0.4,-0.33
46,2019-03-03,-0.17,-0.08,0.25
47,2019-03-28,-0.13,0.25,-0.12
48,2019-04-02,-0.28,0.1,0.18
49,2019-04-07,0.66,-0.47,-0.19
50,2019-04-17,-0.92,1.12,-0.2
51,2019-07-06,0.62,-1.3,0.68
52,2019-08-23,-0.29,0.41,-0.12
53,2019-09-08,-0.44,0.6,-0.16
54,2019-09-14,0.72,-0.56,-0.16
55,2019-10-14,-0.18,-0.29,0.47
56,2019-11-23,-1.28,1.79,-0.52
57,2020-01-27,1.53,-1.64,0.11
58,2020-05-14,-0.68,0.13,0.55
59,2020-05-30,-0.09,0.01,0.08
60,2020-08-19,0.5,0.18,-0.68
61,2020-10-08,0.36,-0.34,-0.02
62,2020-11-02,7.04,-0.28,-6.77
63,2020-11-07,-7.66,0.73,6.94
64,2020-11-12,0.15,-0.19,0.04
65,2020-12-07,-0.04,0.22,-0.17
66,2020-12-27,0.29,-0.49,0.2
67,2021-03-12,0.23,0.01,-0.24
68,2021-06-18,-1.01,0.56,0.45
69,2021-08-29,0.6,-0.12,-0.48
70,2021-11-02,-1.1,1.1,0.0
71,2021-11-27,0.4,-1.6,1.2
72,2021-12-11,0.32,0.4,-0.72
73,2021-12-12,0.03,0.4,-0.43
74,2022-02-13,0.4,-0.45,0.05
75,2022-02-15,0.23,-0.1,-0.13
76,2022-03-01,0.15,-0.29,0.14
77,2022-04-26,-0.99,0.78,0.21
78,2022-05-03,1.27,-1.32,0.05
79,2022-07-22,-1.01,1.01,0.0
80,2022-08-08,0.36,-0.08,-0.29
81,2022-09-25,8.2,-8.13,-0.07
82,2022-10-02,-8.42,8.26,0.16
83,2022-10-13,0.74,-0.51,-0.23
84,2022-12-06,-1.15,1.02,0.13
85,2022-12-27,1.34,-1.21,-0.13
86,2022-12-29,-0.45,0.34,0.11
87,2022-12-30,-0.82,0.6,0.22
88,2023-01-01,0.48,-0.18,-0.3
89,2023-02-10,1.09,-0.86,-0.24
90,2023-03-22,-0.58,0.39,0.2
91,2023-03-28,-0.73,0.55,0.18
92,2023-04-13,0.02,-0.03,0.01
93,2023-04-29,-0.18,0.28,-0.1
94,2023-05-06,0.73,-0.64,-0.1
95,2023-05-15,-1.0,0.76,0.24
96,2023-05-31,0.02,-0.0,-0.02
97,2023-06-16,0.59,-0.55,-0.04
98,2023-07-25,17.71,1.2,-18.92
99,2023-08-29,-17.97,-0.8,18.77
100,2023-09-03,1.27,-1.25,-0.03
101,2023-09-08,-1.51,1.47,0.04
102,2023-09-11,-0.52,0.48,0.04
103,2023-09-18,1.51,-1.47,-0.04
104,2023-10-06,-1.36,0.96,0.4
105,2023-10-30,2.09,-1.79,-0.3
106,2023-11-07,-1.35,1.31,0.04
107,2023-12-09,-0.12,0.06,0.06
108,2023-12-27,0.66,-0.76,0.1
109,2024-03-14,-0.18,-0.02,0.2
110,2024-04-14,-0.14,0.23,-0.08
111,2024-07-24,0.52,-0.25,-0.27
112,2024-08-13,3.3,0.9,-4.19
113,2024-10-17,-3.56,-0.56,4.12
114,2024-12-10,-1.42,1.43,-0.01
115,2025-01-05,0.53,-1.7,1.17
116,2025-01-15,0.96,-0.06,-0.9
117,2025-02-14,1.18,-0.13,-1.05
118,2025-04-10,-1.47,0.76,0.7
119,2025-05-03,-0.26,-0.13,0.38
120,2025-05-04,0.21,-0.0,-0.21
121,2025-06-20,-0.48,0.19,0.29
122,2025-06-29,0.61,-0.05,-0.56
123,2025-08-07,-0.5,-0.12,0.62
124,2025-08-15,0.83,-0.52,-0.31
