,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-05-03,0.0,0.0,-1156.54,78.86
1,2001-01-14,-2.94,-94.42,-1159.48,-15.56
2,2001-04-04,1169.72,0.0,13.18,78.86
3,2001-04-20,5.86,0.0,-1150.68,78.86
4,2001-09-11,2.92,-0.56,-1153.62,78.3
5,2002-04-07,1168.74,-157.16,12.2,-78.3
6,2002-08-29,0.98,0.0,-1155.56,78.86
7,2002-10-16,1174.58,-0.56,18.04,78.3
8,2002-11-01,1172.64,-0.56,16.1,78.3
9,2003-04-10,5.86,0.0,-1150.68,78.86
10,2003-11-28,-1.96,-0.56,-1158.5,78.3
11,2003-12-30,2.92,-0.56,-1153.62,78.3
12,2005-02-18,5.86,-93.42,-1150.68,-14.56
13,2005-08-29,1169.72,0.0,13.18,78.86
14,2006-02-05,0.98,-0.56,-1155.56,78.3
15,2006-12-06,1176.0,-84.54,19.46,-5.68
16,2011-03-07,0.0,0.0,-1156.54,78.86
17,2013-10-06,1.94,0.0,-1154.6,78.86
18,2013-11-07,0.98,0.0,-1155.56,78.86
19,2013-11-23,1.94,0.0,-1154.6,78.86
20,2013-12-09,1.94,-0.56,-1154.6,78.3
21,2014-01-10,1172.64,-0.56,16.1,78.3
22,2014-02-11,1168.74,0.0,12.2,78.86
23,2014-11-26,0.98,-0.56,-1155.56,78.3
24,2015-01-29,1171.66,-86.02,15.12,-7.16
25,2015-02-14,1171.66,-87.0,15.12,-8.14
26,2015-04-03,1168.74,-86.52,12.2,-7.66
27,2015-05-21,0.0,0.58,-1156.54,79.44
28,2015-08-25,1173.62,0.0,17.08,78.86
29,2015-09-26,1162.12,-73.68,5.58,5.18
30,2015-11-13,1163.86,0.0,7.32,78.86
31,2016-01-16,1163.86,0.0,7.32,78.86
32,2016-02-01,1164.84,-0.56,8.3,78.3
33,2016-04-05,1170.68,0.0,14.14,78.86
34,2016-04-21,1168.74,0.0,12.2,78.86
35,2016-08-27,1171.66,0.0,15.12,78.86
36,2016-09-12,1173.62,0.0,17.08,78.86
37,2017-04-08,1169.52,0.0,12.98,78.86
38,2017-04-24,1168.74,0.0,12.2,78.86
39,2017-09-15,1169.72,0.58,13.18,79.44
40,2017-12-04,1.94,0.0,-1154.6,78.86
41,2018-10-04,1169.72,0.0,13.18,78.86
42,2018-10-20,1169.72,0.0,13.18,78.86
43,2018-11-05,1170.68,0.0,14.14,78.86
44,2018-12-07,1167.76,0.0,11.22,78.86
45,2019-01-01,1165.8,-86.52,9.26,-7.66
46,2019-01-03,1163.86,-88.0,7.32,-9.14
47,2019-02-02,1170.68,-94.42,14.14,-15.56
48,2019-02-05,1.94,-94.9,-1154.6,-16.04
49,2019-02-12,1.94,-96.4,-1154.6,-17.54
50,2019-02-15,1168.74,-96.88,12.2,-18.02
51,2019-02-25,1158.98,-94.42,2.44,-15.56
52,2019-03-02,1175.56,-86.02,19.02,-7.16
53,2019-03-04,1165.8,-88.48,9.26,-9.62
54,2019-03-09,1160.94,-0.56,4.4,78.3
55,2019-04-08,1160.94,0.0,4.4,78.86
56,2019-04-11,1.94,0.58,-1154.6,79.44
57,2019-04-14,1173.62,0.0,17.08,78.86
58,2019-04-26,1163.86,-78.12,7.32,0.74
59,2019-05-01,1174.58,0.0,18.04,78.86
60,2019-05-16,1173.62,0.0,17.08,78.86
61,2019-08-24,4.88,-78.62,-1151.66,0.24
62,2019-08-29,1164.74,0.0,8.2,78.86
63,2019-09-15,1.94,-77.62,-1154.6,1.24
64,2019-09-20,1171.66,0.0,15.12,78.86
65,2019-09-21,1169.72,0.58,13.18,79.44
66,2019-09-28,1167.76,-87.0,11.22,-8.14
67,2019-10-03,1.94,0.58,-1154.6,79.44
68,2019-10-08,1174.58,0.58,18.04,79.44
69,2019-10-20,1.94,0.58,-1154.6,79.44
70,2019-11-02,0.98,-78.12,-1155.56,0.74
71,2019-11-04,1165.8,-77.62,9.26,1.24
72,2019-11-12,4.88,-77.14,-1151.66,1.72
73,2019-11-22,1164.84,-93.92,8.3,-15.06
74,2019-11-24,1169.72,-87.0,13.18,-8.14
75,2020-01-06,6.84,-90.96,-1149.7,-12.1
76,2020-01-11,1.94,-86.02,-1154.6,-7.16
77,2020-02-05,1172.64,-97.38,16.1,-18.52
78,2020-02-10,1.94,-97.38,-1154.6,-18.52
79,2020-02-12,1.94,-97.38,-1154.6,-18.52
80,2020-02-27,1.94,-97.38,-1154.6,-18.52
81,2020-03-11,1.94,-82.56,-1154.6,-3.7
82,2020-03-26,1.94,-86.02,-1154.6,-7.16
83,2020-03-28,1.94,-83.56,-1154.6,-4.7
84,2020-03-31,1158.98,-79.6,2.44,-0.74
85,2020-04-10,1.94,0.58,-1154.6,79.44
86,2020-04-25,1.94,0.58,-1154.6,79.44
87,2020-04-30,1160.94,0.58,4.4,79.44
