,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-08-26,0.0,0.0,0.0
1,1999-09-27,0.19,-0.17,-0.02
2,2000-01-01,1.99,-2.08,0.09
3,2000-02-18,-2.57,2.34,0.22
4,2001-02-04,1.76,-1.78,0.02
5,2002-01-22,0.54,-0.41,-0.13
6,2002-03-11,-2.12,1.85,0.27
7,2002-04-12,-0.85,0.74,0.11
8,2002-12-24,1.79,-1.34,-0.45
9,2003-01-25,0.88,-0.88,0.0
10,2003-11-17,0.25,0.62,-0.87
11,2004-04-25,-2.08,1.75,0.33
12,2004-10-18,0.95,-0.32,-0.64
13,2006-04-15,-2.35,2.15,0.21
14,2011-01-07,-0.92,3.32,-2.4
15,2011-09-04,1.54,-0.26,-1.28
16,2013-11-28,-1.61,1.09,0.53
17,2013-12-14,-0.91,0.76,0.15
18,2013-12-30,-0.7,0.42,0.28
19,2014-12-01,2.83,-0.95,-1.88
20,2015-04-24,0.38,-1.47,1.09
21,2016-01-21,-2.14,2.46,-0.32
22,2016-08-16,-0.45,1.49,-1.04
23,2018-05-02,3.12,-2.92,-0.2
24,2019-02-13,3.31,-3.74,0.43
25,2019-03-02,-1.83,1.6,0.23
26,2019-03-25,1.12,-1.16,0.04
27,2019-04-04,-2.12,2.24,-0.12
28,2019-04-09,0.97,-0.88,-0.09
29,2019-04-19,-1.27,1.13,0.13
30,2019-05-24,2.07,-2.17,0.11
31,2019-05-29,-0.15,0.13,0.02
32,2019-06-18,-1.42,1.81,-0.39
33,2019-08-27,2.22,-1.32,-0.9
34,2019-09-16,-1.55,1.27,0.29
35,2019-12-10,-0.34,-0.12,0.45
36,2020-02-13,1.5,-1.41,-0.09
37,2020-04-23,-1.66,1.73,-0.07
38,2020-05-18,1.19,-1.24,0.05
39,2020-08-06,-0.56,0.69,-0.13
40,2020-11-14,-0.38,0.26,0.12
41,2020-11-19,1.49,-1.43,-0.06
42,2021-02-17,0.66,-0.62,-0.04
43,2021-03-19,0.21,-0.28,0.06
44,2021-03-23,-0.28,0.18,0.1
45,2021-04-23,-0.51,0.47,0.05
46,2021-05-13,-0.87,0.97,-0.1
47,2021-06-22,1.04,-0.61,-0.43
48,2021-07-02,3.4,-3.54,0.14
49,2021-11-18,-4.15,4.16,-0.01
50,2022-02-14,1.18,-1.31,0.13
51,2022-02-22,1.36,-1.15,-0.21
52,2022-04-13,-0.71,0.6,0.11
53,2022-09-05,0.48,-0.48,0.0
54,2023-02-09,-0.34,0.25,0.08
55,2023-03-13,0.45,0.18,-0.63
56,2023-04-13,2.83,-2.8,-0.03
57,2023-05-28,-3.96,3.77,0.19
58,2023-06-01,-8.07,7.88,0.19
59,2023-06-07,8.14,-7.78,-0.36
60,2023-09-20,0.88,-0.77,-0.1
61,2023-11-04,1.36,-1.48,0.11
62,2023-11-08,0.24,0.51,-0.74
63,2024-02-12,-2.1,1.52,0.57
64,2024-02-20,0.82,-0.75,-0.07
65,2024-02-28,-0.03,-0.07,0.09
66,2024-03-18,1.79,-2.03,0.24
67,2024-05-07,-3.53,3.44,0.09
68,2024-07-11,2.74,-2.6,-0.14
69,2024-08-25,0.62,-0.89,0.27
70,2024-11-28,-1.73,1.87,-0.14
71,2024-12-18,-0.33,0.26,0.08
72,2025-01-22,2.38,-2.15,-0.23
73,2025-01-27,-2.48,2.48,0.01
74,2025-03-10,0.77,-0.97,0.19
75,2025-03-13,-0.84,1.13,-0.29
76,2025-03-23,2.96,-2.94,-0.02
77,2025-04-07,-1.24,1.17,0.07
78,2025-04-11,-1.58,1.24,0.34
79,2025-06-16,2.25,-1.9,-0.35
