Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-08-26,0.46,9.2,0.72,14.5,80.76,107.92,682.12,835.4,347.08
,LE07,1999-09-27,0.44,8.72,0.72,14.46,83.84,107.48,685.64,832.32,346.64
,LE07,2000-01-01,0.46,9.2,0.71,14.2,122.56,109.16,722.68,793.6,348.32
,LE07,2000-02-18,0.38,7.56,0.77,15.38,78.84,113.28,674.84,837.32,352.44
,LE07,2001-02-04,0.4,8.1,0.76,15.28,111.96,113.64,707.6,804.2,352.8
,LE07,2002-01-22,0.41,8.18,0.78,15.68,119.52,111.2,717.6,796.64,350.36
,LE07,2002-03-11,0.36,7.14,0.78,15.68,85.04,116.16,678.16,831.12,355.32
,LE07,2002-04-12,0.35,7.02,0.74,14.9,71.28,118.28,662.28,844.88,357.44
,LE07,2002-12-24,0.37,7.42,0.78,15.68,96.24,109.92,695.6,819.92,349.08
,LE07,2003-01-25,0.38,7.56,0.78,15.68,112.64,109.96,711.96,803.52,349.12
,LT05,2003-11-17,0.36,7.28,0.71,14.16,101.08,93.8,716.56,815.08,332.96
,LT05,2004-04-25,0.2,4.06,0.73,14.56,68.36,99.88,677.76,847.8,339.04
,LT05,2004-10-18,0.34,6.8,0.7,13.92,74.28,88.0,695.56,841.88,327.16
,LT05,2006-04-15,0.31,6.26,0.78,15.68,34.28,91.84,651.72,881.88,331.0
,LT05,2011-01-07,-0.17,-3.44,0.48,9.54,-27.68,47.08,634.52,943.84,286.24
,LT05,2011-09-04,-0.14,-2.88,0.31,6.16,-22.76,23.28,663.24,938.92,262.44
,LC08,2013-11-28,-0.21,-4.12,0.51,10.28,-43.0,33.12,633.16,959.16,272.28
,LC08,2013-12-14,-0.33,-6.66,0.55,11.02,-57.16,35.84,616.28,973.32,275.0
,LC08,2013-12-30,-0.36,-7.14,0.6,11.96,-65.08,41.0,603.2,981.24,280.16
,LC08,2014-12-01,-0.16,-3.3,0.15,3.02,-47.36,5.88,656.04,963.52,245.04
,LC08,2015-04-24,0.06,1.24,0.44,8.9,-19.96,26.28,663.04,936.12,265.44
,LC08,2016-01-21,-0.45,-8.94,0.41,8.22,-65.8,20.32,623.16,981.96,259.48
,LC08,2016-08-16,-0.73,-14.64,0.06,1.1,-93.6,0.92,614.76,1009.76,240.08
,LC08,2018-05-02,-0.76,-15.12,0.07,1.44,-39.12,-2.76,672.92,955.28,236.4
,S2,2019-02-13,0.89,17.8,0.25,4.94,30.68,5.24,734.72,885.48,244.4
,LC08,2019-03-02,0.22,4.32,0.39,7.74,0.88,9.52,700.64,915.28,248.68
,S2,2019-03-25,0.88,17.66,0.43,8.66,22.44,10.28,721.44,893.72,249.44
,S2,2019-04-04,-0.93,-18.62,0.31,6.2,-19.32,8.12,681.84,935.48,247.28
,S2,2019-04-09,0.03,0.62,0.32,6.5,-2.92,6.44,699.92,919.08,245.6
,LC08,2019-04-19,-0.98,-19.52,0.36,7.28,-24.08,8.88,676.32,940.24,248.04
,S2,2019-05-24,0.79,15.8,0.46,9.26,16.44,10.88,714.84,899.72,250.04
,S2,2019-05-29,0.79,15.88,0.51,10.28,14.0,11.28,712.0,902.16,250.44
,S2,2019-06-18,-0.95,-19.04,0.13,2.62,-19.76,4.0,685.52,935.92,243.16
,S2,2019-08-27,0.4,7.9,-0.16,-3.26,4.88,-12.72,726.88,911.28,226.44
,S2,2019-09-16,-0.92,-18.36,-0.21,-4.24,-18.76,-7.4,697.92,934.92,231.76
,S2,2019-12-10,-0.6,-11.96,0.04,0.72,-16.6,1.04,691.64,932.76,240.2
,S2,2020-02-13,0.46,9.14,-0.05,-0.96,9.72,-0.6,719.6,906.44,238.56
,S2,2020-04-23,-0.72,-14.44,-0.15,-2.96,-22.52,-1.96,688.72,938.68,237.2
,S2,2020-05-18,-0.06,-1.24,-0.13,-2.62,0.64,-1.0,710.92,915.52,238.16
,S2,2020-08-06,-0.59,-11.82,-0.09,-1.8,-12.2,-3.48,700.56,928.36,235.68
,S2,2020-11-14,-0.66,-13.26,-0.08,-1.5,-17.0,-1.28,693.56,933.16,237.88
,S2,2020-11-19,0.23,4.6,-0.08,-1.6,9.72,-2.4,721.4,906.44,236.76
,S2,2021-02-17,0.43,8.52,-0.15,-2.92,21.24,-3.2,733.72,894.92,235.96
,S2,2021-03-19,0.55,11.06,-0.06,-1.26,26.4,-2.0,737.68,889.76,237.16
,LC08,2021-03-23,0.43,8.52,-0.07,-1.44,23.04,-0.16,732.48,893.12,239.0
,S2,2021-04-23,0.04,0.76,0.03,0.56,14.36,0.76,722.88,901.8,239.92
,S2,2021-05-13,-0.45,-9.08,-0.17,-3.42,-3.76,-1.16,706.68,919.92,238.0
