,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-08-26,0.0,0.0,9.2,14.5
1,1999-09-27,-0.48,-0.04,8.72,14.46
2,2000-01-01,0.0,-0.3,9.2,14.2
3,2000-02-18,-1.64,0.88,7.56,15.38
4,2001-02-04,-1.1,0.78,8.1,15.28
5,2002-01-22,-1.02,1.18,8.18,15.68
6,2002-03-11,-2.06,1.18,7.14,15.68
7,2002-04-12,-2.18,0.4,7.02,14.9
8,2002-12-24,-1.78,1.18,7.42,15.68
9,2003-01-25,-1.64,1.18,7.56,15.68
10,2003-11-17,-1.92,-0.34,7.28,14.16
11,2004-04-25,-5.14,0.06,4.06,14.56
12,2004-10-18,-2.4,-0.58,6.8,13.92
13,2006-04-15,-2.94,1.18,6.26,15.68
14,2011-01-07,-12.64,-4.96,-3.44,9.54
15,2011-09-04,-12.08,-8.34,-2.88,6.16
16,2013-11-28,-13.32,-4.22,-4.12,10.28
17,2013-12-14,-15.86,-3.48,-6.66,11.02
18,2013-12-30,-16.34,-2.54,-7.14,11.96
19,2014-12-01,-12.5,-11.48,-3.3,3.02
20,2015-04-24,-7.96,-5.6,1.24,8.9
21,2016-01-21,-18.14,-6.28,-8.94,8.22
22,2016-08-16,-23.84,-13.4,-14.64,1.1
23,2018-05-02,-24.32,-13.06,-15.12,1.44
24,2019-02-13,8.6,-9.56,17.8,4.94
25,2019-03-02,-4.88,-6.76,4.32,7.74
26,2019-03-25,8.46,-5.84,17.66,8.66
27,2019-04-04,-27.82,-8.3,-18.62,6.2
28,2019-04-09,-8.58,-8.0,0.62,6.5
29,2019-04-19,-28.72,-7.22,-19.52,7.28
30,2019-05-24,6.6,-5.24,15.8,9.26
31,2019-05-29,6.68,-4.22,15.88,10.28
32,2019-06-18,-28.24,-11.88,-19.04,2.62
33,2019-08-27,-1.3,-17.76,7.9,-3.26
34,2019-09-16,-27.56,-18.74,-18.36,-4.24
35,2019-12-10,-21.16,-13.78,-11.96,0.72
36,2020-02-13,-0.06,-15.46,9.14,-0.96
37,2020-04-23,-23.64,-17.46,-14.44,-2.96
38,2020-05-18,-10.44,-17.12,-1.24,-2.62
39,2020-08-06,-21.02,-16.3,-11.82,-1.8
40,2020-11-14,-22.46,-16.0,-13.26,-1.5
41,2020-11-19,-4.6,-16.1,4.6,-1.6
42,2021-02-17,-0.68,-17.42,8.52,-2.92
43,2021-03-19,1.86,-15.76,11.06,-1.26
44,2021-03-23,-0.68,-15.94,8.52,-1.44
45,2021-04-23,-8.44,-13.94,0.76,0.56
46,2021-05-13,-18.28,-17.92,-9.08,-3.42
47,2021-06-22,-14.08,-20.9,-4.88,-6.4
48,2021-07-02,7.84,-19.48,17.04,-4.98
49,2021-11-18,-16.62,-19.98,-7.42,-5.48
50,2022-02-14,-8.92,-18.26,0.28,-3.76
51,2022-02-22,3.24,-20.96,12.44,-6.46
52,2022-04-13,-1.22,-21.24,7.98,-6.74
53,2022-09-05,0.7,-21.5,9.9,-7.0
54,2023-02-09,-4.46,-18.8,4.74,-4.3
55,2023-03-13,-0.54,-23.56,8.66,-9.06
56,2023-04-13,5.92,-24.1,15.12,-9.6
57,2023-05-28,-0.54,-22.82,8.66,-8.32
58,2023-06-01,-17.92,-22.14,-8.72,-7.64
59,2023-06-07,-5.42,-23.84,3.78,-9.34
60,2023-09-20,-2.68,-24.58,6.52,-10.08
61,2023-11-04,2.14,-23.84,11.34,-9.34
62,2023-11-08,-1.78,-24.44,7.42,-9.94
63,2024-02-12,-13.8,-24.04,-4.6,-9.54
64,2024-02-20,-6.18,-23.26,3.02,-8.76
65,2024-02-28,-6.32,-23.5,2.88,-9.0
66,2024-03-18,3.66,-23.4,12.86,-8.9
67,2024-05-07,-17.1,-23.06,-7.9,-8.56
68,2024-07-11,2.96,-23.8,12.16,-9.3
69,2024-08-25,8.54,-21.84,17.74,-7.34
70,2024-11-28,-4.52,-22.86,4.68,-8.36
71,2024-12-18,-5.7,-21.88,3.5,-7.38
72,2025-01-22,4.34,-23.7,13.54,-9.2
73,2025-01-27,-7.56,-23.5,1.64,-9.0
74,2025-03-10,-2.46,-23.26,6.74,-8.76
75,2025-03-13,-7.96,-24.78,1.24,-10.28
76,2025-03-23,5.38,-24.58,14.58,-10.08
