,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-04,0.0,0.0,0.0
1,1999-10-22,3.79,-4.03,0.23
2,1999-12-25,-5.3,5.32,-0.03
3,2000-03-30,2.58,-2.61,0.03
4,2000-04-15,2.87,-2.89,0.03
5,2000-05-01,1.44,-1.52,0.08
6,2000-05-17,-0.17,0.23,-0.06
7,2000-09-06,-4.17,4.27,-0.1
8,2000-10-08,2.47,-2.49,0.03
9,2001-05-20,-2.25,2.42,-0.17
10,2002-10-30,-2.6,2.58,0.01
11,2003-04-08,0.71,-0.99,0.28
12,2003-05-10,0.17,0.01,-0.18
13,2004-04-02,5.31,-5.47,0.15
14,2004-05-04,-0.13,0.18,-0.05
15,2004-08-08,-6.17,6.28,-0.1
16,2004-09-25,5.23,-5.22,-0.01
17,2005-04-05,-4.05,2.39,1.66
18,2005-04-21,4.15,-2.64,-1.52
19,2011-09-13,40.03,-42.82,2.79
20,2013-09-02,-39.57,42.3,-2.73
21,2014-01-24,-5.75,4.72,1.03
22,2014-09-05,1.58,-3.32,1.74
23,2014-12-26,-1.41,3.31,-1.89
24,2015-04-01,5.54,-5.74,0.19
25,2015-05-19,-2.3,3.54,-1.23
26,2015-09-08,0.19,-0.15,-0.04
27,2016-02-15,-2.35,1.11,1.25
28,2016-03-18,3.24,-3.33,0.09
29,2016-04-19,0.58,-0.54,-0.04
30,2016-07-08,-0.95,2.11,-1.16
31,2016-10-12,-2.79,-0.17,2.96
32,2017-04-22,3.25,-0.12,-3.14
33,2017-08-12,-4.73,2.15,2.58
34,2017-08-28,0.01,-0.15,0.14
35,2018-04-25,2.53,-1.48,-1.05
36,2018-08-31,-2.57,1.54,1.03
37,2018-12-20,5.05,-2.48,-2.57
38,2019-01-01,-0.36,-0.67,1.03
39,2019-01-04,-0.06,0.1,-0.04
40,2019-01-09,-2.74,2.91,-0.17
41,2019-01-16,0.85,-1.0,0.15
42,2019-01-19,3.49,-3.43,-0.05
43,2019-01-21,-0.78,0.87,-0.09
44,2019-02-03,-1.45,2.39,-0.94
45,2019-02-08,-2.65,2.48,0.17
46,2019-02-13,9.44,-9.43,-0.01
47,2019-02-20,-6.67,6.64,0.04
48,2019-02-25,-3.88,3.03,0.85
49,2019-02-28,0.94,-0.12,-0.82
50,2019-03-05,3.9,-3.78,-0.12
51,2019-09-01,-1.45,0.47,0.98
52,2019-09-28,3.54,-3.66,0.12
53,2019-10-03,-7.0,7.07,-0.08
54,2019-10-05,-0.32,-1.43,1.75
55,2019-10-18,1.57,0.06,-1.63
56,2019-11-02,-1.88,1.16,0.72
57,2019-11-22,3.34,-2.39,-0.95
58,2019-11-27,4.14,-3.31,-0.84
59,2019-12-08,-3.54,2.66,0.87
60,2019-12-27,1.79,-0.91,-0.87
61,2019-12-30,-4.21,4.21,0.0
62,2020-01-16,0.17,-0.21,0.04
63,2020-02-05,4.37,-4.32,-0.05
64,2020-02-23,-1.23,1.58,-0.35
65,2020-03-04,-3.15,2.76,0.39
66,2020-03-24,2.49,-2.51,0.01
67,2020-04-03,-0.18,0.33,-0.15
68,2020-04-10,-1.16,1.09,0.06
69,2020-04-14,26.65,-28.34,1.7
70,2020-04-23,-23.25,24.99,-1.74
71,2020-06-01,7.93,-10.96,3.02
72,2020-09-07,-11.46,14.38,-2.92
73,2020-09-15,1.62,-1.54,-0.08
74,2020-09-20,-3.22,1.7,1.52
75,2020-09-27,1.75,-1.02,-0.73
76,2020-10-30,4.63,-4.01,-0.62
77,2020-11-04,-5.67,5.76,-0.09
78,2020-11-11,1.71,-2.61,0.9
79,2020-11-14,4.3,-4.32,0.03
80,2020-11-26,-4.3,4.44,-0.14
81,2020-12-09,-3.92,3.87,0.05
82,2020-12-11,6.79,-6.89,0.1
83,2020-12-14,-1.65,1.76,-0.12
84,2020-12-19,-4.1,4.14,-0.04
85,2020-12-31,4.06,-4.27,0.21
86,2021-01-03,-2.21,2.15,0.06
87,2021-01-08,-1.71,1.75,-0.04
88,2021-01-25,7.02,-6.93,-0.09
89,2021-02-07,-4.91,4.84,0.08
90,2021-02-09,3.92,-4.03,0.1
91,2021-02-17,-6.16,6.26,-0.1
92,2021-02-19,1.97,-1.95,-0.01
93,2021-03-04,-2.19,2.12,0.06
94,2021-03-16,2.31,-2.35,0.04
95,2021-04-03,-1.94,1.98,-0.04
96,2021-04-15,1.56,-1.54,-0.01
97,2021-04-17,-2.75,0.35,2.4
98,2021-05-03,0.17,-0.76,0.59
99,2021-05-19,2.6,-0.23,-2.37
100,2021-08-23,1.84,0.03,-1.86
101,2021-08-31,-2.37,2.27,0.09
102,2021-09-24,0.28,-1.22,0.94
103,2021-09-27,-0.42,1.27,-0.85
104,2021-09-30,0.73,-0.75,0.01
105,2021-10-17,2.03,-2.01,-0.03
106,2021-10-20,-1.16,1.22,-0.06
107,2021-10-30,27.83,-28.69,0.86
108,2021-11-14,8.11,-7.34,-0.77
109,2021-11-16,-35.8,35.85,-0.05
110,2021-12-21,0.84,-1.0,0.17
111,2021-12-29,-3.46,2.79,0.67
112,2021-12-31,5.41,-5.56,0.14
113,2022-01-20,-3.41,3.45,-0.04
114,2022-01-28,-1.12,1.17,-0.05
115,2022-01-30,4.39,-4.49,0.1
116,2022-02-14,1.12,-0.22,-0.9
117,2022-02-17,-3.07,3.11,-0.04
118,2022-04-28,-0.37,-0.66,1.03
119,2022-08-26,-0.75,-0.8,1.54
120,2022-08-31,-1.26,3.06,-1.8
121,2022-09-03,-1.54,-0.41,1.95
122,2022-10-10,4.15,-2.13,-2.02
123,2022-11-14,-3.74,3.7,0.04
124,2022-11-21,4.46,-4.51,0.05
125,2022-12-24,-2.12,2.08,0.04
126,2023-01-13,-2.4,2.34,0.06
127,2023-01-15,0.37,-0.44,0.06
128,2023-01-25,-0.4,0.39,0.01
129,2023-02-02,2.4,-2.33,-0.08
130,2023-02-19,2.3,-1.43,-0.87
131,2023-03-06,-2.34,2.48,-0.14
132,2023-03-14,-2.91,0.01,2.89
133,2023-03-22,4.05,-2.83,-1.22
134,2023-03-30,5.21,-5.35,0.14
135,2023-04-15,-6.48,6.82,-0.33
136,2023-04-23,-2.31,2.49,-0.18
137,2023-08-05,1.21,-1.09,-0.12
138,2023-08-29,3.28,-3.36,0.08
139,2023-09-12,-0.51,0.99,-0.48
140,2023-09-17,1.36,-1.38,0.01
141,2023-10-05,-6.1,6.07,0.03
142,2023-10-17,2.28,-2.26,-0.01
143,2023-10-25,0.03,0.0,-0.03
144,2023-11-29,-1.18,1.18,0.0
145,2023-12-29,-1.2,1.07,0.13
146,2024-01-10,6.85,-6.88,0.03
147,2024-01-20,-5.65,5.72,-0.08
148,2024-01-30,0.01,0.05,-0.06
149,2024-02-02,-1.18,1.12,0.06
150,2024-02-04,1.05,-1.03,-0.03
151,2024-02-12,1.38,-1.41,0.04
152,2024-02-14,-1.41,1.35,0.06
153,2024-02-22,5.67,-5.66,-0.01
154,2024-02-29,-4.55,4.49,0.06
155,2024-03-13,-1.17,1.22,-0.05
156,2024-03-28,-0.09,-0.03,0.12
157,2024-04-17,0.18,-0.1,-0.08
158,2024-04-27,2.22,-2.37,0.14
159,2024-05-03,9.54,-10.08,0.54
160,2024-05-07,-7.15,7.73,-0.58
161,2024-06-28,0.68,-1.13,0.45
162,2024-08-23,-5.54,5.58,-0.04
163,2024-08-31,4.31,-4.4,0.09
164,2024-09-04,0.1,0.54,-0.64
165,2024-09-09,-4.22,4.19,0.03
166,2024-09-19,4.78,-4.82,0.04
167,2024-09-24,-5.88,5.93,-0.05
168,2024-09-26,1.07,-1.13,0.06
169,2024-09-29,4.41,-4.39,-0.03
170,2024-10-10,-5.2,4.26,0.94
171,2024-10-11,0.81,0.04,-0.85
172,2024-10-19,4.15,-4.12,-0.04
173,2024-10-21,-3.99,4.04,-0.05
174,2024-10-24,-1.32,1.29,0.04
175,2024-10-29,9.13,-7.86,-1.27
176,2024-11-03,-5.27,4.13,1.14
177,2024-11-27,1.27,-1.38,0.1
178,2024-11-30,0.99,-0.81,-0.18
179,2024-12-03,26.63,-26.61,-0.03
180,2024-12-08,-32.52,32.51,0.01
181,2024-12-10,1.07,-0.98,-0.09
182,2024-12-13,4.71,-4.95,0.24
183,2025-01-19,-3.82,3.7,0.12
184,2025-01-27,3.14,-3.1,-0.04
185,2025-01-30,-1.31,-0.08,1.39
