,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-10-22,0.0,0.0,-5.89,-12.7
1,2000-02-27,1.64,3.14,-4.25,-9.56
2,2000-03-30,2.49,-0.62,-3.4,-13.32
3,2000-04-15,-0.73,-1.4,-6.62,-14.1
4,2000-09-06,7.5,-1.52,1.61,-14.22
5,2000-11-25,-2.75,0.4,-8.64,-12.3
6,2001-08-24,-1.15,-4.78,-7.04,-17.48
7,2002-02-16,6.94,-2.36,1.05,-15.06
8,2002-03-20,1.36,-1.96,-4.53,-14.66
9,2002-09-12,7.04,-4.94,1.15,-17.64
10,2004-04-02,6.41,2.2,0.52,-10.5
11,2005-01-15,2.8,4.9,-3.09,-7.8
12,2005-03-04,1.8,-4.44,-4.09,-17.14
13,2005-09-28,3.02,7.92,-2.87,-4.78
14,2007-01-21,1.19,7.14,-4.7,-5.56
15,2008-02-25,-2.25,0.06,-8.14,-12.64
16,2010-01-29,-4.08,-3.04,-9.97,-15.74
17,2010-10-12,4.47,2.3,-1.42,-10.4
18,2014-01-24,0.8,12.54,-5.09,-0.16
19,2014-12-26,27.76,11.12,21.87,-1.58
20,2015-02-28,11.96,4.0,6.07,-8.7
21,2015-11-27,12.1,13.26,6.21,0.56
22,2015-12-13,8.09,12.64,2.2,-0.06
23,2016-04-19,3.66,15.0,-2.23,2.3
24,2016-07-24,8.06,12.42,2.17,-0.28
25,2016-09-10,4.33,11.24,-1.56,-1.46
26,2016-10-12,9.26,14.94,3.37,2.24
27,2016-12-15,11.56,17.14,5.67,4.44
28,2017-01-16,20.58,18.82,14.69,6.12
29,2017-02-17,-0.71,21.4,-6.6,8.7
30,2017-04-22,-4.15,13.72,-10.04,1.02
31,2017-08-12,10.67,14.0,4.78,1.3
32,2017-11-16,11.43,11.92,5.54,-0.78
33,2017-12-02,14.11,13.1,8.22,0.4
34,2018-01-19,21.13,13.54,15.24,0.84
35,2018-02-20,-5.09,14.32,-10.98,1.62
36,2018-04-25,-8.97,17.02,-14.86,4.32
37,2018-08-31,-2.63,7.48,-8.52,-5.22
38,2019-01-04,16.69,12.76,10.8,0.06
39,2019-01-16,20.68,14.9,14.79,2.2
40,2019-01-19,14.27,15.56,8.38,2.86
41,2019-01-26,20.39,9.9,14.5,-2.8
42,2019-02-03,9.58,4.22,3.69,-8.48
43,2019-02-07,14.82,9.56,8.93,-3.14
44,2019-02-08,27.8,5.34,21.91,-7.36
45,2019-02-10,23.92,0.62,18.03,-12.08
46,2019-02-13,3.79,-3.92,-2.1,-16.62
47,2019-02-20,21.13,-2.58,15.24,-15.28
48,2019-02-25,8.4,-1.18,2.51,-13.88
49,2019-02-28,16.1,-2.46,10.21,-15.16
50,2019-03-05,17.96,1.74,12.07,-10.96
51,2019-05-09,17.65,13.1,11.76,0.4
52,2019-05-14,17.05,7.82,11.16,-4.88
53,2019-10-05,8.71,6.36,2.82,-6.34
54,2019-10-06,4.06,5.06,-1.83,-7.64
55,2019-10-26,12.58,7.7,6.69,-5.0
56,2019-12-08,15.13,14.32,9.24,1.62
57,2019-12-10,15.84,-4.16,9.95,-16.86
58,2020-02-18,13.72,-0.56,7.83,-13.26
59,2020-02-23,15.77,0.74,9.88,-11.96
60,2020-02-26,24.44,-2.08,18.55,-14.78
61,2020-03-04,8.21,-1.74,2.32,-14.44
62,2020-03-24,13.39,3.32,7.5,-9.38
63,2020-05-03,19.2,5.4,13.31,-7.3
64,2020-05-16,17.22,8.82,11.33,-3.88
65,2020-06-01,16.8,12.64,10.91,-0.06
66,2020-08-04,-5.81,4.0,-11.7,-8.7
67,2020-09-15,12.78,8.04,6.89,-4.66
68,2020-09-20,9.05,9.84,3.16,-2.86
69,2020-09-21,6.14,11.96,0.25,-0.74
70,2020-10-15,8.11,10.62,2.22,-2.08
71,2020-11-26,12.2,18.88,6.31,6.18
72,2020-12-10,13.25,17.08,7.36,4.38
73,2020-12-14,13.9,18.14,8.01,5.44
74,2021-01-03,19.36,19.1,13.47,6.4
75,2021-01-18,11.26,19.66,5.37,6.96
76,2021-01-25,14.19,19.38,8.3,6.68
77,2021-02-02,-0.44,17.82,-6.33,5.12
78,2021-02-12,13.52,19.72,7.63,7.02
79,2021-02-17,11.34,10.22,5.45,-2.48
80,2021-02-19,3.66,10.18,-2.23,-2.52
81,2021-03-04,17.58,10.84,11.69,-1.86
82,2021-03-16,14.69,9.38,8.8,-3.32
83,2021-04-03,2.98,22.42,-2.91,9.72
84,2021-04-15,11.92,20.28,6.03,7.58
85,2021-04-23,7.52,21.36,1.63,8.66
86,2021-04-28,11.17,22.3,5.28,9.6
