Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-05-03,-0.27,-5.32,-86.0,-1720.0,-2.08,-1.12,14.76,827.0,3.16
,LE07,2001-04-20,-0.11,-2.24,-64.39,-1287.88,-1.0,0.0,14.72,825.92,4.28
,LE07,2001-09-27,0.14,2.72,-65.97,-1319.48,0.64,-0.08,16.44,824.28,4.2
,LE07,2001-10-29,-0.01,-0.12,-65.97,-1319.48,-0.36,-0.04,15.4,825.28,4.24
,LT05,2004-10-13,-0.28,-5.56,-64.39,-1287.88,-1.64,0.0,14.08,826.56,4.28
,LC08,2013-10-06,-0.66,-13.14,-64.39,-1287.88,-5.2,0.04,10.48,830.12,4.32
,LC08,2014-02-27,0.47,9.34,-64.39,-1287.88,14.32,0.4,29.64,810.6,4.68
,LC08,2014-03-31,-0.52,-10.3,-64.39,-1287.88,-3.6,0.04,12.08,828.52,4.32
,LC08,2014-09-07,0.98,19.52,-64.39,-1287.88,25.2,0.48,40.44,799.72,4.76
,LC08,2014-09-23,-0.52,-10.3,-64.39,-1287.88,-3.32,0.04,12.36,828.24,4.32
,LC08,2014-10-25,-0.63,-12.66,-63.88,-1277.58,-5.04,0.08,10.6,829.96,4.36
,LC08,2015-04-03,-0.5,-10.06,-64.39,-1287.88,-3.88,0.04,11.8,828.8,4.32
,LC08,2015-04-19,-0.62,-12.42,-64.39,-1287.88,-5.36,0.04,10.32,830.28,4.32
,LC08,2016-05-07,0.43,8.64,-64.39,-1287.88,19.4,0.0,35.12,805.52,4.28
,LC08,2016-08-27,-0.23,-4.62,-64.39,-1287.88,-1.44,0.0,14.28,826.36,4.28
,LC08,2016-09-12,0.1,2.02,-64.39,-1287.88,-0.12,0.04,15.56,824.96,4.32
,LC08,2016-12-17,-0.55,-11.0,-64.39,-1287.88,-3.2,0.0,12.52,828.12,4.28
,LC08,2017-10-01,0.14,2.72,-64.39,-1287.88,1.6,0.04,17.28,823.32,4.32
,LC08,2018-10-04,-0.27,-5.32,-64.39,-1287.88,2.56,0.0,18.28,822.36,4.28
,S2,2019-02-20,-0.36,-7.22,-64.39,-1287.88,9.76,0.0,25.48,815.16,4.28
,S2,2019-04-26,-0.11,-2.24,-63.88,-1277.58,-1.2,0.04,14.48,826.12,4.32
,S2,2019-04-28,0.1,2.02,-63.88,-1277.58,-0.08,0.04,15.6,825.0,4.32
,S2,2019-08-31,-0.31,-6.28,-64.39,-1287.88,-1.68,0.0,14.04,826.6,4.28
,S2,2019-09-28,0.37,7.46,-65.97,-1319.48,11.96,-0.08,27.76,812.96,4.2
