,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-10-08,0.0,0.0,5.43,-4.5
1,2000-04-01,-10.39,1.56,-4.96,-2.94
2,2000-10-26,-3.9,-5.88,1.53,-10.38
3,2001-04-04,-5.56,9.3,-0.13,4.8
4,2001-04-20,-2.9,3.42,2.53,-1.08
5,2001-10-13,-1.84,1.56,3.59,-2.94
6,2001-10-29,2.92,2.48,8.35,-2.02
7,2002-09-14,-14.4,-4.02,-8.97,-8.52
8,2002-11-01,-18.38,-10.22,-12.95,-14.72
9,2003-01-20,-7.77,-9.6,-2.34,-14.1
10,2003-02-05,-11.74,-7.12,-6.31,-11.62
11,2003-09-25,-10.04,1.24,-4.61,-3.26
12,2003-11-28,-12.73,-1.54,-7.3,-6.04
13,2003-12-30,-14.89,-10.54,-9.46,-15.04
14,2004-05-06,-14.35,9.0,-8.92,4.5
15,2004-05-22,1.72,3.1,7.15,-1.4
16,2004-07-25,-8.72,11.16,-3.29,6.66
17,2005-08-29,-9.24,-8.68,-3.81,-13.18
18,2006-01-20,-9.37,-4.02,-3.94,-8.52
19,2006-04-10,-12.75,-2.78,-7.32,-7.28
20,2006-09-01,-13.57,-5.88,-8.14,-10.38
21,2006-09-17,-8.77,-7.12,-3.34,-11.62
22,2007-02-08,-15.47,-4.64,-10.04,-9.14
23,2014-02-11,-9.79,1.56,-4.36,-2.94
24,2014-07-21,-5.42,13.96,0.01,9.46
25,2014-09-07,-2.13,9.0,3.3,4.5
26,2014-09-23,-2.31,-0.92,3.12,-5.42
27,2014-10-25,-2.65,-0.3,2.78,-4.8
28,2014-11-10,-0.92,1.56,4.51,-2.94
29,2015-01-29,-8.87,3.1,-3.44,-1.4
30,2015-04-03,0.1,-8.06,5.53,-12.56
31,2015-05-05,-5.71,-1.54,-0.28,-6.04
32,2015-06-06,-1.2,0.0,4.23,-4.5
33,2015-07-08,-2.48,5.58,2.95,1.08
34,2015-10-12,-1.39,-6.2,4.04,-10.7
35,2016-02-01,5.61,-5.58,11.04,-10.08
36,2016-03-04,3.6,0.32,9.03,-4.18
37,2016-08-27,-6.98,0.94,-1.55,-3.56
38,2016-09-12,-2.87,0.32,2.56,-4.18
39,2016-12-17,2.21,9.3,7.64,4.8
40,2017-02-03,0.14,-4.34,5.57,-8.84
41,2017-08-30,1.54,14.58,6.97,10.08
42,2017-10-01,3.02,2.8,8.45,-1.7
43,2018-04-11,-8.73,13.02,-3.3,8.52
44,2018-08-17,-1.72,16.74,3.71,12.24
45,2018-10-20,2.3,2.48,7.73,-2.02
46,2018-11-05,-1.57,3.42,3.86,-1.08
47,2019-01-01,4.15,11.78,9.58,7.28
48,2019-01-18,14.4,11.78,19.83,7.28
49,2019-01-26,-1.62,7.14,3.81,2.64
50,2019-01-31,1.44,-8.36,6.87,-12.86
51,2019-02-15,-3.12,1.24,2.31,-3.26
52,2019-03-02,-0.23,-4.02,5.2,-8.52
53,2019-03-04,4.3,-2.78,9.73,-7.28
54,2019-03-24,-5.37,10.86,0.06,6.36
55,2019-04-26,4.65,13.96,10.08,9.46
56,2019-05-26,15.32,14.88,20.75,10.38
57,2019-08-04,-8.87,10.86,-3.44,6.36
58,2019-08-26,-10.8,-0.3,-5.37,-4.8
59,2019-08-29,-2.06,-1.24,3.37,-5.74
60,2019-08-31,-8.61,3.42,-3.18,-1.08
61,2019-09-15,-6.52,3.72,-1.09,-0.78
62,2019-09-18,-0.64,7.44,4.79,2.94
63,2019-09-28,2.54,12.1,7.97,7.6
64,2019-10-08,4.01,5.28,9.44,0.78
65,2019-10-20,-2.27,8.38,3.16,3.88
66,2019-10-25,1.39,13.96,6.82,9.46
67,2019-11-02,-8.71,7.14,-3.28,2.64
68,2019-11-04,7.65,6.52,13.08,2.02
69,2019-11-07,4.06,6.82,9.49,2.32
70,2019-11-08,-9.46,0.62,-4.03,-3.88
71,2019-11-12,-0.04,7.14,5.39,2.64
72,2019-11-22,-9.73,5.28,-4.3,0.78
73,2019-11-27,15.6,5.58,21.03,1.08
74,2019-12-26,0.49,0.0,5.92,-4.5
75,2020-01-11,5.38,-3.1,10.81,-7.6
76,2020-01-26,-8.36,-0.62,-2.93,-5.12
