,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-10-08,0.0,0.0,0.0
1,2000-04-01,-1.13,0.99,0.14
2,2000-10-26,1.64,-0.62,-1.02
3,2001-04-04,-0.7,-0.76,1.47
4,2001-04-20,0.33,0.02,-0.35
5,2001-10-13,0.59,-0.49,-0.1
6,2001-10-29,-0.45,0.4,0.05
7,2002-09-14,-0.64,1.59,-0.96
8,2002-11-01,2.17,-0.57,-1.59
9,2003-01-20,-3.92,3.87,0.05
10,2003-02-05,0.81,-0.94,0.13
11,2003-09-25,0.83,-3.14,2.31
12,2003-11-28,-2.96,4.94,-1.98
13,2003-12-30,4.59,-4.08,-0.51
14,2004-05-06,-3.89,0.94,2.95
15,2004-05-22,19.77,-15.47,-4.3
16,2004-07-25,-18.59,14.18,4.41
17,2005-08-29,2.31,-0.59,-1.72
18,2006-01-20,-1.75,1.5,0.25
19,2006-04-10,0.37,-0.43,0.06
20,2006-09-01,-2.6,2.79,-0.19
21,2006-09-17,5.16,-3.87,-1.29
22,2007-02-08,-6.95,5.58,1.37
23,2014-02-11,4.59,-5.54,0.96
24,2014-07-21,-0.41,-0.32,0.73
25,2014-09-07,1.18,-0.89,-0.29
26,2014-09-23,0.21,0.99,-1.2
27,2014-10-25,-1.58,0.96,0.62
28,2014-11-10,-0.41,0.3,0.11
29,2015-01-29,1.67,-1.21,-0.46
30,2015-04-03,0.64,0.03,-0.67
31,2015-05-05,-0.97,0.61,0.37
32,2015-06-06,-1.45,1.37,0.08
33,2015-07-08,0.4,-1.32,0.92
34,2015-10-12,1.67,-0.43,-1.24
35,2016-02-01,1.08,-1.12,0.03
36,2016-03-04,-0.69,-0.24,0.92
37,2016-08-27,-1.12,1.08,0.03
38,2016-09-12,0.37,-0.33,-0.03
39,2016-12-17,-1.86,1.34,0.53
40,2017-02-03,2.18,-0.8,-1.39
41,2017-08-30,-1.26,-0.43,1.69
42,2017-10-01,1.5,-0.8,-0.7
43,2018-04-11,-1.8,1.18,0.62
44,2018-08-17,-0.88,0.67,0.21
45,2018-10-20,2.61,-1.77,-0.84
46,2018-11-05,-0.53,0.48,0.05
47,2019-01-01,0.22,-0.72,0.49
48,2019-01-18,24.3,-24.3,0.0
49,2019-01-26,-26.59,26.88,-0.29
50,2019-01-31,4.68,-2.29,-2.39
51,2019-02-15,-1.69,0.18,1.51
52,2019-03-02,0.38,-0.1,-0.29
53,2019-03-04,-0.08,0.02,0.06
54,2019-03-24,-4.19,2.85,1.34
55,2019-04-26,1.83,-1.99,0.16
56,2019-05-26,1.08,-1.13,0.05
57,2019-08-04,-2.17,2.37,-0.21
58,2019-08-26,1.72,-1.13,-0.59
59,2019-08-29,1.21,-1.16,-0.05
60,2019-08-31,-1.24,1.61,-0.37
61,2019-09-15,-0.06,0.05,0.02
62,2019-09-18,1.23,-2.04,0.81
63,2019-09-28,-0.49,0.25,0.24
64,2019-10-08,0.27,0.08,-0.35
65,2019-10-20,-1.88,1.72,0.16
66,2019-10-25,1.58,-1.86,0.29
67,2019-11-02,-2.95,3.3,-0.35
68,2019-11-04,2.9,-2.87,-0.03
69,2019-11-07,0.25,-0.25,0.0
70,2019-11-08,-0.73,1.1,-0.37
71,2019-11-12,-0.35,-0.05,0.4
72,2019-11-22,0.18,-0.08,-0.1
73,2019-11-27,0.91,-0.91,0.0
74,2019-12-26,-0.99,1.32,-0.33
75,2020-01-11,1.1,-0.38,-0.72
76,2020-01-26,-1.77,1.04,0.73
77,2020-01-27,-0.33,0.14,0.19
78,2020-02-10,3.89,-0.76,-3.12
79,2020-03-26,-3.43,-0.3,3.73
80,2020-04-15,0.06,0.1,-0.16
81,2020-06-03,0.97,-1.16,0.19
82,2020-06-04,0.06,0.02,-0.08
83,2020-07-21,-1.69,1.53,0.16
84,2020-08-08,-0.38,0.65,-0.27
85,2020-08-23,-4.8,5.43,-0.64
86,2020-08-30,7.11,-7.78,0.67
87,2020-09-12,-0.61,0.7,-0.1
88,2020-09-22,1.31,-1.16,-0.14
89,2020-09-27,-0.45,0.65,-0.21
90,2020-09-29,-0.25,-0.1,0.35
91,2020-10-02,-0.1,0.62,-0.53
92,2020-10-04,-0.89,0.45,0.45
93,2020-10-25,1.37,-1.0,-0.37
94,2020-11-03,-1.8,1.32,0.48
95,2020-11-13,1.72,-1.61,-0.11
96,2020-12-03,-2.1,2.17,-0.06
97,2020-12-11,1.9,-1.96,0.06
98,2020-12-12,0.38,0.13,-0.51
99,2020-12-16,-0.81,1.42,-0.61
100,2020-12-23,3.03,-1.35,-1.67
101,2021-01-10,0.76,-0.27,-0.49
102,2021-01-20,-0.08,0.27,-0.19
103,2021-01-22,1.23,0.02,-1.24
104,2021-01-25,0.05,-0.05,0.0
105,2021-02-19,-1.91,-0.02,1.93
106,2021-02-21,-1.35,-0.27,1.63
107,2021-04-03,-2.09,0.78,1.31
108,2021-04-05,0.59,-0.59,-0.0
109,2021-04-15,-1.12,1.2,-0.08
110,2021-04-25,1.39,-1.43,0.05
111,2021-05-05,-0.03,0.0,0.03
112,2021-05-20,-0.3,0.33,-0.03
113,2021-08-18,0.89,0.45,-1.34
114,2021-08-25,-2.07,1.18,0.89
115,2021-09-10,-1.35,1.2,0.16
116,2021-09-12,0.88,-0.91,0.03
117,2021-09-19,3.01,-2.12,-0.89
118,2021-09-24,-2.96,1.78,1.18
119,2021-10-12,0.08,0.41,-0.49
120,2021-11-18,1.47,-2.06,0.59
121,2021-12-31,0.51,0.38,-0.89
122,2022-01-08,-2.5,2.2,0.3
123,2022-01-10,2.42,-1.27,-1.15
124,2022-02-04,-6.42,5.23,1.2
125,2022-02-11,6.23,-6.87,0.64
126,2022-03-06,-1.08,1.58,-0.49
127,2022-03-31,1.43,0.24,-1.67
128,2022-04-02,-1.82,0.22,1.59
129,2022-04-07,-1.32,0.97,0.35
130,2022-04-10,1.66,-0.69,-0.97
131,2022-05-16,-0.1,-1.04,1.13
132,2022-07-27,1.67,0.13,-1.8
133,2022-08-04,-0.89,0.1,0.8
134,2022-08-20,1.72,-0.96,-0.76
135,2022-09-12,-0.76,1.72,-0.96
136,2022-10-07,2.31,-2.04,-0.27
137,2022-10-22,-1.58,0.05,1.53
138,2022-10-23,0.38,0.05,-0.43
139,2022-11-01,-2.34,1.77,0.57
140,2022-11-24,-0.83,0.1,0.73
141,2022-12-03,2.37,-1.88,-0.49
142,2023-01-19,-0.19,0.69,-0.49
143,2023-02-20,-0.48,0.53,-0.05
144,2023-03-01,-1.4,1.13,0.27
145,2023-03-23,-0.13,-0.22,0.35
146,2023-03-24,-0.03,0.48,-0.45
147,2023-04-09,-0.64,-0.05,0.69
148,2023-04-10,0.25,0.27,-0.53
149,2023-04-12,0.43,-0.67,0.24
150,2023-04-25,-0.69,1.05,-0.37
151,2023-05-11,0.67,-1.12,0.45
152,2023-08-08,0.49,0.11,-0.61
153,2023-08-28,2.69,-1.43,-1.26
154,2023-08-31,-0.21,0.43,-0.22
155,2023-09-07,-1.56,0.13,1.43
156,2023-09-12,2.92,-1.47,-1.45
157,2023-09-16,-2.74,1.74,1.0
158,2023-09-19,0.83,-0.43,-0.4
159,2023-10-09,1.05,-1.21,0.16
160,2023-10-12,-0.24,0.75,-0.51
161,2023-11-03,-2.74,1.75,0.99
162,2023-11-11,2.29,-2.42,0.13
163,2023-11-26,2.04,-1.78,-0.25
164,2023-11-27,-3.47,3.38,0.1
165,2023-12-06,1.43,-1.27,-0.16
166,2023-12-11,0.78,-0.25,-0.53
167,2023-12-13,-0.43,0.46,-0.03
168,2024-01-10,0.65,-0.72,0.06
169,2024-01-12,-0.24,0.08,0.16
170,2024-02-04,-0.22,0.49,-0.27
171,2024-02-06,0.54,-0.61,0.06
172,2024-02-07,-1.04,0.21,0.83
173,2024-02-11,-0.19,0.43,-0.24
174,2024-02-14,-1.99,2.42,-0.43
175,2024-02-15,0.7,-1.83,1.13
176,2024-02-16,1.59,-0.51,-1.08
177,2024-03-07,0.78,-0.7,-0.08
178,2024-03-17,-1.37,0.19,1.18
179,2024-03-27,-1.69,1.58,0.11
180,2024-04-16,0.32,0.11,-0.43
181,2024-04-21,1.26,-1.74,0.48
