Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-10-08,0.35,6.98,-0.22,-4.5,1.2,-0.88,21.88,213.04,16.12
,LE07,2000-04-01,0.21,4.18,-0.15,-2.94,-1.28,-0.52,19.04,215.52,16.48
,LE07,2000-10-26,0.08,1.7,-0.52,-10.38,0.28,-3.08,23.16,213.96,13.92
,LE07,2001-04-04,0.6,11.94,0.24,4.8,2.2,0.6,21.4,212.04,17.6
,LE07,2001-04-20,0.57,11.32,-0.05,-1.08,2.16,-0.28,22.24,212.08,16.72
,LE07,2001-10-13,0.78,15.66,-0.15,-2.94,3.4,-0.52,23.72,210.84,16.48
,LE07,2001-10-29,0.66,13.18,-0.1,-2.02,2.4,-0.4,22.6,211.84,16.6
,LE07,2002-09-14,-0.46,-9.14,-0.43,-8.52,-1.6,-2.8,21.0,215.84,14.2
,LE07,2002-11-01,-0.07,-1.4,-0.74,-14.72,-0.16,-6.8,26.44,214.4,10.2
,LE07,2003-01-20,-0.8,-15.96,-0.7,-14.1,-9.88,-6.68,16.6,224.12,10.32
,LE07,2003-02-05,-0.88,-17.52,-0.58,-11.62,-7.52,-6.36,18.64,221.76,10.64
,LT05,2003-09-25,0.05,1.08,-0.16,-3.26,0.36,-0.56,20.72,213.88,16.44
,LT05,2003-11-28,-0.89,-17.82,-0.3,-6.04,-12.04,-5.52,13.28,226.28,11.48
,LT05,2003-12-30,-0.32,-6.36,-0.75,-15.04,-1.8,-6.8,24.8,216.04,10.2
,LT05,2004-05-06,-0.86,-17.2,0.22,4.5,-4.16,0.6,15.04,218.4,17.6
,LT05,2004-05-22,-0.04,-0.78,-0.07,-1.4,34.68,-10.2,64.68,179.56,6.8
,LT05,2004-07-25,-0.22,-4.5,0.33,6.66,-0.92,0.88,18.0,215.16,17.88
,LT05,2005-08-29,0.16,3.26,-0.66,-13.18,0.56,-3.44,23.8,213.68,13.56
,LT05,2006-01-20,-0.47,-9.46,-0.43,-8.52,-3.2,-2.8,19.4,217.44,14.2
,LT05,2006-04-10,0.04,0.78,-0.36,-7.28,-2.12,-2.64,20.32,216.36,14.36
,LT05,2006-09-01,-0.52,-10.38,-0.52,-10.38,-9.12,-3.12,13.8,223.36,13.88
,LT05,2006-09-17,0.18,3.56,-0.58,-11.62,0.6,-6.36,26.76,213.64,10.64
,LT05,2007-02-08,-0.75,-15.04,-0.46,-9.14,-13.4,-2.92,9.32,227.64,14.08
,LC08,2014-02-11,0.1,2.02,-0.15,-2.94,0.52,-0.52,20.84,213.72,16.48
,LC08,2014-07-21,0.38,7.6,0.47,9.46,1.32,1.32,19.8,212.92,18.32
,LC08,2014-09-07,0.83,16.58,0.22,4.5,3.56,0.6,22.76,210.68,17.6
,LC08,2014-09-23,0.38,7.6,-0.27,-5.42,1.08,-2.4,23.28,213.16,14.6
,LC08,2014-10-25,-0.32,-6.36,-0.24,-4.8,-1.32,-0.84,19.32,215.56,16.16
,LC08,2014-11-10,-0.47,-9.46,-0.15,-2.94,-2.08,-0.56,18.28,216.32,16.44
,LC08,2015-01-29,0.3,6.04,-0.07,-1.4,0.96,-1.72,22.48,213.28,15.28
,LC08,2015-04-03,0.22,4.5,-0.63,-12.56,0.88,-3.4,24.08,213.36,13.6
,LC08,2015-05-05,-0.18,-3.56,-0.3,-6.04,-0.64,-2.48,21.64,214.88,14.52
,LC08,2015-06-06,-0.35,-6.98,-0.22,-4.5,-4.08,-2.28,18.0,218.32,14.72
,LC08,2015-07-08,-0.16,-3.26,0.05,1.08,-0.76,0.04,19.0,215.0,17.04
,LC08,2015-10-12,0.12,2.32,-0.54,-10.7,0.32,-3.08,23.2,213.92,13.92
,LC08,2016-02-01,0.69,13.8,-0.5,-10.08,3.12,-3.0,25.92,211.12,14.0
,LC08,2016-03-04,0.89,17.82,-0.21,-4.18,3.72,-0.68,24.2,210.52,16.32
,LC08,2016-08-27,0.3,6.04,-0.18,-3.56,1.0,-0.6,21.4,213.24,16.4
,LC08,2016-09-12,0.47,9.46,-0.21,-4.18,1.84,-0.68,22.32,212.4,16.32
,LC08,2016-12-17,-0.41,-8.22,0.24,4.8,-1.52,0.64,17.64,215.76,17.64
,LC08,2017-02-03,0.13,2.64,-0.44,-8.84,0.48,-2.84,23.12,213.76,14.16
,LC08,2017-08-30,0.43,8.52,0.5,10.08,1.56,1.4,19.96,212.68,18.4
,LC08,2017-10-01,0.84,16.9,-0.08,-1.7,3.56,-0.36,23.72,210.68,16.64
,LC08,2018-04-11,0.24,4.8,0.43,8.52,0.6,1.2,19.2,213.64,18.2
,LC08,2018-08-17,-0.19,-3.88,0.61,12.24,-1.08,1.72,17.0,215.32,18.72
,LC08,2018-10-20,0.78,15.66,-0.1,-2.02,3.36,-0.4,23.56,210.88,16.6
,LC08,2018-11-05,0.58,11.62,-0.05,-1.08,2.16,-0.28,22.24,212.08,16.72
,S2,2019-01-01,0.95,19.06,0.36,7.28,3.96,0.96,22.8,210.28,17.96
,S2,2019-01-18,1.5,30.0,0.36,7.28,64.96,0.96,83.8,149.28,17.96
,S2,2019-01-26,-0.32,-6.36,0.13,2.64,-2.52,0.24,17.04,216.76,17.24
,S2,2019-01-31,0.78,15.66,-0.64,-12.86,3.24,-5.76,28.8,211.0,11.24
,S2,2019-02-15,0.58,11.62,-0.16,-3.26,2.8,-1.96,24.56,211.44,15.04
,S2,2019-03-02,0.67,13.48,-0.43,-8.52,3.04,-2.68,25.52,211.2,14.32
,S2,2019-03-04,0.66,13.18,-0.36,-7.28,3.0,-2.52,25.32,211.24,14.48
,S2,2019-03-24,-0.72,-14.42,0.32,6.36,-4.16,0.84,14.8,218.4,17.84
,S2,2019-04-26,0.27,5.42,0.47,9.46,0.84,1.24,19.4,213.4,18.24
,S2,2019-05-26,0.89,17.82,0.52,10.38,3.68,1.36,22.12,210.56,18.36
,S2,2019-08-04,-0.77,-15.34,0.32,6.36,-2.28,0.84,16.68,216.52,17.84
,S2,2019-08-26,0.08,1.7,-0.24,-4.8,0.56,-0.64,21.0,213.68,16.36
,S2,2019-08-29,0.8,15.96,-0.29,-5.74,3.48,-0.76,24.04,210.76,16.24
,S2,2019-08-31,-0.12,-2.32,-0.05,-1.08,-0.56,-1.68,20.92,214.8,15.32
,S2,2019-09-15,-0.13,-2.64,-0.04,-0.78,-0.68,-1.64,20.76,214.92,15.36
,S2,2019-09-18,-0.21,-4.18,0.15,2.94,4.44,0.4,23.84,209.8,17.4
,S2,2019-09-28,0.91,18.14,0.38,7.6,3.8,1.0,22.6,210.44,18.0
,S2,2019-10-08,0.86,17.2,0.04,0.78,3.6,0.12,23.28,210.64,17.12
,S2,2019-10-20,-0.18,-3.56,0.19,3.88,-0.72,0.52,18.56,214.96,17.52
,S2,2019-10-25,0.95,19.06,0.47,9.46,3.96,1.24,22.52,210.28,18.24
,S2,2019-11-02,-0.69,-13.8,0.13,2.64,-4.32,0.36,15.12,218.56,17.36
,S2,2019-11-04,0.63,12.56,0.1,2.02,2.88,0.28,22.4,211.36,17.28
,S2,2019-11-07,0.84,16.9,0.12,2.32,3.52,0.28,23.04,210.72,17.28
,LC08,2019-11-08,0.18,3.56,-0.19,-3.88,0.76,-0.64,21.2,213.48,16.36
,S2,2019-11-12,0.21,4.18,0.13,2.64,0.88,0.36,20.32,213.36,17.36
,S2,2019-11-22,0.3,6.04,0.04,0.78,1.08,0.12,20.76,213.16,17.12
,S2,2019-11-27,0.77,15.34,0.05,1.08,3.36,0.12,23.04,210.88,17.12
,LC08,2019-12-26,-0.02,-0.46,-0.22,-4.5,0.04,-0.72,20.56,214.2,16.28
,S2,2020-01-11,0.26,5.12,-0.38,-7.6,1.0,-2.52,23.32,213.24,14.48
,S2,2020-01-26,-0.61,-12.24,-0.26,-5.12,-1.6,-0.68,18.88,215.84,16.32
,LC08,2020-01-27,-0.5,-10.08,-0.02,-0.46,-1.96,-0.2,18.04,216.2,16.8
,S2,2020-02-10,-0.08,-1.7,-0.95,-19.06,-0.04,-8.04,27.8,214.28,8.96
,S2,2020-03-26,0.21,4.18,0.5,10.08,0.72,1.32,19.2,213.52,18.32
,S2,2020-04-15,0.16,3.26,0.35,6.98,0.48,0.92,19.36,213.76,17.92
,LC08,2020-06-03,0.74,14.72,0.5,10.08,3.4,1.4,21.8,210.84,18.4
,S2,2020-06-04,0.72,14.42,0.46,9.14,3.36,1.2,21.96,210.88,18.2
,LC08,2020-07-21,-0.12,-2.32,0.57,11.32,-0.48,1.6,17.72,214.72,18.6
,S2,2020-08-08,-0.69,-13.8,0.38,7.6,-2.12,0.92,16.76,216.36,17.92
,S2,2020-08-23,-1.83,-36.52,-0.19,-3.88,-15.76,-0.68,4.72,230.0,16.32
,S2,2020-08-30,0.88,17.52,0.44,8.84,3.76,1.0,22.56,210.48,18.0
,S2,2020-09-12,0.55,11.0,0.29,5.74,2.0,0.76,21.04,212.24,17.76
,S2,2020-09-22,-0.16,-3.26,0.15,2.94,4.92,0.4,24.32,209.32,17.4
,S2,2020-09-27,0.74,14.72,-0.04,-0.78,3.28,-0.12,23.2,210.96,16.88
,S2,2020-09-29,0.81,16.28,0.32,6.36,3.52,0.76,22.56,210.72,17.76
,S2,2020-10-02,0.57,11.32,-0.21,-4.18,1.96,-0.56,22.32,212.28,16.44
,S2,2020-10-04,0.22,4.5,0.21,4.18,0.84,0.56,20.08,213.4,17.56
,LC08,2020-10-25,0.77,15.34,-0.08,-1.7,3.36,-0.36,23.52,210.88,16.64
,S2,2020-11-03,-0.08,-1.7,0.35,6.98,0.04,0.84,19.0,214.2,17.84
,S2,2020-11-13,1.42,28.44,0.21,4.18,4.08,0.56,23.32,210.16,17.56
