,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-08-14,0.0,0.0,3.18,-74.64
1,2001-01-05,0.48,61.72,3.66,-12.92
2,2001-05-13,-1.73,9.3,1.45,-65.34
3,2001-09-18,-0.79,0.88,2.39,-73.76
4,2003-01-27,-8.0,61.72,-4.82,-12.92
5,2003-03-16,-0.84,62.74,2.34,-11.9
6,2003-05-03,7.45,8.36,10.63,-66.28
7,2003-11-19,1.64,8.2,4.82,-66.44
8,2004-09-18,10.83,-4.44,14.01,-79.08
9,2005-08-20,0.95,-2.48,4.13,-77.12
10,2005-08-29,7.3,-1.6,10.48,-76.24
11,2006-02-28,11.59,63.08,14.77,-11.56
12,2006-09-01,7.41,0.88,10.59,-73.76
13,2006-09-17,5.6,7.58,8.78,-67.06
14,2006-12-06,8.46,11.94,11.64,-62.7
15,2006-12-13,-9.17,8.06,-5.99,-66.58
16,2007-01-30,41.69,61.72,44.87,-12.92
17,2013-09-27,15.88,68.32,19.06,-6.32
18,2013-10-29,4.19,69.82,7.37,-4.82
19,2013-11-30,32.03,61.56,35.21,-13.08
20,2014-11-17,-1.95,67.98,1.23,-6.66
21,2014-12-03,36.97,61.56,40.15,-13.08
22,2015-06-13,-5.78,58.36,-2.6,-16.28
23,2016-02-08,5.81,74.38,8.99,-0.26
24,2016-03-27,9.51,59.02,12.69,-15.62
25,2016-04-28,16.06,60.88,19.24,-13.76
26,2017-01-25,3.67,55.32,6.85,-19.32
27,2017-02-10,4.21,76.92,7.39,2.28
28,2017-09-06,-0.26,56.84,2.92,-17.8
29,2018-10-27,11.3,55.82,14.48,-18.82
30,2018-12-27,24.2,71.86,27.38,-2.78
31,2019-01-01,5.18,69.66,8.36,-4.98
32,2019-01-16,5.5,68.64,8.68,-6.0
33,2019-01-21,6.81,61.4,9.99,-13.24
34,2019-01-26,16.93,67.3,20.11,-7.34
35,2019-01-31,-2.56,60.88,0.62,-13.76
36,2019-02-10,8.86,59.54,12.04,-15.1
37,2019-02-16,-0.2,60.54,2.98,-14.1
38,2019-02-25,12.93,61.72,16.11,-12.92
39,2019-03-04,1.54,57.34,4.72,-17.3
40,2019-03-17,35.12,66.96,38.3,-7.68
41,2019-04-26,16.37,55.14,19.55,-19.5
42,2019-05-07,6.75,58.52,9.93,-16.12
43,2019-07-26,10.6,8.52,13.78,-66.12
44,2019-08-11,-0.75,8.68,2.43,-65.96
45,2019-08-19,14.16,55.14,17.34,-19.5
46,2019-08-27,4.68,1.6,7.86,-73.04
47,2019-08-29,34.68,8.2,37.86,-66.44
48,2019-09-18,5.44,8.84,8.62,-65.8
49,2019-09-28,35.44,10.08,38.62,-64.56
